step,train_loss,val_loss,perplexity,val_perplexity,tokens_per_sec,step_time_ms,train_time_ms,total_tokens,elapsed_time,train_time_total,lr,grad_norm,mode,model_size,batch_size,grad_accum,effective_batch,num_params,world_size
181,5.2699,,194.40,,385188,5444.5,5444.5,379584512,1028.0,1028.0,2.91e-04,0.8376,fp8_tensorwise,125M,64,32,2048,142461696,1
182,5.3484,,210.27,,374867,5594.4,5594.4,381681664,1033.6,1033.6,2.91e-04,0.6292,fp8_tensorwise,125M,64,32,2048,142461696,1
183,5.2966,,199.65,,384113,5459.7,5459.7,383778816,1039.0,1039.0,2.91e-04,0.7881,fp8_tensorwise,125M,64,32,2048,142461696,1
184,5.2503,,190.62,,373465,5615.4,5615.4,385875968,1044.6,1044.6,2.90e-04,0.8122,fp8_tensorwise,125M,64,32,2048,142461696,1
185,5.3169,,203.76,,373274,5618.3,5618.3,387973120,1050.3,1050.2,2.90e-04,0.6329,fp8_tensorwise,125M,64,32,2048,142461696,1
186,5.1730,,176.44,,378382,5542.4,5542.4,390070272,1055.8,1055.8,2.90e-04,0.6346,fp8_tensorwise,125M,64,32,2048,142461696,1
187,5.2763,,195.64,,375734,5581.5,5581.5,392167424,1061.4,1061.4,2.90e-04,0.5329,fp8_tensorwise,125M,64,32,2048,142461696,1
188,5.2470,,190.00,,377708,5552.3,5552.3,394264576,1066.9,1066.9,2.90e-04,0.5844,fp8_tensorwise,125M,64,32,2048,142461696,1
189,5.2408,,188.81,,378736,5537.2,5537.2,396361728,1072.5,1072.5,2.90e-04,0.4605,fp8_tensorwise,125M,64,32,2048,142461696,1
190,5.2092,,182.95,,385809,5435.7,5435.7,398458880,1077.9,1077.9,2.90e-04,0.4419,fp8_tensorwise,125M,64,32,2048,142461696,1
191,5.2563,,191.77,,362184,5790.3,5790.3,400556032,1083.7,1083.7,2.90e-04,0.3632,fp8_tensorwise,125M,64,32,2048,142461696,1
192,5.2581,,192.11,,378773,5536.7,5536.7,402653184,1089.2,1089.2,2.89e-04,0.4133,fp8_tensorwise,125M,64,32,2048,142461696,1
193,5.2757,,195.53,,372852,5624.6,5624.6,404750336,1094.9,1094.8,2.89e-04,0.5619,fp8_tensorwise,125M,64,32,2048,142461696,1
194,5.2339,,187.53,,373328,5617.4,5617.4,406847488,1100.5,1100.5,2.89e-04,0.7048,fp8_tensorwise,125M,64,32,2048,142461696,1
195,5.2754,,195.46,,381118,5502.6,5502.6,408944640,1106.0,1106.0,2.89e-04,1.0502,fp8_tensorwise,125M,64,32,2048,142461696,1
196,5.3014,,200.61,,386718,5423.0,5423.0,411041792,1111.4,1111.4,2.89e-04,1.1882,fp8_tensorwise,125M,64,32,2048,142461696,1
197,5.3032,,200.99,,364818,5748.5,5748.5,413138944,1117.1,1117.1,2.89e-04,1.0655,fp8_tensorwise,125M,64,32,2048,142461696,1
198,5.2395,,188.58,,375579,5583.8,5583.8,415236096,1122.7,1122.7,2.89e-04,1.0546,fp8_tensorwise,125M,64,32,2048,142461696,1
199,5.3049,,201.32,,377381,5557.1,5557.1,417333248,1128.3,1128.3,2.89e-04,1.0747,fp8_tensorwise,125M,64,32,2048,142461696,1
200,5.3078,,201.91,,381142,5502.3,5502.3,419430400,1133.8,1133.8,2.88e-04,0.8526,fp8_tensorwise,125M,64,32,2048,142461696,1
201,5.2608,,192.63,,363882,5763.3,5763.3,421527552,1139.6,1139.5,2.88e-04,0.9906,fp8_tensorwise,125M,64,32,2048,142461696,1
202,5.2907,,198.48,,367878,5700.7,5700.7,423624704,1145.3,1145.2,2.88e-04,0.8921,fp8_tensorwise,125M,64,32,2048,142461696,1
203,5.2121,,183.49,,373880,5609.2,5609.2,425721856,1150.9,1150.9,2.88e-04,0.9377,fp8_tensorwise,125M,64,32,2048,142461696,1
204,5.1927,,179.95,,366532,5721.6,5721.6,427819008,1156.6,1156.6,2.88e-04,0.8089,fp8_tensorwise,125M,64,32,2048,142461696,1
205,5.2879,,197.92,,365474,5738.2,5738.2,429916160,1162.3,1162.3,2.88e-04,0.9341,fp8_tensorwise,125M,64,32,2048,142461696,1
206,5.2137,,183.77,,372398,5631.5,5631.5,432013312,1168.0,1167.9,2.88e-04,0.7105,fp8_tensorwise,125M,64,32,2048,142461696,1
207,5.2271,,186.25,,387616,5410.4,5410.4,434110464,1173.4,1173.4,2.87e-04,0.7216,fp8_tensorwise,125M,64,32,2048,142461696,1
208,5.1453,,171.62,,373703,5611.8,5611.8,436207616,1179.0,1179.0,2.87e-04,0.5014,fp8_tensorwise,125M,64,32,2048,142461696,1
209,5.1781,,177.34,,376733,5566.7,5566.7,438304768,1184.5,1184.5,2.87e-04,0.5271,fp8_tensorwise,125M,64,32,2048,142461696,1
210,5.1439,,171.38,,390062,5376.5,5376.5,440401920,1189.9,1189.9,2.87e-04,0.5173,fp8_tensorwise,125M,64,32,2048,142461696,1
211,5.1141,,166.35,,387208,5416.1,5416.1,442499072,1195.3,1195.3,2.87e-04,0.4590,fp8_tensorwise,125M,64,32,2048,142461696,1
212,5.1754,,176.87,,384892,5448.7,5448.7,444596224,1200.8,1200.8,2.87e-04,0.5004,fp8_tensorwise,125M,64,32,2048,142461696,1
213,5.1560,,173.47,,388097,5403.7,5403.7,446693376,1206.2,1206.2,2.87e-04,0.4706,fp8_tensorwise,125M,64,32,2048,142461696,1
214,5.0632,,158.09,,388218,5402.0,5402.0,448790528,1211.6,1211.6,2.86e-04,0.5425,fp8_tensorwise,125M,64,32,2048,142461696,1
215,5.1064,,165.08,,383856,5463.4,5463.4,450887680,1217.1,1217.0,2.86e-04,0.4965,fp8_tensorwise,125M,64,32,2048,142461696,1
216,5.1698,,175.89,,367890,5700.5,5700.5,452984832,1222.8,1222.7,2.86e-04,0.4442,fp8_tensorwise,125M,64,32,2048,142461696,1
217,5.0445,,155.16,,380954,5505.0,5505.0,455081984,1228.3,1228.3,2.86e-04,0.4626,fp8_tensorwise,125M,64,32,2048,142461696,1
218,5.1088,,165.47,,373675,5612.2,5612.2,457179136,1233.9,1233.9,2.86e-04,0.5259,fp8_tensorwise,125M,64,32,2048,142461696,1
219,5.1619,,174.49,,378012,5547.8,5547.8,459276288,1239.4,1239.4,2.86e-04,0.6890,fp8_tensorwise,125M,64,32,2048,142461696,1
220,5.0975,,163.62,,367583,5705.3,5705.3,461373440,1245.1,1245.1,2.86e-04,1.0895,fp8_tensorwise,125M,64,32,2048,142461696,1
221,5.0805,,160.85,,368780,5686.7,5686.7,463470592,1250.8,1250.8,2.85e-04,0.9769,fp8_tensorwise,125M,64,32,2048,142461696,1
222,5.0932,,162.91,,377658,5553.1,5553.1,465567744,1256.4,1256.4,2.85e-04,0.9120,fp8_tensorwise,125M,64,32,2048,142461696,1
223,5.0581,,157.29,,376756,5566.3,5566.3,467664896,1261.9,1261.9,2.85e-04,0.9638,fp8_tensorwise,125M,64,32,2048,142461696,1
224,5.1087,,165.45,,384602,5452.8,5452.8,469762048,1267.4,1267.4,2.85e-04,0.8588,fp8_tensorwise,125M,64,32,2048,142461696,1
225,5.1367,,170.15,,373862,5609.4,5609.4,471859200,1273.0,1273.0,2.85e-04,0.7988,fp8_tensorwise,125M,64,32,2048,142461696,1
226,5.1321,,169.37,,381194,5501.5,5501.5,473956352,1278.5,1278.5,2.85e-04,0.8532,fp8_tensorwise,125M,64,32,2048,142461696,1
227,5.1317,,169.30,,384413,5455.5,5455.5,476053504,1284.0,1283.9,2.85e-04,0.9934,fp8_tensorwise,125M,64,32,2048,142461696,1
228,5.0981,,163.71,,356965,5875.0,5875.0,478150656,1289.8,1289.8,2.84e-04,0.9744,fp8_tensorwise,125M,64,32,2048,142461696,1
229,5.0399,,154.46,,381800,5492.8,5492.8,480247808,1295.3,1295.3,2.84e-04,0.7369,fp8_tensorwise,125M,64,32,2048,142461696,1
230,5.1710,,176.09,,378401,5542.1,5542.1,482344960,1300.9,1300.9,2.84e-04,0.7492,fp8_tensorwise,125M,64,32,2048,142461696,1
231,5.0707,,159.28,,381812,5492.6,5492.6,484442112,1306.4,1306.3,2.84e-04,0.6296,fp8_tensorwise,125M,64,32,2048,142461696,1
232,5.0880,,162.06,,375756,5581.2,5581.2,486539264,1311.9,1311.9,2.84e-04,0.6673,fp8_tensorwise,125M,64,32,2048,142461696,1
233,5.0080,,149.60,,373198,5619.4,5619.4,488636416,1317.6,1317.5,2.84e-04,0.5225,fp8_tensorwise,125M,64,32,2048,142461696,1
234,5.0449,,155.22,,361586,5799.9,5799.9,490733568,1323.4,1323.3,2.84e-04,0.7074,fp8_tensorwise,125M,64,32,2048,142461696,1
235,5.0664,,158.61,,382442,5483.6,5483.6,492830720,1328.8,1328.8,2.83e-04,0.7845,fp8_tensorwise,125M,64,32,2048,142461696,1
236,4.9889,,146.77,,365798,5733.1,5733.1,494927872,1334.6,1334.6,2.83e-04,0.6775,fp8_tensorwise,125M,64,32,2048,142461696,1
237,5.0377,,154.12,,366114,5728.1,5728.1,497025024,1340.3,1340.3,2.83e-04,0.5582,fp8_tensorwise,125M,64,32,2048,142461696,1
238,5.0343,,153.59,,385874,5434.8,5434.8,499122176,1345.7,1345.7,2.83e-04,0.5591,fp8_tensorwise,125M,64,32,2048,142461696,1
239,4.9869,,146.48,,360293,5820.7,5820.7,501219328,1351.6,1351.5,2.83e-04,0.6782,fp8_tensorwise,125M,64,32,2048,142461696,1
240,5.0147,,150.61,,371579,5643.9,5643.9,503316480,1357.2,1357.2,2.83e-04,0.5346,fp8_tensorwise,125M,64,32,2048,142461696,1
241,4.9654,,143.36,,363996,5761.5,5761.5,505413632,1363.0,1363.0,2.82e-04,0.5564,fp8_tensorwise,125M,64,32,2048,142461696,1
242,4.9647,,143.26,,358881,5843.6,5843.6,507510784,1368.8,1368.8,2.82e-04,0.5841,fp8_tensorwise,125M,64,32,2048,142461696,1
243,5.0188,,151.23,,371648,5642.9,5642.9,509607936,1374.4,1374.4,2.82e-04,0.6954,fp8_tensorwise,125M,64,32,2048,142461696,1
244,5.0255,,152.25,,374027,5606.9,5606.9,511705088,1380.1,1380.0,2.82e-04,0.8830,fp8_tensorwise,125M,64,32,2048,142461696,1
245,5.0213,,151.61,,369180,5680.6,5680.6,513802240,1385.7,1385.7,2.82e-04,1.0622,fp8_tensorwise,125M,64,32,2048,142461696,1
246,5.0099,,149.90,,360339,5819.9,5819.9,515899392,1391.6,1391.5,2.82e-04,0.6964,fp8_tensorwise,125M,64,32,2048,142461696,1
247,4.9647,,143.27,,367940,5699.7,5699.7,517996544,1397.3,1397.2,2.81e-04,0.7355,fp8_tensorwise,125M,64,32,2048,142461696,1
248,4.9988,,148.23,,343821,6099.5,6099.5,520093696,1403.4,1403.3,2.81e-04,0.6434,fp8_tensorwise,125M,64,32,2048,142461696,1
249,4.9052,,134.99,,374581,5598.7,5598.7,522190848,1409.0,1408.9,2.81e-04,0.8566,fp8_tensorwise,125M,64,32,2048,142461696,1
250,4.9361,,139.23,,360225,5821.8,5821.8,524288000,1414.8,1414.8,2.81e-04,0.9703,fp8_tensorwise,125M,64,32,2048,142461696,1
251,5.0464,,155.46,,371463,5645.7,5645.7,526385152,1420.4,1420.4,2.81e-04,1.1484,fp8_tensorwise,125M,64,32,2048,142461696,1
252,4.9806,,145.57,,380341,5513.9,5513.9,528482304,1425.9,1425.9,2.81e-04,0.9365,fp8_tensorwise,125M,64,32,2048,142461696,1
253,4.9424,,140.10,,377190,5559.9,5559.9,530579456,1431.5,1431.5,2.80e-04,0.7726,fp8_tensorwise,125M,64,32,2048,142461696,1
254,4.9187,,136.83,,373794,5610.5,5610.5,532676608,1437.1,1437.1,2.80e-04,0.6234,fp8_tensorwise,125M,64,32,2048,142461696,1
255,4.9413,,139.96,,372685,5627.1,5627.1,534773760,1442.7,1442.7,2.80e-04,0.6742,fp8_tensorwise,125M,64,32,2048,142461696,1
256,4.9954,,147.74,,377540,5554.8,5554.8,536870912,1448.3,1448.3,2.80e-04,0.5211,fp8_tensorwise,125M,64,32,2048,142461696,1
257,4.8500,,127.74,,383454,5469.1,5469.1,538968064,1453.8,1453.7,2.80e-04,0.4973,fp8_tensorwise,125M,64,32,2048,142461696,1
258,4.9434,,140.24,,368035,5698.2,5698.2,541065216,1459.5,1459.4,2.80e-04,0.4869,fp8_tensorwise,125M,64,32,2048,142461696,1
259,4.8991,,134.17,,367978,5699.1,5699.1,543162368,1465.2,1465.1,2.79e-04,0.4950,fp8_tensorwise,125M,64,32,2048,142461696,1
260,4.8486,,127.56,,376173,5575.0,5575.0,545259520,1470.7,1470.7,2.79e-04,0.5313,fp8_tensorwise,125M,64,32,2048,142461696,1
261,4.8818,,131.87,,381815,5492.6,5492.6,547356672,1476.2,1476.2,2.79e-04,0.5987,fp8_tensorwise,125M,64,32,2048,142461696,1
262,4.8967,,133.84,,381183,5501.7,5501.7,549453824,1481.7,1481.7,2.79e-04,0.6558,fp8_tensorwise,125M,64,32,2048,142461696,1
263,4.8760,,131.10,,366355,5724.4,5724.4,551550976,1487.4,1487.4,2.79e-04,0.5913,fp8_tensorwise,125M,64,32,2048,142461696,1
264,4.9822,,145.79,,379941,5519.7,5519.7,553648128,1493.0,1493.0,2.79e-04,0.6565,fp8_tensorwise,125M,64,32,2048,142461696,1
265,4.9314,,138.57,,375789,5580.7,5580.7,555745280,1498.5,1498.5,2.78e-04,0.7336,fp8_tensorwise,125M,64,32,2048,142461696,1
266,4.8931,,133.36,,376001,5577.5,5577.5,557842432,1504.1,1504.1,2.78e-04,0.8655,fp8_tensorwise,125M,64,32,2048,142461696,1
267,4.8815,,131.83,,383136,5473.6,5473.6,559939584,1509.6,1509.6,2.78e-04,0.9350,fp8_tensorwise,125M,64,32,2048,142461696,1
268,4.8094,,122.65,,368060,5697.9,5697.9,562036736,1515.3,1515.3,2.78e-04,0.9642,fp8_tensorwise,125M,64,32,2048,142461696,1
269,4.8803,,131.67,,377377,5557.2,5557.2,564133888,1520.9,1520.8,2.78e-04,0.9969,fp8_tensorwise,125M,64,32,2048,142461696,1
270,4.8304,,125.26,,378718,5537.5,5537.5,566231040,1526.4,1526.4,2.78e-04,0.7714,fp8_tensorwise,125M,64,32,2048,142461696,1
271,4.8073,,122.41,,377033,5562.2,5562.2,568328192,1532.0,1531.9,2.77e-04,0.7179,fp8_tensorwise,125M,64,32,2048,142461696,1
272,4.8858,,132.40,,376765,5566.2,5566.2,570425344,1537.5,1537.5,2.77e-04,0.6180,fp8_tensorwise,125M,64,32,2048,142461696,1
273,4.8564,,128.56,,385680,5437.5,5437.5,572522496,1543.0,1542.9,2.77e-04,0.7012,fp8_tensorwise,125M,64,32,2048,142461696,1
274,4.8861,,132.44,,386641,5424.0,5424.0,574619648,1548.4,1548.4,2.77e-04,0.7219,fp8_tensorwise,125M,64,32,2048,142461696,1
275,4.7957,,120.99,,374275,5603.2,5603.2,576716800,1554.0,1554.0,2.77e-04,0.7848,fp8_tensorwise,125M,64,32,2048,142461696,1
276,4.8239,,124.45,,385609,5438.5,5438.5,578813952,1559.4,1559.4,2.76e-04,0.8050,fp8_tensorwise,125M,64,32,2048,142461696,1
277,4.8110,,122.86,,380818,5507.0,5507.0,580911104,1564.9,1564.9,2.76e-04,0.6666,fp8_tensorwise,125M,64,32,2048,142461696,1
278,4.8500,,127.74,,378766,5536.8,5536.8,583008256,1570.5,1570.5,2.76e-04,0.5141,fp8_tensorwise,125M,64,32,2048,142461696,1
279,4.7992,,121.41,,382146,5487.8,5487.8,585105408,1576.0,1575.9,2.76e-04,0.5648,fp8_tensorwise,125M,64,32,2048,142461696,1
280,4.8308,,125.31,,374523,5599.5,5599.5,587202560,1581.6,1581.5,2.76e-04,0.4654,fp8_tensorwise,125M,64,32,2048,142461696,1
281,4.7715,,118.09,,382561,5481.9,5481.9,589299712,1587.0,1587.0,2.75e-04,0.4654,fp8_tensorwise,125M,64,32,2048,142461696,1
282,4.8401,,126.49,,386822,5421.5,5421.5,591396864,1592.5,1592.4,2.75e-04,0.5121,fp8_tensorwise,125M,64,32,2048,142461696,1
283,4.7163,,111.75,,374794,5595.5,5595.5,593494016,1598.1,1598.0,2.75e-04,0.5888,fp8_tensorwise,125M,64,32,2048,142461696,1
284,4.8012,,121.65,,378796,5536.4,5536.4,595591168,1603.6,1603.6,2.75e-04,0.9110,fp8_tensorwise,125M,64,32,2048,142461696,1
285,4.8030,,121.88,,376896,5564.3,5564.3,597688320,1609.2,1609.1,2.75e-04,1.1999,fp8_tensorwise,125M,64,32,2048,142461696,1
286,4.8054,,122.17,,365412,5739.1,5739.1,599785472,1614.9,1614.9,2.75e-04,0.8200,fp8_tensorwise,125M,64,32,2048,142461696,1
287,4.7589,,116.62,,383457,5469.1,5469.1,601882624,1620.4,1620.4,2.74e-04,0.9889,fp8_tensorwise,125M,64,32,2048,142461696,1
288,4.7794,,119.03,,359081,5840.3,5840.3,603979776,1626.2,1626.2,2.74e-04,0.8984,fp8_tensorwise,125M,64,32,2048,142461696,1
289,4.7740,,118.40,,379876,5520.6,5520.6,606076928,1631.7,1631.7,2.74e-04,1.0376,fp8_tensorwise,125M,64,32,2048,142461696,1
290,4.8173,,123.64,,378581,5539.5,5539.5,608174080,1637.3,1637.3,2.74e-04,0.7580,fp8_tensorwise,125M,64,32,2048,142461696,1
291,4.7294,,113.23,,379093,5532.0,5532.0,610271232,1642.8,1642.8,2.74e-04,0.8213,fp8_tensorwise,125M,64,32,2048,142461696,1
292,4.7581,,116.53,,386072,5432.0,5432.0,612368384,1648.2,1648.2,2.73e-04,0.6377,fp8_tensorwise,125M,64,32,2048,142461696,1
293,4.7650,,117.33,,380689,5508.8,5508.8,614465536,1653.7,1653.7,2.73e-04,0.6444,fp8_tensorwise,125M,64,32,2048,142461696,1
294,4.7147,,111.58,,375572,5583.9,5583.9,616562688,1659.3,1659.3,2.73e-04,0.6397,fp8_tensorwise,125M,64,32,2048,142461696,1
295,4.7446,,114.96,,385161,5444.9,5444.9,618659840,1664.8,1664.8,2.73e-04,0.7052,fp8_tensorwise,125M,64,32,2048,142461696,1
296,4.6967,,109.59,,386940,5419.8,5419.8,620756992,1670.2,1670.2,2.73e-04,0.6821,fp8_tensorwise,125M,64,32,2048,142461696,1
297,4.7399,,114.43,,380451,5512.3,5512.3,622854144,1675.7,1675.7,2.72e-04,0.5498,fp8_tensorwise,125M,64,32,2048,142461696,1
298,4.7026,,110.24,,374482,5600.1,5600.1,624951296,1681.3,1681.3,2.72e-04,0.5442,fp8_tensorwise,125M,64,32,2048,142461696,1
299,4.7177,,111.91,,381728,5493.8,5493.8,627048448,1686.8,1686.8,2.72e-04,0.6102,fp8_tensorwise,125M,64,32,2048,142461696,1
300,4.7316,,113.47,,381387,5498.8,5498.8,629145600,1692.3,1692.3,2.72e-04,0.6953,fp8_tensorwise,125M,64,32,2048,142461696,1
301,4.6888,,108.73,,383869,5463.2,5463.2,631242752,1697.8,1697.7,2.72e-04,0.8817,fp8_tensorwise,125M,64,32,2048,142461696,1
302,4.6700,,106.70,,378520,5540.4,5540.4,633339904,1703.3,1703.3,2.71e-04,1.0516,fp8_tensorwise,125M,64,32,2048,142461696,1
303,4.7293,,113.21,,385137,5445.2,5445.2,635437056,1708.7,1708.7,2.71e-04,0.7945,fp8_tensorwise,125M,64,32,2048,142461696,1
304,4.6505,,104.64,,368435,5692.1,5692.1,637534208,1714.4,1714.4,2.71e-04,0.8826,fp8_tensorwise,125M,64,32,2048,142461696,1
305,4.6641,,106.07,,379634,5524.1,5524.1,639631360,1720.0,1719.9,2.71e-04,0.8989,fp8_tensorwise,125M,64,32,2048,142461696,1
306,4.7026,,110.24,,386061,5432.2,5432.2,641728512,1725.4,1725.4,2.71e-04,0.7001,fp8_tensorwise,125M,64,32,2048,142461696,1
307,4.6389,,103.43,,378966,5533.9,5533.9,643825664,1730.9,1730.9,2.70e-04,0.5044,fp8_tensorwise,125M,64,32,2048,142461696,1
308,4.6968,,109.60,,380135,5516.9,5516.9,645922816,1736.4,1736.4,2.70e-04,0.5504,fp8_tensorwise,125M,64,32,2048,142461696,1
309,4.6453,,104.10,,371305,5648.1,5648.1,648019968,1742.1,1742.1,2.70e-04,0.4541,fp8_tensorwise,125M,64,32,2048,142461696,1
310,4.5778,,97.30,,378459,5541.3,5541.3,650117120,1747.6,1747.6,2.70e-04,0.5360,fp8_tensorwise,125M,64,32,2048,142461696,1
311,4.6341,,102.93,,379174,5530.8,5530.8,652214272,1753.2,1753.1,2.70e-04,0.5277,fp8_tensorwise,125M,64,32,2048,142461696,1
312,4.6115,,100.64,,388428,5399.1,5399.1,654311424,1758.6,1758.5,2.69e-04,0.5377,fp8_tensorwise,125M,64,32,2048,142461696,1
313,4.6836,,108.16,,381449,5497.9,5497.9,656408576,1764.1,1764.0,2.69e-04,0.7723,fp8_tensorwise,125M,64,32,2048,142461696,1
314,4.6559,,105.20,,385446,5440.8,5440.8,658505728,1769.5,1769.5,2.69e-04,1.0331,fp8_tensorwise,125M,64,32,2048,142461696,1
315,4.6538,,104.98,,385651,5437.9,5437.9,660602880,1774.9,1774.9,2.69e-04,0.8935,fp8_tensorwise,125M,64,32,2048,142461696,1
316,4.6171,,101.20,,372524,5629.6,5629.6,662700032,1780.6,1780.6,2.69e-04,0.7198,fp8_tensorwise,125M,64,32,2048,142461696,1
317,4.5944,,98.93,,372078,5636.3,5636.3,664797184,1786.2,1786.2,2.68e-04,0.8635,fp8_tensorwise,125M,64,32,2048,142461696,1
318,4.6097,,100.46,,384585,5453.0,5453.0,666894336,1791.7,1791.6,2.68e-04,0.7403,fp8_tensorwise,125M,64,32,2048,142461696,1
319,4.5966,,99.15,,379135,5531.4,5531.4,668991488,1797.2,1797.2,2.68e-04,0.7650,fp8_tensorwise,125M,64,32,2048,142461696,1
320,4.6027,,99.75,,387964,5405.5,5405.5,671088640,1802.6,1802.6,2.68e-04,0.6496,fp8_tensorwise,125M,64,32,2048,142461696,1
321,4.5529,,94.91,,385475,5440.4,5440.4,673185792,1808.0,1808.0,2.68e-04,0.6658,fp8_tensorwise,125M,64,32,2048,142461696,1
322,4.6031,,99.80,,384018,5461.1,5461.1,675282944,1813.5,1813.5,2.67e-04,0.6680,fp8_tensorwise,125M,64,32,2048,142461696,1
323,4.5604,,95.62,,381205,5501.4,5501.4,677380096,1819.0,1819.0,2.67e-04,0.7158,fp8_tensorwise,125M,64,32,2048,142461696,1
324,4.5916,,98.65,,386443,5426.8,5426.8,679477248,1824.4,1824.4,2.67e-04,0.6744,fp8_tensorwise,125M,64,32,2048,142461696,1
325,4.6271,,102.22,,361603,5799.6,5799.6,681574400,1830.2,1830.2,2.67e-04,0.7195,fp8_tensorwise,125M,64,32,2048,142461696,1
326,4.5282,,92.60,,374451,5600.6,5600.6,683671552,1835.8,1835.8,2.66e-04,0.8176,fp8_tensorwise,125M,64,32,2048,142461696,1
327,4.5651,,96.07,,387353,5414.1,5414.1,685768704,1841.2,1841.2,2.66e-04,0.8221,fp8_tensorwise,125M,64,32,2048,142461696,1
328,4.5811,,97.63,,373480,5615.2,5615.2,687865856,1846.9,1846.8,2.66e-04,0.6660,fp8_tensorwise,125M,64,32,2048,142461696,1
329,4.5978,,99.27,,390280,5373.5,5373.5,689963008,1852.2,1852.2,2.66e-04,0.6280,fp8_tensorwise,125M,64,32,2048,142461696,1
330,4.5701,,96.56,,380776,5507.6,5507.6,692060160,1857.7,1857.7,2.66e-04,0.7234,fp8_tensorwise,125M,64,32,2048,142461696,1
331,4.5355,,93.27,,386541,5425.4,5425.4,694157312,1863.2,1863.1,2.65e-04,0.6442,fp8_tensorwise,125M,64,32,2048,142461696,1
332,4.5816,,97.67,,371987,5637.7,5637.7,696254464,1868.8,1868.8,2.65e-04,0.7402,fp8_tensorwise,125M,64,32,2048,142461696,1
333,4.5471,,94.35,,374964,5592.9,5592.9,698351616,1874.4,1874.4,2.65e-04,0.7585,fp8_tensorwise,125M,64,32,2048,142461696,1
334,4.6058,,100.06,,357470,5866.6,5866.6,700448768,1880.3,1880.2,2.65e-04,0.7801,fp8_tensorwise,125M,64,32,2048,142461696,1
335,4.6704,,106.74,,381161,5502.0,5502.0,702545920,1885.8,1885.7,2.65e-04,0.7295,fp8_tensorwise,125M,64,32,2048,142461696,1
336,4.6168,,101.17,,376450,5570.9,5570.9,704643072,1891.3,1891.3,2.64e-04,0.7346,fp8_tensorwise,125M,64,32,2048,142461696,1
337,4.6941,,109.30,,387988,5405.2,5405.2,706740224,1896.7,1896.7,2.64e-04,0.6601,fp8_tensorwise,125M,64,32,2048,142461696,1
338,4.7300,,113.30,,366473,5722.5,5722.5,708837376,1902.5,1902.4,2.64e-04,0.6463,fp8_tensorwise,125M,64,32,2048,142461696,1
339,4.6472,,104.30,,378565,5539.7,5539.7,710934528,1908.0,1908.0,2.64e-04,0.4467,fp8_tensorwise,125M,64,32,2048,142461696,1
340,4.6016,,99.64,,377083,5561.5,5561.5,713031680,1913.6,1913.5,2.63e-04,0.5521,fp8_tensorwise,125M,64,32,2048,142461696,1
341,4.6642,,106.08,,383709,5465.5,5465.5,715128832,1919.0,1919.0,2.63e-04,0.5520,fp8_tensorwise,125M,64,32,2048,142461696,1
342,4.6297,,102.48,,379096,5532.0,5532.0,717225984,1924.6,1924.5,2.63e-04,0.6460,fp8_tensorwise,125M,64,32,2048,142461696,1
343,4.6184,,101.33,,383328,5470.9,5470.9,719323136,1930.0,1930.0,2.63e-04,0.7732,fp8_tensorwise,125M,64,32,2048,142461696,1
344,4.6616,,105.81,,365923,5731.1,5731.1,721420288,1935.8,1935.7,2.63e-04,0.9915,fp8_tensorwise,125M,64,32,2048,142461696,1
345,4.6142,,100.90,,366542,5721.4,5721.4,723517440,1941.5,1941.5,2.62e-04,0.9184,fp8_tensorwise,125M,64,32,2048,142461696,1
346,4.6766,,107.40,,389875,5379.0,5379.0,725614592,1946.9,1946.8,2.62e-04,0.7836,fp8_tensorwise,125M,64,32,2048,142461696,1
347,4.5888,,98.38,,385084,5446.0,5446.0,727711744,1952.3,1952.3,2.62e-04,0.7870,fp8_tensorwise,125M,64,32,2048,142461696,1
348,4.6959,,109.50,,382387,5484.4,5484.4,729808896,1957.8,1957.8,2.62e-04,0.6462,fp8_tensorwise,125M,64,32,2048,142461696,1
349,4.6033,,99.81,,385086,5445.9,5445.9,731906048,1963.2,1963.2,2.61e-04,0.6822,fp8_tensorwise,125M,64,32,2048,142461696,1
350,4.6866,,108.49,,379831,5521.3,5521.3,734003200,1968.8,1968.7,2.61e-04,0.7329,fp8_tensorwise,125M,64,32,2048,142461696,1
351,4.6332,,102.84,,357515,5865.9,5865.9,736100352,1974.6,1974.6,2.61e-04,0.7214,fp8_tensorwise,125M,64,32,2048,142461696,1
352,4.5492,,94.56,,367919,5700.0,5700.0,738197504,1980.3,1980.3,2.61e-04,0.6718,fp8_tensorwise,125M,64,32,2048,142461696,1
353,4.6878,,108.61,,390594,5369.1,5369.1,740294656,1985.7,1985.7,2.61e-04,0.7167,fp8_tensorwise,125M,64,32,2048,142461696,1
354,4.6632,,105.97,,370118,5666.2,5666.2,742391808,1991.4,1991.3,2.60e-04,0.7871,fp8_tensorwise,125M,64,32,2048,142461696,1
355,4.5648,,96.05,,369671,5673.0,5673.0,744488960,1997.0,1997.0,2.60e-04,0.7123,fp8_tensorwise,125M,64,32,2048,142461696,1
356,4.5710,,96.64,,386558,5425.2,5425.2,746586112,2002.5,2002.4,2.60e-04,0.7868,fp8_tensorwise,125M,64,32,2048,142461696,1
357,4.5844,,97.94,,385760,5436.4,5436.4,748683264,2007.9,2007.9,2.60e-04,0.7224,fp8_tensorwise,125M,64,32,2048,142461696,1
358,4.6089,,100.38,,392941,5337.1,5337.1,750780416,2013.2,2013.2,2.59e-04,0.7650,fp8_tensorwise,125M,64,32,2048,142461696,1
