step,train_loss,val_loss,perplexity,val_perplexity,tokens_per_sec,step_time_ms,train_time_ms,total_tokens,elapsed_time,train_time_total,lr,grad_norm,mode,model_size,batch_size,grad_accum,effective_batch,num_params,world_size
2850,2.3647,,10.64,,566009,3705.2,3705.2,5976883200,10768.3,10602.5,2.80e-04,0.1503,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2851,2.3954,,10.97,,566242,3703.6,3703.6,5978980352,10772.0,10606.2,2.80e-04,0.1473,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2852,2.3874,,10.89,,565845,3706.2,3706.2,5981077504,10775.7,10609.9,2.80e-04,0.1462,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2853,2.4040,,11.07,,565502,3708.5,3708.5,5983174656,10779.4,10613.6,2.80e-04,0.1525,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2854,2.3881,,10.89,,564733,3713.5,3713.5,5985271808,10783.2,10617.3,2.80e-04,0.1487,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2855,2.3868,,10.88,,565547,3708.2,3708.2,5987368960,10786.9,10621.0,2.80e-04,0.1512,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2856,2.3492,,10.48,,566235,3703.7,3703.7,5989466112,10790.6,10624.7,2.80e-04,0.1638,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2857,2.3464,,10.45,,566625,3701.1,3701.1,5991563264,10794.3,10628.4,2.80e-04,0.1677,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2858,2.4000,,11.02,,566600,3701.3,3701.3,5993660416,10798.0,10632.1,2.80e-04,0.1838,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2859,2.3778,,10.78,,566558,3701.6,3701.6,5995757568,10801.7,10635.8,2.80e-04,0.1968,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2860,2.4037,,11.06,,566207,3703.9,3703.9,5997854720,10805.4,10639.5,2.80e-04,0.2085,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2861,2.4359,,11.43,,566569,3701.5,3701.5,5999951872,10809.1,10643.2,2.80e-04,0.1995,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2862,2.3749,,10.75,,566224,3703.7,3703.7,6002049024,10812.8,10646.9,2.80e-04,0.2004,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2863,2.4020,,11.05,,566321,3703.1,3703.1,6004146176,10816.5,10650.6,2.80e-04,0.1814,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2864,2.3837,,10.84,,565612,3707.8,3707.8,6006243328,10820.2,10654.3,2.80e-04,0.1745,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2865,2.3541,,10.53,,565659,3707.4,3707.4,6008340480,10823.9,10658.1,2.80e-04,0.1765,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2866,2.4348,,11.41,,566437,3702.4,3702.4,6010437632,10827.6,10661.8,2.80e-04,0.1759,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2867,2.3788,,10.79,,566615,3701.2,3701.2,6012534784,10831.3,10665.5,2.80e-04,0.1897,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2868,2.3702,,10.70,,566483,3702.1,3702.1,6014631936,10835.0,10669.2,2.80e-04,0.2023,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2869,2.3901,,10.91,,566513,3701.9,3701.9,6016729088,10838.7,10672.9,2.80e-04,0.1921,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2870,2.4337,,11.40,,566052,3704.9,3704.9,6018826240,10842.4,10676.6,2.80e-04,0.1914,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2871,2.3847,,10.86,,566308,3703.2,3703.2,6020923392,10846.1,10680.3,2.80e-04,0.2101,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2872,2.4140,,11.18,,565762,3706.8,3706.8,6023020544,10849.8,10684.0,2.80e-04,0.2255,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2873,2.3697,,10.69,,564984,3711.9,3711.9,6025117696,10853.5,10687.7,2.80e-04,0.1781,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2874,2.4005,,11.03,,566153,3704.2,3704.2,6027214848,10857.2,10691.4,2.80e-04,0.1916,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2875,2.3328,,10.31,,564819,3713.0,3713.0,6029312000,10861.0,10695.1,2.80e-04,0.1920,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2876,2.3726,,10.73,,565022,3711.6,3711.6,6031409152,10864.7,10698.8,2.80e-04,0.1693,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2877,2.4531,,11.62,,564815,3713.0,3713.0,6033506304,10868.4,10702.5,2.80e-04,0.1912,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2878,2.3712,,10.71,,565629,3707.6,3707.6,6035603456,10872.1,10706.2,2.80e-04,0.1698,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2879,2.3890,,10.90,,564118,3717.6,3717.6,6037700608,10875.8,10710.0,2.80e-04,0.1509,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2880,2.4020,,11.05,,566222,3703.8,3703.8,6039797760,10879.5,10713.7,2.80e-04,0.1527,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2881,2.3664,,10.66,,564104,3717.7,3717.7,6041894912,10883.2,10717.4,2.80e-04,0.1611,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2882,2.3868,,10.88,,563982,3718.5,3718.5,6043992064,10886.9,10721.1,2.80e-04,0.1502,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2883,2.3786,,10.79,,563599,3721.0,3721.0,6046089216,10890.7,10724.8,2.80e-04,0.1454,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2884,2.3986,,11.01,,565615,3707.7,3707.7,6048186368,10894.4,10728.5,2.80e-04,0.1375,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2885,2.3794,,10.80,,565123,3711.0,3711.0,6050283520,10898.1,10732.2,2.80e-04,0.1429,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2886,2.3783,,10.79,,565525,3708.3,3708.3,6052380672,10901.8,10735.9,2.80e-04,0.1387,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2887,2.3652,,10.65,,566298,3703.3,3703.3,6054477824,10905.5,10739.6,2.80e-04,0.1445,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2888,2.3602,,10.59,,567003,3698.7,3698.7,6056574976,10909.2,10743.3,2.80e-04,0.1430,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2889,2.3825,,10.83,,567067,3698.2,3698.2,6058672128,10912.9,10747.0,2.80e-04,0.1354,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2890,2.3492,,10.48,,565811,3706.5,3706.5,6060769280,10916.6,10750.7,2.80e-04,0.1408,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2891,2.3950,,10.97,,566745,3700.3,3700.3,6062866432,10920.3,10754.4,2.80e-04,0.1534,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2892,2.3889,,10.90,,566838,3699.7,3699.7,6064963584,10924.0,10758.1,2.80e-04,0.1516,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2893,2.4190,,11.23,,566137,3704.3,3704.3,6067060736,10927.7,10761.9,2.80e-04,0.1632,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2894,2.3730,,10.73,,565048,3711.5,3711.5,6069157888,10931.4,10765.6,2.80e-04,0.1734,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2895,2.3694,,10.69,,565871,3706.1,3706.1,6071255040,10935.1,10769.3,2.80e-04,0.1675,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2896,2.3681,,10.68,,566103,3704.5,3704.5,6073352192,10938.8,10773.0,2.80e-04,0.1632,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2897,2.3668,,10.66,,564975,3711.9,3711.9,6075449344,10942.5,10776.7,2.80e-04,0.1777,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2898,2.3398,,10.38,,566500,3701.9,3701.9,6077546496,10946.2,10780.4,2.80e-04,0.1793,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2899,2.3764,,10.77,,565194,3710.5,3710.5,6079643648,10949.9,10784.1,2.80e-04,0.1567,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2900,2.3831,,10.84,,564498,3715.1,3715.1,6081740800,10953.7,10787.8,2.80e-04,0.1609,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2901,2.3643,,10.64,,564121,3717.6,3717.6,6083837952,10957.4,10791.5,2.80e-04,0.1565,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2902,2.3876,,10.89,,565352,3709.5,3709.5,6085935104,10961.1,10795.2,2.80e-04,0.1553,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2903,2.3967,,10.99,,564945,3712.1,3712.1,6088032256,10964.8,10799.0,2.80e-04,0.1735,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2904,2.3440,,10.42,,565263,3710.0,3710.0,6090129408,10968.5,10802.7,2.80e-04,0.1934,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2905,2.3654,,10.65,,565423,3709.0,3709.0,6092226560,10972.2,10806.4,2.80e-04,0.1846,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2906,2.3641,,10.63,,565707,3707.1,3707.1,6094323712,10975.9,10810.1,2.80e-04,0.1850,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2907,2.3923,,10.94,,565605,3707.8,3707.8,6096420864,10979.6,10813.8,2.80e-04,0.1812,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2908,2.3782,,10.79,,566958,3699.0,3699.0,6098518016,10983.3,10817.5,2.80e-04,0.1689,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2909,2.3378,,10.36,,565585,3707.9,3707.9,6100615168,10987.0,10821.2,2.80e-04,0.1785,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2910,2.3286,,10.26,,565112,3711.0,3711.0,6102712320,10990.8,10824.9,2.80e-04,0.1792,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2911,2.4012,,11.04,,566502,3701.9,3701.9,6104809472,10994.5,10828.6,2.80e-04,0.1603,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2912,2.3922,,10.94,,565681,3707.3,3707.3,6106906624,10998.2,10832.3,2.80e-04,0.1612,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2913,2.3389,,10.37,,564994,3711.8,3711.8,6109003776,11001.9,10836.0,2.79e-04,0.1546,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2914,2.3915,,10.93,,565949,3705.5,3705.5,6111100928,11005.6,10839.7,2.79e-04,0.1542,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2915,2.4162,,11.20,,566148,3704.2,3704.2,6113198080,11009.3,10843.4,2.79e-04,0.1641,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2916,2.3736,,10.74,,567610,3694.7,3694.7,6115295232,11013.0,10847.1,2.79e-04,0.1917,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2917,2.3958,,10.98,,566526,3701.8,3701.8,6117392384,11016.7,10850.8,2.79e-04,0.2275,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2918,2.3589,,10.58,,566982,3698.8,3698.8,6119489536,11020.4,10854.5,2.79e-04,0.2652,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2919,2.4123,,11.16,,566714,3700.5,3700.5,6121586688,11024.1,10858.2,2.79e-04,0.2465,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2920,2.3999,,11.02,,566740,3700.4,3700.4,6123683840,11027.8,10861.9,2.79e-04,0.2236,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2921,2.3324,,10.30,,565952,3705.5,3705.5,6125780992,11031.5,10865.6,2.79e-04,0.2091,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2922,2.3761,,10.76,,566040,3705.0,3705.0,6127878144,11035.2,10869.3,2.79e-04,0.1925,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2923,2.3591,,10.58,,565984,3705.3,3705.3,6129975296,11038.9,10873.0,2.79e-04,0.2256,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2924,2.3791,,10.80,,565941,3705.6,3705.6,6132072448,11042.6,10876.8,2.79e-04,0.2481,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2925,2.3720,,10.72,,565205,3710.4,3710.4,6134169600,11046.3,10880.5,2.79e-04,0.1611,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2926,2.3983,,11.00,,565990,3705.3,3705.3,6136266752,11050.0,10884.2,2.79e-04,0.1753,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2927,2.4310,,11.37,,565148,3710.8,3710.8,6138363904,11053.7,10887.9,2.79e-04,0.1664,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2928,2.3439,,10.42,,564802,3713.1,3713.1,6140461056,11057.4,10891.6,2.79e-04,0.1435,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2929,2.3961,,10.98,,564759,3713.4,3713.4,6142558208,11061.2,10895.3,2.79e-04,0.1586,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2930,2.3487,,10.47,,564807,3713.0,3713.0,6144655360,11064.9,10899.0,2.79e-04,0.1521,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2931,2.3467,,10.45,,565678,3707.3,3707.3,6146752512,11068.6,10902.7,2.79e-04,0.1524,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2932,2.3708,,10.71,,566582,3701.4,3701.4,6148849664,11072.3,10906.4,2.79e-04,0.1510,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2933,2.3652,,10.65,,566254,3703.6,3703.6,6150946816,11076.0,10910.1,2.79e-04,0.1418,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2934,2.3839,,10.85,,567149,3697.7,3697.7,6153043968,11079.7,10913.8,2.79e-04,0.1571,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2935,2.3982,,11.00,,567321,3696.6,3696.6,6155141120,11083.4,10917.5,2.79e-04,0.1521,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2936,2.4087,,11.12,,567535,3695.2,3695.2,6157238272,11087.1,10921.2,2.79e-04,0.1554,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2937,2.3805,,10.81,,566725,3700.5,3700.5,6159335424,11090.8,10924.9,2.79e-04,0.1576,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2938,2.3700,,10.70,,565501,3708.5,3708.5,6161432576,11094.5,10928.6,2.79e-04,0.1532,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2939,2.3132,,10.11,,565964,3705.5,3705.5,6163529728,11098.2,10932.3,2.79e-04,0.1622,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2940,2.3545,,10.53,,566814,3699.9,3699.9,6165626880,11101.9,10936.0,2.79e-04,0.1465,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2941,2.3490,,10.48,,566229,3703.7,3703.7,6167724032,11105.6,10939.7,2.79e-04,0.1586,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2942,2.3685,,10.68,,565168,3710.7,3710.7,6169821184,11109.3,10943.5,2.79e-04,0.1653,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2943,2.4060,,11.09,,563936,3718.8,3718.8,6171918336,11113.0,10947.2,2.79e-04,0.1846,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2944,2.3819,,10.83,,565822,3706.4,3706.4,6174015488,11116.7,10950.9,2.79e-04,0.1874,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2945,2.3636,,10.63,,564867,3712.6,3712.6,6176112640,11120.4,10954.6,2.79e-04,0.1910,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2946,2.3908,,10.92,,564536,3714.8,3714.8,6178209792,11124.2,10958.3,2.79e-04,0.1760,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2947,2.3142,,10.12,,565629,3707.6,3707.6,6180306944,11127.9,10962.0,2.79e-04,0.1580,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2948,2.3575,,10.56,,563972,3718.5,3718.5,6182404096,11131.6,10965.7,2.79e-04,0.1560,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2949,2.3070,,10.04,,563816,3719.6,3719.6,6184501248,11135.3,10969.4,2.79e-04,0.1672,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2950,2.4349,,11.41,,564768,3713.3,3713.3,6186598400,11139.0,10973.2,2.79e-04,0.1824,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2951,2.3769,,10.77,,565625,3707.7,3707.7,6188695552,11142.7,10976.9,2.79e-04,0.2026,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2952,2.3983,,11.00,,564906,3712.4,3712.4,6190792704,11146.4,10980.6,2.79e-04,0.2070,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2953,2.3611,,10.60,,565536,3708.3,3708.3,6192889856,11150.1,10984.3,2.79e-04,0.2044,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2954,2.3749,,10.75,,564162,3717.3,3717.3,6194987008,11153.9,10988.0,2.79e-04,0.1869,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2955,2.3755,,10.76,,564211,3717.0,3717.0,6197084160,11157.6,10991.7,2.79e-04,0.2025,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2956,2.3830,,10.84,,564825,3712.9,3712.9,6199181312,11161.3,10995.4,2.79e-04,0.1753,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2957,2.4094,,11.13,,565075,3711.3,3711.3,6201278464,11165.0,10999.1,2.79e-04,0.1770,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2958,2.3612,,10.60,,563220,3723.5,3723.5,6203375616,11168.7,11002.9,2.79e-04,0.1576,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2959,2.3936,,10.95,,564335,3716.1,3716.1,6205472768,11172.4,11006.6,2.79e-04,0.1508,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2960,2.4098,,11.13,,563567,3721.2,3721.2,6207569920,11176.2,11010.3,2.79e-04,0.1594,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2961,2.3974,,10.99,,563856,3719.3,3719.3,6209667072,11179.9,11014.0,2.79e-04,0.1922,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2962,2.3152,,10.13,,563825,3719.5,3719.5,6211764224,11183.6,11017.7,2.79e-04,0.1731,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2963,2.3758,,10.76,,563938,3718.8,3718.8,6213861376,11187.3,11021.5,2.79e-04,0.1662,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2964,2.3707,,10.70,,563648,3720.7,3720.7,6215958528,11191.0,11025.2,2.79e-04,0.1626,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2965,2.3730,,10.73,,564547,3714.8,3714.8,6218055680,11194.8,11028.9,2.79e-04,0.1698,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2966,2.3312,,10.29,,565147,3710.8,3710.8,6220152832,11198.5,11032.6,2.79e-04,0.1456,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2967,2.3629,,10.62,,566412,3702.5,3702.5,6222249984,11202.2,11036.3,2.79e-04,0.1845,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2968,2.3729,,10.73,,565771,3706.7,3706.7,6224347136,11205.9,11040.0,2.79e-04,0.1709,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2969,2.4209,,11.26,,565876,3706.0,3706.0,6226444288,11209.6,11043.7,2.79e-04,0.1732,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2970,2.4163,,11.20,,565419,3709.0,3709.0,6228541440,11213.3,11047.4,2.79e-04,0.1568,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2971,2.3574,,10.56,,566334,3703.0,3703.0,6230638592,11217.0,11051.1,2.79e-04,0.1755,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2972,2.3595,,10.59,,565725,3707.0,3707.0,6232735744,11220.7,11054.8,2.79e-04,0.1658,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2973,2.3650,,10.64,,565318,3709.7,3709.7,6234832896,11224.4,11058.6,2.79e-04,0.1726,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2974,2.3638,,10.63,,565461,3708.7,3708.7,6236930048,11228.1,11062.3,2.79e-04,0.1669,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2975,2.3873,,10.88,,564021,3718.2,3718.2,6239027200,11231.8,11066.0,2.79e-04,0.1650,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2976,2.3662,,10.66,,565903,3705.9,3705.9,6241124352,11235.5,11069.7,2.79e-04,0.1750,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2977,2.3407,,10.39,,565161,3710.7,3710.7,6243221504,11239.3,11073.4,2.79e-04,0.1915,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2978,2.4110,,11.14,,566502,3701.9,3701.9,6245318656,11243.0,11077.1,2.78e-04,0.1947,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2979,2.3738,,10.74,,565964,3705.5,3705.5,6247415808,11246.7,11080.8,2.78e-04,0.1960,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2980,2.3974,,10.99,,566095,3704.6,3704.6,6249512960,11250.4,11084.5,2.78e-04,0.2074,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2981,2.3641,,10.63,,566374,3702.8,3702.8,6251610112,11254.1,11088.2,2.78e-04,0.1920,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2982,2.3644,,10.64,,565644,3707.6,3707.6,6253707264,11257.8,11091.9,2.78e-04,0.1987,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2983,2.4058,,11.09,,566619,3701.2,3701.2,6255804416,11261.5,11095.6,2.78e-04,0.2102,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2984,2.3481,,10.47,,567021,3698.5,3698.5,6257901568,11265.2,11099.3,2.78e-04,0.1820,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2985,2.3266,,10.24,,566206,3703.9,3703.9,6259998720,11268.9,11103.0,2.78e-04,0.1791,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2986,2.4154,,11.19,,566785,3700.1,3700.1,6262095872,11272.6,11106.7,2.78e-04,0.1728,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2987,2.4233,,11.28,,566518,3701.8,3701.8,6264193024,11276.3,11110.4,2.78e-04,0.1741,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2988,2.3774,,10.78,,565706,3707.1,3707.1,6266290176,11280.0,11114.1,2.78e-04,0.1728,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2989,2.4027,,11.05,,566256,3703.5,3703.5,6268387328,11283.7,11117.8,2.78e-04,0.1604,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2990,2.3975,,11.00,,566637,3701.1,3701.1,6270484480,11287.4,11121.5,2.78e-04,0.1804,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2991,2.3654,,10.65,,565728,3707.0,3707.0,6272581632,11291.1,11125.2,2.78e-04,0.1955,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2992,2.3726,,10.72,,566066,3704.8,3704.8,6274678784,11294.8,11129.0,2.78e-04,0.1665,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2993,2.3835,,10.84,,565271,3710.0,3710.0,6276775936,11298.5,11132.7,2.78e-04,0.1602,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2994,2.4063,,11.09,,566043,3704.9,3704.9,6278873088,11302.2,11136.4,2.78e-04,0.1537,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2995,2.3457,,10.44,,565046,3711.5,3711.5,6280970240,11305.9,11140.1,2.78e-04,0.1618,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2996,2.3796,,10.80,,565451,3708.8,3708.8,6283067392,11309.6,11143.8,2.78e-04,0.1468,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2997,2.4038,,11.06,,565462,3708.7,3708.7,6285164544,11313.3,11147.5,2.78e-04,0.1460,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2998,2.3471,,10.46,,566306,3703.2,3703.2,6287261696,11317.1,11151.2,2.78e-04,0.1618,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
2999,2.3386,,10.37,,566399,3702.6,3702.6,6289358848,11320.8,11154.9,2.78e-04,0.1665,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
3000,2.3741,2.3984,10.74,11.01,566216,3703.8,3703.8,6291456000,11324.5,11158.6,2.78e-04,0.1842,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
3001,2.3991,,11.01,,574592,3649.8,3649.8,6293553152,11355.0,11162.3,2.78e-04,0.2062,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
3002,2.3669,,10.66,,569301,3683.7,3683.7,6295650304,11358.7,11165.9,2.78e-04,0.2007,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
3003,2.3402,,10.38,,567155,3697.7,3697.7,6297747456,11362.4,11169.6,2.78e-04,0.1722,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
3004,2.3625,,10.62,,566860,3699.6,3699.6,6299844608,11366.1,11173.3,2.78e-04,0.1762,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
3005,2.3312,,10.29,,565583,3707.9,3707.9,6301941760,11369.8,11177.0,2.78e-04,0.1730,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
3006,2.3941,,10.96,,564918,3712.3,3712.3,6304038912,11373.5,11180.8,2.78e-04,0.1613,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
3007,2.3661,,10.66,,563563,3721.2,3721.2,6306136064,11377.2,11184.5,2.78e-04,0.1644,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
3008,2.4272,,11.33,,563275,3723.1,3723.1,6308233216,11381.0,11188.2,2.78e-04,0.1866,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
3009,2.3613,,10.60,,563641,3720.7,3720.7,6310330368,11384.7,11191.9,2.78e-04,0.1975,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
3010,2.3466,,10.45,,564189,3717.1,3717.1,6312427520,11388.4,11195.6,2.78e-04,0.1666,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
3011,2.3905,,10.92,,564224,3716.9,3716.9,6314524672,11392.1,11199.4,2.78e-04,0.1702,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
3012,2.3744,,10.74,,564124,3717.5,3717.5,6316621824,11395.8,11203.1,2.78e-04,0.1668,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
3013,2.3897,,10.91,,563633,3720.8,3720.8,6318718976,11399.6,11206.8,2.78e-04,0.1505,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
3014,2.3555,,10.54,,565325,3709.6,3709.6,6320816128,11403.3,11210.5,2.78e-04,0.1585,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
3015,2.3859,,10.87,,565873,3706.0,3706.0,6322913280,11407.0,11214.2,2.78e-04,0.1654,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
3016,2.3871,,10.88,,566539,3701.7,3701.7,6325010432,11410.7,11217.9,2.78e-04,0.1386,fp8_tensorwise,1.5B,64,4,2048,1562740736,8
