step,train_loss,val_loss,perplexity,val_perplexity,tokens_per_sec,step_time_ms,train_time_ms,total_tokens,elapsed_time,train_time_total,lr,grad_norm,mode,model_size,batch_size,grad_accum,effective_batch,num_params,world_size
382,4.4561,,86.15,,365311,5740.7,5740.7,801112064,2138.2,2138.2,2.54e-04,0.5102,bf16,125M,64,32,2048,142461696,1
383,4.5357,,93.29,,382920,5476.7,5476.7,803209216,2143.7,2143.6,2.53e-04,0.5306,bf16,125M,64,32,2048,142461696,1
384,4.5134,,91.23,,380694,5508.8,5508.8,805306368,2149.2,2149.1,2.53e-04,0.5383,bf16,125M,64,32,2048,142461696,1
385,4.5993,,99.42,,379185,5530.7,5530.7,807403520,2154.7,2154.7,2.53e-04,0.5949,bf16,125M,64,32,2048,142461696,1
386,4.4936,,89.44,,380768,5507.7,5507.7,809500672,2160.2,2160.2,2.53e-04,0.6830,bf16,125M,64,32,2048,142461696,1
387,4.6095,,100.43,,383301,5471.3,5471.3,811597824,2165.7,2165.7,2.52e-04,0.9056,bf16,125M,64,32,2048,142461696,1
388,4.4652,,86.94,,377902,5549.5,5549.5,813694976,2171.2,2171.2,2.52e-04,0.9711,bf16,125M,64,32,2048,142461696,1
389,4.4930,,89.39,,380262,5515.0,5515.0,815792128,2176.7,2176.7,2.52e-04,0.9704,bf16,125M,64,32,2048,142461696,1
390,4.5735,,96.88,,375595,5583.5,5583.5,817889280,2182.3,2182.3,2.52e-04,1.0355,bf16,125M,64,32,2048,142461696,1
391,4.4871,,88.86,,379111,5531.8,5531.8,819986432,2187.9,2187.8,2.51e-04,1.0013,bf16,125M,64,32,2048,142461696,1
392,4.5567,,95.27,,382553,5482.0,5482.0,822083584,2193.3,2193.3,2.51e-04,0.9440,bf16,125M,64,32,2048,142461696,1
393,4.4594,,86.43,,380031,5518.4,5518.4,824180736,2198.9,2198.8,2.51e-04,0.8749,bf16,125M,64,32,2048,142461696,1
394,4.4738,,87.69,,381257,5500.6,5500.6,826277888,2204.4,2204.3,2.51e-04,0.6865,bf16,125M,64,32,2048,142461696,1
395,4.5350,,93.22,,382541,5482.2,5482.2,828375040,2209.8,2209.8,2.50e-04,0.6842,bf16,125M,64,32,2048,142461696,1
396,4.5283,,92.60,,383630,5466.6,5466.6,830472192,2215.3,2215.3,2.50e-04,0.7028,bf16,125M,64,32,2048,142461696,1
397,4.4865,,88.81,,381523,5496.8,5496.8,832569344,2220.8,2220.8,2.50e-04,0.6520,bf16,125M,64,32,2048,142461696,1
398,4.4648,,86.90,,378881,5535.1,5535.1,834666496,2226.3,2226.3,2.50e-04,0.6019,bf16,125M,64,32,2048,142461696,1
399,4.5212,,91.95,,380673,5509.1,5509.1,836763648,2231.8,2231.8,2.49e-04,0.5413,bf16,125M,64,32,2048,142461696,1
400,4.4997,,89.99,,375136,5590.4,5590.4,838860800,2237.4,2237.4,2.49e-04,0.5820,bf16,125M,64,32,2048,142461696,1
401,4.4534,,85.92,,376560,5569.2,5569.2,840957952,2243.0,2243.0,2.49e-04,0.5293,bf16,125M,64,32,2048,142461696,1
402,4.4952,,89.59,,380135,5516.9,5516.9,843055104,2248.5,2248.5,2.49e-04,0.4602,bf16,125M,64,32,2048,142461696,1
403,4.4521,,85.81,,380832,5506.8,5506.8,845152256,2254.0,2254.0,2.48e-04,0.4379,bf16,125M,64,32,2048,142461696,1
404,4.4313,,84.04,,381306,5499.9,5499.9,847249408,2259.5,2259.5,2.48e-04,0.4545,bf16,125M,64,32,2048,142461696,1
405,4.4489,,85.53,,383173,5473.1,5473.1,849346560,2265.0,2265.0,2.48e-04,0.5143,bf16,125M,64,32,2048,142461696,1
406,4.4162,,82.78,,383931,5462.3,5462.3,851443712,2270.5,2270.4,2.48e-04,0.6951,bf16,125M,64,32,2048,142461696,1
407,4.4317,,84.08,,384730,5451.0,5451.0,853540864,2275.9,2275.9,2.47e-04,1.0194,bf16,125M,64,32,2048,142461696,1
408,4.4714,,87.48,,384749,5450.7,5450.7,855638016,2281.4,2281.3,2.47e-04,1.0728,bf16,125M,64,32,2048,142461696,1
409,4.4607,,86.55,,381455,5497.8,5497.8,857735168,2286.9,2286.8,2.47e-04,0.8531,bf16,125M,64,32,2048,142461696,1
410,4.5181,,91.66,,378716,5537.5,5537.5,859832320,2292.4,2292.4,2.47e-04,0.7994,bf16,125M,64,32,2048,142461696,1
411,4.4590,,86.40,,383752,5464.9,5464.9,861929472,2297.9,2297.8,2.46e-04,0.6472,bf16,125M,64,32,2048,142461696,1
412,4.4650,,86.92,,375049,5591.7,5591.7,864026624,2303.5,2303.4,2.46e-04,0.7203,bf16,125M,64,32,2048,142461696,1
413,4.4469,,85.37,,382605,5481.2,5481.2,866123776,2308.9,2308.9,2.46e-04,0.6793,bf16,125M,64,32,2048,142461696,1
414,4.4414,,84.90,,382040,5489.3,5489.3,868220928,2314.4,2314.4,2.46e-04,0.6639,bf16,125M,64,32,2048,142461696,1
415,4.3978,,81.28,,378130,5546.1,5546.1,870318080,2320.0,2320.0,2.45e-04,0.6894,bf16,125M,64,32,2048,142461696,1
416,4.3928,,80.87,,379214,5530.3,5530.3,872415232,2325.5,2325.5,2.45e-04,0.7226,bf16,125M,64,32,2048,142461696,1
417,4.4426,,84.99,,383389,5470.0,5470.0,874512384,2331.0,2331.0,2.45e-04,0.6179,bf16,125M,64,32,2048,142461696,1
418,4.3965,,81.16,,380739,5508.1,5508.1,876609536,2336.5,2336.5,2.45e-04,0.6420,bf16,125M,64,32,2048,142461696,1
419,4.4157,,82.74,,377799,5551.0,5551.0,878706688,2342.0,2342.0,2.44e-04,0.6688,bf16,125M,64,32,2048,142461696,1
420,4.4101,,82.28,,378278,5543.9,5543.9,880803840,2347.6,2347.6,2.44e-04,0.6152,bf16,125M,64,32,2048,142461696,1
421,4.3820,,80.00,,380034,5518.3,5518.3,882900992,2353.1,2353.1,2.44e-04,0.6188,bf16,125M,64,32,2048,142461696,1
422,4.3474,,77.27,,376856,5564.9,5564.9,884998144,2358.7,2358.6,2.43e-04,0.5748,bf16,125M,64,32,2048,142461696,1
423,4.3874,,80.43,,382478,5483.1,5483.1,887095296,2364.1,2364.1,2.43e-04,0.4957,bf16,125M,64,32,2048,142461696,1
424,4.3609,,78.33,,383448,5469.2,5469.2,889192448,2369.6,2369.6,2.43e-04,0.5093,bf16,125M,64,32,2048,142461696,1
425,4.4117,,82.41,,377813,5550.8,5550.8,891289600,2375.2,2375.1,2.43e-04,0.5535,bf16,125M,64,32,2048,142461696,1
426,4.3875,,80.44,,380083,5517.6,5517.6,893386752,2380.7,2380.7,2.42e-04,0.5504,bf16,125M,64,32,2048,142461696,1
427,4.4034,,81.73,,378448,5541.5,5541.5,895483904,2386.2,2386.2,2.42e-04,0.6665,bf16,125M,64,32,2048,142461696,1
428,4.4565,,86.18,,376224,5574.2,5574.2,897581056,2391.8,2391.8,2.42e-04,0.9444,bf16,125M,64,32,2048,142461696,1
429,4.3655,,78.69,,350080,5990.5,5990.5,899678208,2397.8,2397.8,2.42e-04,1.0801,bf16,125M,64,32,2048,142461696,1
430,4.4066,,81.99,,381596,5495.7,5495.7,901775360,2403.3,2403.3,2.41e-04,0.8706,bf16,125M,64,32,2048,142461696,1
431,4.3658,,78.71,,382795,5478.5,5478.5,903872512,2408.8,2408.7,2.41e-04,0.9660,bf16,125M,64,32,2048,142461696,1
432,4.3837,,80.13,,379837,5521.2,5521.2,905969664,2414.3,2414.3,2.41e-04,0.8159,bf16,125M,64,32,2048,142461696,1
433,4.3738,,79.34,,382672,5480.3,5480.3,908066816,2419.8,2419.7,2.41e-04,0.7625,bf16,125M,64,32,2048,142461696,1
434,4.3779,,79.67,,382034,5489.4,5489.4,910163968,2425.3,2425.2,2.40e-04,0.6492,bf16,125M,64,32,2048,142461696,1
435,4.3150,,74.81,,379172,5530.9,5530.9,912261120,2430.8,2430.8,2.40e-04,0.7051,bf16,125M,64,32,2048,142461696,1
436,4.3743,,79.38,,377336,5557.8,5557.8,914358272,2436.3,2436.3,2.40e-04,0.7321,bf16,125M,64,32,2048,142461696,1
437,4.3795,,79.80,,381245,5500.8,5500.8,916455424,2441.8,2441.8,2.39e-04,0.8063,bf16,125M,64,32,2048,142461696,1
438,4.2901,,72.98,,381671,5494.7,5494.7,918552576,2447.3,2447.3,2.39e-04,0.8144,bf16,125M,64,32,2048,142461696,1
439,4.3866,,80.37,,377506,5555.3,5555.3,920649728,2452.9,2452.9,2.39e-04,0.8865,bf16,125M,64,32,2048,142461696,1
440,4.3140,,74.74,,381084,5503.1,5503.1,922746880,2458.4,2458.4,2.39e-04,0.8831,bf16,125M,64,32,2048,142461696,1
441,4.3308,,76.00,,380815,5507.0,5507.0,924844032,2463.9,2463.9,2.38e-04,0.7720,bf16,125M,64,32,2048,142461696,1
442,4.3509,,77.55,,384101,5459.9,5459.9,926941184,2469.4,2469.3,2.38e-04,0.7138,bf16,125M,64,32,2048,142461696,1
443,4.3305,,75.98,,375026,5592.0,5592.0,929038336,2475.0,2474.9,2.38e-04,0.5877,bf16,125M,64,32,2048,142461696,1
444,4.2656,,71.21,,383659,5466.2,5466.2,931135488,2480.4,2480.4,2.38e-04,0.6056,bf16,125M,64,32,2048,142461696,1
445,4.3572,,78.04,,382983,5475.8,5475.8,933232640,2485.9,2485.9,2.37e-04,0.4847,bf16,125M,64,32,2048,142461696,1
446,4.3227,,75.39,,377571,5554.3,5554.3,935329792,2491.5,2491.4,2.37e-04,0.4900,bf16,125M,64,32,2048,142461696,1
447,4.2652,,71.18,,382548,5482.1,5482.1,937426944,2496.9,2496.9,2.37e-04,0.4825,bf16,125M,64,32,2048,142461696,1
448,4.3465,,77.21,,383330,5470.9,5470.9,939524096,2502.4,2502.4,2.36e-04,0.5085,bf16,125M,64,32,2048,142461696,1
449,4.2631,,71.03,,381755,5493.5,5493.5,941621248,2507.9,2507.9,2.36e-04,0.5338,bf16,125M,64,32,2048,142461696,1
450,4.2774,,72.05,,382297,5485.7,5485.7,943718400,2513.4,2513.4,2.36e-04,0.4960,bf16,125M,64,32,2048,142461696,1
451,4.2500,,70.10,,376852,5564.9,5564.9,945815552,2518.9,2518.9,2.36e-04,0.5185,bf16,125M,64,32,2048,142461696,1
452,4.2616,,70.92,,378146,5545.9,5545.9,947912704,2524.5,2524.5,2.35e-04,0.6024,bf16,125M,64,32,2048,142461696,1
453,4.2648,,71.15,,382650,5480.6,5480.6,950009856,2530.0,2530.0,2.35e-04,0.6689,bf16,125M,64,32,2048,142461696,1
454,4.2119,,67.49,,375304,5587.9,5587.9,952107008,2535.6,2535.5,2.35e-04,0.6928,bf16,125M,64,32,2048,142461696,1
455,4.2284,,68.61,,382643,5480.7,5480.7,954204160,2541.0,2541.0,2.35e-04,0.7835,bf16,125M,64,32,2048,142461696,1
456,4.2696,,71.49,,378543,5540.1,5540.1,956301312,2546.6,2546.6,2.34e-04,0.8389,bf16,125M,64,32,2048,142461696,1
457,4.3218,,75.32,,380660,5509.3,5509.3,958398464,2552.1,2552.1,2.34e-04,0.8433,bf16,125M,64,32,2048,142461696,1
458,4.2706,,71.57,,380682,5508.9,5508.9,960495616,2557.6,2557.6,2.34e-04,1.1158,bf16,125M,64,32,2048,142461696,1
459,4.2641,,71.10,,382584,5481.5,5481.5,962592768,2563.1,2563.1,2.33e-04,1.0341,bf16,125M,64,32,2048,142461696,1
460,4.2897,,72.94,,381303,5500.0,5500.0,964689920,2568.6,2568.6,2.33e-04,0.8854,bf16,125M,64,32,2048,142461696,1
461,4.2936,,73.23,,379682,5523.4,5523.4,966787072,2574.1,2574.1,2.33e-04,0.6833,bf16,125M,64,32,2048,142461696,1
462,4.2587,,70.72,,375427,5586.0,5586.0,968884224,2579.7,2579.7,2.33e-04,0.6738,bf16,125M,64,32,2048,142461696,1
463,4.2167,,67.81,,379246,5529.8,5529.8,970981376,2585.2,2585.2,2.32e-04,0.6056,bf16,125M,64,32,2048,142461696,1
464,4.2013,,66.77,,381167,5501.9,5501.9,973078528,2590.7,2590.7,2.32e-04,0.6473,bf16,125M,64,32,2048,142461696,1
465,4.2640,,71.09,,383427,5469.5,5469.5,975175680,2596.2,2596.2,2.32e-04,0.6757,bf16,125M,64,32,2048,142461696,1
466,4.2353,,69.08,,377752,5551.7,5551.7,977272832,2601.7,2601.7,2.31e-04,0.6730,bf16,125M,64,32,2048,142461696,1
467,4.2466,,69.87,,380162,5516.5,5516.5,979369984,2607.3,2607.2,2.31e-04,0.5154,bf16,125M,64,32,2048,142461696,1
468,4.2605,,70.84,,384002,5461.3,5461.3,981467136,2612.7,2612.7,2.31e-04,0.5544,bf16,125M,64,32,2048,142461696,1
469,4.2746,,71.85,,382787,5478.6,5478.6,983564288,2618.2,2618.2,2.31e-04,0.6220,bf16,125M,64,32,2048,142461696,1
470,4.2564,,70.56,,380434,5512.5,5512.5,985661440,2623.7,2623.7,2.30e-04,0.6322,bf16,125M,64,32,2048,142461696,1
471,4.1681,,64.60,,377931,5549.0,5549.0,987758592,2629.3,2629.2,2.30e-04,0.6715,bf16,125M,64,32,2048,142461696,1
472,4.2161,,67.77,,384185,5458.7,5458.7,989855744,2634.7,2634.7,2.30e-04,0.6713,bf16,125M,64,32,2048,142461696,1
473,4.2257,,68.42,,379858,5520.9,5520.9,991952896,2640.2,2640.2,2.29e-04,0.7566,bf16,125M,64,32,2048,142461696,1
474,4.2017,,66.80,,381364,5499.1,5499.1,994050048,2645.7,2645.7,2.29e-04,0.8324,bf16,125M,64,32,2048,142461696,1
475,4.1954,,66.38,,381279,5500.3,5500.3,996147200,2651.2,2651.2,2.29e-04,0.6461,bf16,125M,64,32,2048,142461696,1
476,4.2446,,69.73,,384000,5461.3,5461.3,998244352,2656.7,2656.7,2.29e-04,0.7077,bf16,125M,64,32,2048,142461696,1
477,4.2879,,72.81,,362644,5783.0,5783.0,1000341504,2662.5,2662.5,2.28e-04,0.8767,bf16,125M,64,32,2048,142461696,1
478,4.2144,,67.65,,383019,5475.3,5475.3,1002438656,2668.0,2667.9,2.28e-04,0.9112,bf16,125M,64,32,2048,142461696,1
479,4.2639,,71.09,,377213,5559.6,5559.6,1004535808,2673.5,2673.5,2.28e-04,0.9019,bf16,125M,64,32,2048,142461696,1
480,4.2192,,67.98,,383171,5473.1,5473.1,1006632960,2679.0,2679.0,2.27e-04,0.9090,bf16,125M,64,32,2048,142461696,1
481,4.1863,,65.78,,382756,5479.1,5479.1,1008730112,2684.5,2684.5,2.27e-04,0.8587,bf16,125M,64,32,2048,142461696,1
482,4.1789,,65.30,,382858,5477.6,5477.6,1010827264,2690.0,2689.9,2.27e-04,0.8495,bf16,125M,64,32,2048,142461696,1
483,4.2658,,71.22,,383861,5463.3,5463.3,1012924416,2695.4,2695.4,2.27e-04,0.7789,bf16,125M,64,32,2048,142461696,1
484,4.2592,,70.75,,379381,5527.8,5527.8,1015021568,2700.9,2700.9,2.26e-04,0.7697,bf16,125M,64,32,2048,142461696,1
485,4.2286,,68.62,,374240,5603.8,5603.8,1017118720,2706.5,2706.5,2.26e-04,0.8605,bf16,125M,64,32,2048,142461696,1
486,4.2891,,72.90,,380888,5506.0,5506.0,1019215872,2712.1,2712.0,2.26e-04,0.9308,bf16,125M,64,32,2048,142461696,1
487,4.2193,,67.98,,380192,5516.0,5516.0,1021313024,2717.6,2717.5,2.25e-04,0.8882,bf16,125M,64,32,2048,142461696,1
488,4.2658,,71.22,,378605,5539.2,5539.2,1023410176,2723.1,2723.1,2.25e-04,0.7757,bf16,125M,64,32,2048,142461696,1
489,4.1341,,62.43,,377777,5551.3,5551.3,1025507328,2728.7,2728.6,2.25e-04,0.6741,bf16,125M,64,32,2048,142461696,1
490,4.2367,,69.18,,377410,5556.7,5556.7,1027604480,2734.2,2734.2,2.25e-04,0.6287,bf16,125M,64,32,2048,142461696,1
491,4.1888,,65.94,,381816,5492.6,5492.6,1029701632,2739.7,2739.7,2.24e-04,0.6559,bf16,125M,64,32,2048,142461696,1
492,4.2011,,66.76,,380292,5514.6,5514.6,1031798784,2745.2,2745.2,2.24e-04,0.6950,bf16,125M,64,32,2048,142461696,1
493,4.1671,,64.53,,382792,5478.6,5478.6,1033895936,2750.7,2750.7,2.24e-04,0.5817,bf16,125M,64,32,2048,142461696,1
494,4.2266,,68.49,,381777,5493.1,5493.1,1035993088,2756.2,2756.2,2.23e-04,0.5654,bf16,125M,64,32,2048,142461696,1
495,4.2111,,67.43,,383371,5470.3,5470.3,1038090240,2761.7,2761.6,2.23e-04,0.5657,bf16,125M,64,32,2048,142461696,1
496,4.1847,,65.67,,378689,5537.9,5537.9,1040187392,2767.2,2767.2,2.23e-04,0.5044,bf16,125M,64,32,2048,142461696,1
497,4.1658,,64.45,,382015,5489.7,5489.7,1042284544,2772.7,2772.7,2.23e-04,0.4610,bf16,125M,64,32,2048,142461696,1
498,4.1278,,62.04,,376375,5572.0,5572.0,1044381696,2778.3,2778.2,2.22e-04,0.4601,bf16,125M,64,32,2048,142461696,1
499,4.1829,,65.56,,380564,5510.6,5510.6,1046478848,2783.8,2783.8,2.22e-04,0.4398,bf16,125M,64,32,2048,142461696,1
500,4.1866,4.2261,65.80,68.45,383236,5472.2,5472.2,1048576000,2789.2,2789.2,2.22e-04,0.5262,bf16,125M,64,32,2048,142461696,1
501,4.1644,,64.36,,380580,5510.4,5510.4,1050673152,2809.9,2794.7,2.21e-04,0.6695,bf16,125M,64,32,2048,142461696,1
502,4.1517,,63.54,,378926,5534.5,5534.5,1052770304,2815.4,2800.3,2.21e-04,0.9124,bf16,125M,64,32,2048,142461696,1
503,4.1255,,61.90,,380861,5506.3,5506.3,1054867456,2820.9,2805.8,2.21e-04,1.0627,bf16,125M,64,32,2048,142461696,1
504,4.2437,,69.67,,382721,5479.6,5479.6,1056964608,2826.4,2811.3,2.20e-04,0.9565,bf16,125M,64,32,2048,142461696,1
505,4.1933,,66.24,,381713,5494.1,5494.1,1059061760,2831.9,2816.8,2.20e-04,1.0180,bf16,125M,64,32,2048,142461696,1
506,4.2096,,67.33,,380148,5516.7,5516.7,1061158912,2837.4,2822.3,2.20e-04,0.7552,bf16,125M,64,32,2048,142461696,1
507,4.2003,,66.71,,379391,5527.7,5527.7,1063256064,2842.9,2827.8,2.20e-04,0.7665,bf16,125M,64,32,2048,142461696,1
508,4.1534,,63.65,,381569,5496.1,5496.1,1065353216,2848.4,2833.3,2.19e-04,0.6913,bf16,125M,64,32,2048,142461696,1
509,4.1700,,64.72,,380613,5509.9,5509.9,1067450368,2853.9,2838.8,2.19e-04,0.6911,bf16,125M,64,32,2048,142461696,1
510,4.1654,,64.42,,378086,5546.8,5546.8,1069547520,2859.5,2844.3,2.19e-04,0.7867,bf16,125M,64,32,2048,142461696,1
511,4.1800,,65.36,,378600,5539.2,5539.2,1071644672,2865.0,2849.9,2.18e-04,0.8394,bf16,125M,64,32,2048,142461696,1
512,4.1600,,64.07,,382281,5485.9,5485.9,1073741824,2870.5,2855.4,2.18e-04,0.8663,bf16,125M,64,32,2048,142461696,1
513,4.0378,,56.70,,382821,5478.1,5478.1,1075838976,2876.0,2860.9,2.18e-04,0.7246,bf16,125M,64,32,2048,142461696,1
514,4.0915,,59.83,,382742,5479.3,5479.3,1077936128,2881.5,2866.3,2.18e-04,0.6209,bf16,125M,64,32,2048,142461696,1
515,4.0997,,60.32,,380904,5505.7,5505.7,1080033280,2887.0,2871.8,2.17e-04,0.5568,bf16,125M,64,32,2048,142461696,1
516,4.0507,,57.44,,382895,5477.1,5477.1,1082130432,2892.5,2877.3,2.17e-04,0.6528,bf16,125M,64,32,2048,142461696,1
517,4.0939,,59.97,,383502,5468.4,5468.4,1084227584,2897.9,2882.8,2.17e-04,0.6358,bf16,125M,64,32,2048,142461696,1
518,4.1400,,62.80,,380751,5507.9,5507.9,1086324736,2903.4,2888.3,2.16e-04,0.5679,bf16,125M,64,32,2048,142461696,1
519,4.1205,,61.59,,376752,5566.4,5566.4,1088421888,2909.0,2893.9,2.16e-04,0.6221,bf16,125M,64,32,2048,142461696,1
520,4.1417,,62.91,,380347,5513.8,5513.8,1090519040,2914.5,2899.4,2.16e-04,0.7497,bf16,125M,64,32,2048,142461696,1
521,4.0760,,58.91,,377884,5549.7,5549.7,1092616192,2920.1,2904.9,2.15e-04,1.0023,bf16,125M,64,32,2048,142461696,1
522,4.0828,,59.31,,381697,5494.3,5494.3,1094713344,2925.6,2910.4,2.15e-04,0.9379,bf16,125M,64,32,2048,142461696,1
523,4.1112,,61.02,,379285,5529.2,5529.2,1096810496,2931.1,2915.9,2.15e-04,0.7694,bf16,125M,64,32,2048,142461696,1
524,4.0976,,60.19,,383862,5463.3,5463.3,1098907648,2936.6,2921.4,2.15e-04,0.8828,bf16,125M,64,32,2048,142461696,1
525,4.1558,,63.80,,359859,5827.7,5827.7,1101004800,2942.4,2927.2,2.14e-04,0.8175,bf16,125M,64,32,2048,142461696,1
526,4.1839,,65.62,,377244,5559.1,5559.1,1103101952,2947.9,2932.8,2.14e-04,0.7804,bf16,125M,64,32,2048,142461696,1
527,4.2113,,67.44,,377565,5554.4,5554.4,1105199104,2953.5,2938.3,2.14e-04,0.7064,bf16,125M,64,32,2048,142461696,1
528,4.2070,,67.15,,369683,5672.8,5672.8,1107296256,2959.2,2944.0,2.13e-04,0.6495,bf16,125M,64,32,2048,142461696,1
529,4.1525,,63.59,,382426,5483.8,5483.8,1109393408,2964.7,2949.5,2.13e-04,0.5924,bf16,125M,64,32,2048,142461696,1
530,4.1455,,63.15,,379702,5523.1,5523.1,1111490560,2970.2,2955.0,2.13e-04,0.6137,bf16,125M,64,32,2048,142461696,1
531,4.1757,,65.08,,380759,5507.8,5507.8,1113587712,2975.7,2960.5,2.12e-04,0.6192,bf16,125M,64,32,2048,142461696,1
532,4.1564,,63.84,,381248,5500.8,5500.8,1115684864,2981.2,2966.0,2.12e-04,0.6721,bf16,125M,64,32,2048,142461696,1
533,4.1773,,65.19,,377296,5558.4,5558.4,1117782016,2986.7,2971.6,2.12e-04,0.6650,bf16,125M,64,32,2048,142461696,1
534,4.1662,,64.47,,383331,5470.9,5470.9,1119879168,2992.2,2977.1,2.11e-04,0.6649,bf16,125M,64,32,2048,142461696,1
535,4.1260,,61.93,,381916,5491.1,5491.1,1121976320,2997.7,2982.6,2.11e-04,0.8220,bf16,125M,64,32,2048,142461696,1
536,4.1504,,63.46,,382786,5478.7,5478.7,1124073472,3003.2,2988.0,2.11e-04,0.8931,bf16,125M,64,32,2048,142461696,1
537,4.1911,,66.09,,377627,5553.5,5553.5,1126170624,3008.7,2993.6,2.11e-04,0.8842,bf16,125M,64,32,2048,142461696,1
538,4.1812,,65.45,,382749,5479.2,5479.2,1128267776,3014.2,2999.1,2.10e-04,0.8879,bf16,125M,64,32,2048,142461696,1
539,4.1594,,64.03,,381094,5503.0,5503.0,1130364928,3019.7,3004.6,2.10e-04,0.8796,bf16,125M,64,32,2048,142461696,1
540,4.0902,,59.75,,381669,5494.7,5494.7,1132462080,3025.2,3010.1,2.10e-04,0.7713,bf16,125M,64,32,2048,142461696,1
541,4.1948,,66.34,,381083,5503.1,5503.1,1134559232,3030.7,3015.6,2.09e-04,0.7216,bf16,125M,64,32,2048,142461696,1
542,4.1301,,62.18,,379948,5519.6,5519.6,1136656384,3036.2,3021.1,2.09e-04,0.6975,bf16,125M,64,32,2048,142461696,1
543,4.1414,,62.89,,384002,5461.3,5461.3,1138753536,3041.7,3026.6,2.09e-04,0.6854,bf16,125M,64,32,2048,142461696,1
544,4.0916,,59.83,,380939,5505.2,5505.2,1140850688,3047.2,3032.1,2.08e-04,0.6834,bf16,125M,64,32,2048,142461696,1
545,4.0619,,58.08,,383080,5474.5,5474.5,1142947840,3052.7,3037.5,2.08e-04,0.6868,bf16,125M,64,32,2048,142461696,1
546,4.0703,,58.57,,368790,5686.6,5686.6,1145044992,3058.4,3043.2,2.08e-04,0.6550,bf16,125M,64,32,2048,142461696,1
547,4.1168,,61.36,,379632,5524.2,5524.2,1147142144,3063.9,3048.7,2.08e-04,0.6249,bf16,125M,64,32,2048,142461696,1
548,4.1089,,60.88,,383022,5475.3,5475.3,1149239296,3069.4,3054.2,2.07e-04,0.6259,bf16,125M,64,32,2048,142461696,1
549,4.1282,,62.07,,383232,5472.3,5472.3,1151336448,3074.8,3059.7,2.07e-04,0.6291,bf16,125M,64,32,2048,142461696,1
550,4.1051,,60.65,,382408,5484.1,5484.1,1153433600,3080.3,3065.2,2.07e-04,0.6260,bf16,125M,64,32,2048,142461696,1
551,4.0222,,55.82,,381554,5496.3,5496.3,1155530752,3085.8,3070.7,2.06e-04,0.5737,bf16,125M,64,32,2048,142461696,1
552,4.0758,,58.89,,382157,5487.7,5487.7,1157627904,3091.3,3076.2,2.06e-04,0.6126,bf16,125M,64,32,2048,142461696,1
553,4.0829,,59.32,,383293,5471.4,5471.4,1159725056,3096.8,3081.6,2.06e-04,0.5598,bf16,125M,64,32,2048,142461696,1
554,4.1133,,61.15,,383809,5464.0,5464.0,1161822208,3102.2,3087.1,2.05e-04,0.5313,bf16,125M,64,32,2048,142461696,1
555,4.0747,,58.83,,374684,5597.1,5597.1,1163919360,3107.8,3092.7,2.05e-04,0.6890,bf16,125M,64,32,2048,142461696,1
556,4.1063,,60.72,,381260,5500.6,5500.6,1166016512,3113.3,3098.2,2.05e-04,0.8346,bf16,125M,64,32,2048,142461696,1
557,4.0388,,56.76,,376679,5567.5,5567.5,1168113664,3118.9,3103.8,2.04e-04,0.9018,bf16,125M,64,32,2048,142461696,1
558,4.1107,,60.99,,371346,5647.4,5647.4,1170210816,3124.6,3109.4,2.04e-04,0.9012,bf16,125M,64,32,2048,142461696,1
559,4.0553,,57.70,,381890,5491.5,5491.5,1172307968,3130.0,3114.9,2.04e-04,1.1978,bf16,125M,64,32,2048,142461696,1
560,3.9702,,53.00,,380268,5514.9,5514.9,1174405120,3135.6,3120.4,2.03e-04,0.9426,bf16,125M,64,32,2048,142461696,1
561,4.0304,,56.28,,378163,5545.6,5545.6,1176502272,3141.1,3126.0,2.03e-04,0.8209,bf16,125M,64,32,2048,142461696,1
562,4.0960,,60.10,,381987,5490.1,5490.1,1178599424,3146.6,3131.4,2.03e-04,0.7490,bf16,125M,64,32,2048,142461696,1
563,3.9740,,53.20,,380713,5508.5,5508.5,1180696576,3152.1,3137.0,2.03e-04,0.7088,bf16,125M,64,32,2048,142461696,1
564,4.0337,,56.47,,377278,5558.6,5558.6,1182793728,3157.7,3142.5,2.02e-04,0.7208,bf16,125M,64,32,2048,142461696,1
565,4.0729,,58.73,,382584,5481.6,5481.6,1184890880,3163.1,3148.0,2.02e-04,0.6980,bf16,125M,64,32,2048,142461696,1
566,4.0569,,57.80,,382622,5481.0,5481.0,1186988032,3168.6,3153.5,2.02e-04,0.8976,bf16,125M,64,32,2048,142461696,1
567,4.0295,,56.23,,380168,5516.4,5516.4,1189085184,3174.1,3159.0,2.01e-04,0.8986,bf16,125M,64,32,2048,142461696,1
568,4.0495,,57.37,,381698,5494.3,5494.3,1191182336,3179.6,3164.5,2.01e-04,0.8223,bf16,125M,64,32,2048,142461696,1
569,4.0254,,56.00,,383461,5469.0,5469.0,1193279488,3185.1,3170.0,2.01e-04,0.7419,bf16,125M,64,32,2048,142461696,1
570,4.0385,,56.74,,376577,5569.0,5569.0,1195376640,3190.7,3175.5,2.00e-04,0.6683,bf16,125M,64,32,2048,142461696,1
571,3.9953,,54.34,,375313,5587.7,5587.7,1197473792,3196.3,3181.1,2.00e-04,0.6385,bf16,125M,64,32,2048,142461696,1
572,3.9957,,54.36,,365902,5731.5,5731.5,1199570944,3202.0,3186.8,2.00e-04,0.6832,bf16,125M,64,32,2048,142461696,1
