step,train_loss,val_loss,perplexity,val_perplexity,tokens_per_sec,step_time_ms,train_time_ms,total_tokens,elapsed_time,train_time_total,lr,grad_norm,mode,model_size,batch_size,grad_accum,effective_batch,num_params,world_size
203,10.8437,,51211.82,,376440,174.1,174.1,13303808,54.9,54.9,5.55e-04,0.1107,bf16,125M,32,2,64,143248128,1
204,10.8446,,51255.11,,377300,173.7,173.7,13369344,55.0,55.0,5.54e-04,0.1112,bf16,125M,32,2,64,143248128,1
205,10.8456,,51308.27,,382141,171.5,171.5,13434880,55.2,55.2,5.54e-04,0.1112,bf16,125M,32,2,64,143248128,1
206,10.8436,,51203.08,,376866,173.9,173.9,13500416,55.4,55.4,5.53e-04,0.1111,bf16,125M,32,2,64,143248128,1
207,10.8438,,51218.07,,379120,172.9,172.9,13565952,55.6,55.5,5.53e-04,0.1102,bf16,125M,32,2,64,143248128,1
208,10.8438,,51214.85,,380409,172.3,172.3,13631488,55.7,55.7,5.52e-04,0.1116,bf16,125M,32,2,64,143248128,1
209,10.8428,,51162.01,,376913,173.9,173.9,13697024,55.9,55.9,5.52e-04,0.1111,bf16,125M,32,2,64,143248128,1
210,10.8446,,51255.97,,378582,173.1,173.1,13762560,56.1,56.1,5.51e-04,0.1121,bf16,125M,32,2,64,143248128,1
211,10.8436,,51205.33,,383005,171.1,171.1,13828096,56.2,56.2,5.51e-04,0.1107,bf16,125M,32,2,64,143248128,1
212,10.8437,,51210.99,,382248,171.4,171.4,13893632,56.4,56.4,5.50e-04,0.1112,bf16,125M,32,2,64,143248128,1
213,10.8434,,51196.56,,375470,174.5,174.5,13959168,56.6,56.6,5.50e-04,0.1117,bf16,125M,32,2,64,143248128,1
214,10.8442,,51235.15,,376777,173.9,173.9,14024704,56.8,56.8,5.49e-04,0.1117,bf16,125M,32,2,64,143248128,1
215,10.8432,,51186.53,,378024,173.4,173.4,14090240,56.9,56.9,5.49e-04,0.1107,bf16,125M,32,2,64,143248128,1
216,10.8439,,51219.95,,379542,172.7,172.7,14155776,57.1,57.1,5.48e-04,0.1112,bf16,125M,32,2,64,143248128,1
217,10.8448,,51268.29,,378427,173.2,173.2,14221312,57.3,57.3,5.48e-04,0.1112,bf16,125M,32,2,64,143248128,1
218,10.8442,,51235.54,,381820,171.6,171.6,14286848,57.5,57.4,5.47e-04,0.1112,bf16,125M,32,2,64,143248128,1
219,10.8429,,51168.93,,380556,172.2,172.2,14352384,57.6,57.6,5.47e-04,0.1112,bf16,125M,32,2,64,143248128,1
220,10.8437,,51208.75,,377730,173.5,173.5,14417920,57.8,57.8,5.46e-04,0.1107,bf16,125M,32,2,64,143248128,1
221,10.8423,,51139.03,,374280,175.1,175.1,14483456,58.0,58.0,5.46e-04,0.1101,bf16,125M,32,2,64,143248128,1
222,10.8419,,51116.77,,379037,172.9,172.9,14548992,58.1,58.1,5.45e-04,0.1107,bf16,125M,32,2,64,143248128,1
223,10.8427,,51160.81,,377668,173.5,173.5,14614528,58.3,58.3,5.45e-04,0.1111,bf16,125M,32,2,64,143248128,1
224,10.8433,,51192.14,,381025,172.0,172.0,14680064,58.5,58.5,5.44e-04,0.1112,bf16,125M,32,2,64,143248128,1
225,10.8423,,51137.23,,377894,173.4,173.4,14745600,58.7,58.7,5.44e-04,0.1107,bf16,125M,32,2,64,143248128,1
226,10.8443,,51243.21,,376779,173.9,173.9,14811136,58.8,58.8,5.43e-04,0.1112,bf16,125M,32,2,64,143248128,1
