step,train_loss,val_loss,perplexity,val_perplexity,tokens_per_sec,step_time_ms,train_time_ms,total_tokens,elapsed_time,train_time_total,lr,grad_norm,mode,model_size,batch_size,grad_accum,effective_batch,num_params,world_size
9418,2.5283,,12.53,,264942,1236.8,1236.8,3086090240,11793.6,11651.0,1.19e-04,0.2760,fp8_tensorwise,250M,80,4,320,264401920,1
9419,2.5970,,13.42,,265235,1235.4,1235.4,3086417920,11794.8,11652.3,1.19e-04,0.2753,fp8_tensorwise,250M,80,4,320,264401920,1
9420,2.5120,,12.33,,267717,1224.0,1224.0,3086745600,11796.0,11653.5,1.19e-04,0.2733,fp8_tensorwise,250M,80,4,320,264401920,1
9421,2.8304,,16.95,,265247,1235.4,1235.4,3087073280,11797.3,11654.7,1.19e-04,0.2948,fp8_tensorwise,250M,80,4,320,264401920,1
9422,2.6212,,13.75,,266473,1229.7,1229.7,3087400960,11798.5,11655.9,1.19e-04,0.2619,fp8_tensorwise,250M,80,4,320,264401920,1
9423,2.6351,,13.94,,266496,1229.6,1229.6,3087728640,11799.7,11657.2,1.19e-04,0.2791,fp8_tensorwise,250M,80,4,320,264401920,1
9424,2.6218,,13.76,,266981,1227.4,1227.4,3088056320,11801.0,11658.4,1.19e-04,0.2796,fp8_tensorwise,250M,80,4,320,264401920,1
9425,2.6440,,14.07,,265729,1233.1,1233.1,3088384000,11802.2,11659.6,1.19e-04,0.2820,fp8_tensorwise,250M,80,4,320,264401920,1
9426,2.5562,,12.89,,266673,1228.8,1228.8,3088711680,11803.4,11660.9,1.19e-04,0.2677,fp8_tensorwise,250M,80,4,320,264401920,1
9427,2.6707,,14.45,,267332,1225.7,1225.7,3089039360,11804.6,11662.1,1.19e-04,0.2765,fp8_tensorwise,250M,80,4,320,264401920,1
9428,2.6197,,13.73,,265417,1234.6,1234.6,3089367040,11805.9,11663.3,1.19e-04,0.2906,fp8_tensorwise,250M,80,4,320,264401920,1
9429,2.6396,,14.01,,267105,1226.8,1226.8,3089694720,11807.1,11664.6,1.19e-04,0.2760,fp8_tensorwise,250M,80,4,320,264401920,1
9430,2.5791,,13.18,,266640,1228.9,1228.9,3090022400,11808.3,11665.8,1.19e-04,0.2841,fp8_tensorwise,250M,80,4,320,264401920,1
9431,2.6717,,14.46,,265023,1236.4,1236.4,3090350080,11809.6,11667.0,1.19e-04,0.2916,fp8_tensorwise,250M,80,4,320,264401920,1
9432,2.7620,,15.83,,267738,1223.9,1223.9,3090677760,11810.8,11668.2,1.19e-04,0.3101,fp8_tensorwise,250M,80,4,320,264401920,1
9433,2.7507,,15.65,,266693,1228.7,1228.7,3091005440,11812.0,11669.5,1.19e-04,0.3078,fp8_tensorwise,250M,80,4,320,264401920,1
9434,2.5181,,12.41,,267271,1226.0,1226.0,3091333120,11813.3,11670.7,1.19e-04,0.2808,fp8_tensorwise,250M,80,4,320,264401920,1
9435,2.6566,,14.25,,266310,1230.4,1230.4,3091660800,11814.5,11671.9,1.19e-04,0.3005,fp8_tensorwise,250M,80,4,320,264401920,1
9436,2.4993,,12.17,,266284,1230.6,1230.6,3091988480,11815.7,11673.2,1.19e-04,0.2684,fp8_tensorwise,250M,80,4,320,264401920,1
9437,2.5272,,12.52,,265386,1234.7,1234.7,3092316160,11816.9,11674.4,1.19e-04,0.2843,fp8_tensorwise,250M,80,4,320,264401920,1
9438,2.5080,,12.28,,264309,1239.8,1239.8,3092643840,11818.2,11675.6,1.19e-04,0.2914,fp8_tensorwise,250M,80,4,320,264401920,1
9439,2.6141,,13.65,,267098,1226.8,1226.8,3092971520,11819.4,11676.9,1.19e-04,0.2669,fp8_tensorwise,250M,80,4,320,264401920,1
9440,2.5702,,13.07,,266493,1229.6,1229.6,3093299200,11820.6,11678.1,1.19e-04,0.2778,fp8_tensorwise,250M,80,4,320,264401920,1
9441,2.6420,,14.04,,265199,1235.6,1235.6,3093626880,11821.9,11679.3,1.19e-04,0.2837,fp8_tensorwise,250M,80,4,320,264401920,1
9442,2.6005,,13.47,,265674,1233.4,1233.4,3093954560,11823.1,11680.6,1.19e-04,0.2745,fp8_tensorwise,250M,80,4,320,264401920,1
9443,2.6751,,14.51,,267550,1224.7,1224.7,3094282240,11824.3,11681.8,1.19e-04,0.3008,fp8_tensorwise,250M,80,4,320,264401920,1
9444,2.6401,,14.01,,265698,1233.3,1233.3,3094609920,11825.6,11683.0,1.19e-04,0.2794,fp8_tensorwise,250M,80,4,320,264401920,1
9445,2.6852,,14.66,,266404,1230.0,1230.0,3094937600,11826.8,11684.2,1.19e-04,0.2731,fp8_tensorwise,250M,80,4,320,264401920,1
9446,2.7419,,15.52,,267263,1226.1,1226.1,3095265280,11828.0,11685.5,1.19e-04,0.2789,fp8_tensorwise,250M,80,4,320,264401920,1
9447,2.6379,,13.98,,265588,1233.8,1233.8,3095592960,11829.3,11686.7,1.19e-04,0.2761,fp8_tensorwise,250M,80,4,320,264401920,1
9448,2.5523,,12.84,,266421,1229.9,1229.9,3095920640,11830.5,11687.9,1.19e-04,0.2685,fp8_tensorwise,250M,80,4,320,264401920,1
9449,2.5405,,12.69,,266677,1228.8,1228.8,3096248320,11831.7,11689.2,1.19e-04,0.2758,fp8_tensorwise,250M,80,4,320,264401920,1
9450,2.7608,,15.81,,266086,1231.5,1231.5,3096576000,11833.0,11690.4,1.19e-04,0.2802,fp8_tensorwise,250M,80,4,320,264401920,1
9451,2.6148,,13.66,,266344,1230.3,1230.3,3096903680,11834.2,11691.6,1.19e-04,0.2747,fp8_tensorwise,250M,80,4,320,264401920,1
9452,2.6193,,13.73,,267368,1225.6,1225.6,3097231360,11835.4,11692.9,1.19e-04,0.2731,fp8_tensorwise,250M,80,4,320,264401920,1
9453,2.5550,,12.87,,266434,1229.9,1229.9,3097559040,11836.6,11694.1,1.19e-04,0.2684,fp8_tensorwise,250M,80,4,320,264401920,1
9454,2.5836,,13.24,,265426,1234.5,1234.5,3097886720,11837.9,11695.3,1.19e-04,0.2792,fp8_tensorwise,250M,80,4,320,264401920,1
9455,2.6240,,13.79,,220376,1486.9,1486.9,3098214400,11839.4,11696.8,1.19e-04,0.2842,fp8_tensorwise,250M,80,4,320,264401920,1
9456,2.6362,,13.96,,268102,1222.2,1222.2,3098542080,11840.6,11698.0,1.18e-04,0.2863,fp8_tensorwise,250M,80,4,320,264401920,1
9457,2.4820,,11.97,,265966,1232.0,1232.0,3098869760,11841.8,11699.3,1.18e-04,0.2900,fp8_tensorwise,250M,80,4,320,264401920,1
9458,2.7217,,15.21,,266257,1230.7,1230.7,3099197440,11843.0,11700.5,1.18e-04,0.3259,fp8_tensorwise,250M,80,4,320,264401920,1
9459,2.5766,,13.15,,264037,1241.0,1241.0,3099525120,11844.3,11701.7,1.18e-04,0.2741,fp8_tensorwise,250M,80,4,320,264401920,1
9460,2.6417,,14.04,,266668,1228.8,1228.8,3099852800,11845.5,11703.0,1.18e-04,0.3044,fp8_tensorwise,250M,80,4,320,264401920,1
9461,2.5313,,12.57,,264357,1239.5,1239.5,3100180480,11846.8,11704.2,1.18e-04,0.2782,fp8_tensorwise,250M,80,4,320,264401920,1
9462,2.6606,,14.30,,265410,1234.6,1234.6,3100508160,11848.0,11705.4,1.18e-04,0.2999,fp8_tensorwise,250M,80,4,320,264401920,1
9463,2.4807,,11.95,,265190,1235.6,1235.6,3100835840,11849.2,11706.7,1.18e-04,0.2804,fp8_tensorwise,250M,80,4,320,264401920,1
9464,2.6442,,14.07,,263738,1242.4,1242.4,3101163520,11850.5,11707.9,1.18e-04,0.2819,fp8_tensorwise,250M,80,4,320,264401920,1
9465,2.6156,,13.67,,265125,1235.9,1235.9,3101491200,11851.7,11709.1,1.18e-04,0.2853,fp8_tensorwise,250M,80,4,320,264401920,1
9466,2.6508,,14.17,,264838,1237.3,1237.3,3101818880,11852.9,11710.4,1.18e-04,0.2935,fp8_tensorwise,250M,80,4,320,264401920,1
9467,2.4850,,12.00,,265951,1232.1,1232.1,3102146560,11854.2,11711.6,1.18e-04,0.2817,fp8_tensorwise,250M,80,4,320,264401920,1
9468,2.5917,,13.35,,265979,1232.0,1232.0,3102474240,11855.4,11712.9,1.18e-04,0.2856,fp8_tensorwise,250M,80,4,320,264401920,1
9469,2.4995,,12.18,,266745,1228.4,1228.4,3102801920,11856.6,11714.1,1.18e-04,0.2908,fp8_tensorwise,250M,80,4,320,264401920,1
9470,2.5852,,13.27,,264106,1240.7,1240.7,3103129600,11857.9,11715.3,1.18e-04,0.2852,fp8_tensorwise,250M,80,4,320,264401920,1
9471,2.4430,,11.51,,266646,1228.9,1228.9,3103457280,11859.1,11716.5,1.18e-04,0.2812,fp8_tensorwise,250M,80,4,320,264401920,1
9472,2.5266,,12.51,,266730,1228.5,1228.5,3103784960,11860.3,11717.8,1.18e-04,0.2750,fp8_tensorwise,250M,80,4,320,264401920,1
9473,2.4693,,11.81,,264012,1241.2,1241.2,3104112640,11861.6,11719.0,1.18e-04,0.2676,fp8_tensorwise,250M,80,4,320,264401920,1
9474,2.6598,,14.29,,266268,1230.6,1230.6,3104440320,11862.8,11720.2,1.18e-04,0.2812,fp8_tensorwise,250M,80,4,320,264401920,1
9475,2.5617,,12.96,,266770,1228.3,1228.3,3104768000,11864.0,11721.5,1.18e-04,0.2807,fp8_tensorwise,250M,80,4,320,264401920,1
9476,2.4543,,11.64,,265896,1232.4,1232.4,3105095680,11865.3,11722.7,1.18e-04,0.2825,fp8_tensorwise,250M,80,4,320,264401920,1
9477,2.4720,,11.85,,266917,1227.6,1227.6,3105423360,11866.5,11723.9,1.18e-04,0.2661,fp8_tensorwise,250M,80,4,320,264401920,1
9478,2.6375,,13.98,,266772,1228.3,1228.3,3105751040,11867.7,11725.2,1.18e-04,0.2845,fp8_tensorwise,250M,80,4,320,264401920,1
9479,2.6467,,14.11,,266132,1231.3,1231.3,3106078720,11869.0,11726.4,1.18e-04,0.2825,fp8_tensorwise,250M,80,4,320,264401920,1
9480,2.6860,,14.67,,265338,1235.0,1235.0,3106406400,11870.2,11727.6,1.18e-04,0.2893,fp8_tensorwise,250M,80,4,320,264401920,1
9481,2.4547,,11.64,,266424,1229.9,1229.9,3106734080,11871.4,11728.9,1.18e-04,0.2698,fp8_tensorwise,250M,80,4,320,264401920,1
9482,2.5735,,13.11,,267425,1225.3,1225.3,3107061760,11872.6,11730.1,1.18e-04,0.2749,fp8_tensorwise,250M,80,4,320,264401920,1
9483,2.6139,,13.65,,266331,1230.3,1230.3,3107389440,11873.9,11731.3,1.18e-04,0.2739,fp8_tensorwise,250M,80,4,320,264401920,1
9484,2.5527,,12.84,,267116,1226.7,1226.7,3107717120,11875.1,11732.5,1.18e-04,0.2986,fp8_tensorwise,250M,80,4,320,264401920,1
9485,2.5066,,12.26,,265444,1234.5,1234.5,3108044800,11876.3,11733.8,1.18e-04,0.2681,fp8_tensorwise,250M,80,4,320,264401920,1
9486,2.4038,,11.07,,266841,1228.0,1228.0,3108372480,11877.6,11735.0,1.18e-04,0.2743,fp8_tensorwise,250M,80,4,320,264401920,1
9487,2.4534,,11.63,,265546,1234.0,1234.0,3108700160,11878.8,11736.2,1.18e-04,0.2749,fp8_tensorwise,250M,80,4,320,264401920,1
9488,2.4956,,12.13,,267332,1225.7,1225.7,3109027840,11880.0,11737.5,1.18e-04,0.2754,fp8_tensorwise,250M,80,4,320,264401920,1
9489,2.6317,,13.90,,264157,1240.5,1240.5,3109355520,11881.3,11738.7,1.18e-04,0.2711,fp8_tensorwise,250M,80,4,320,264401920,1
9490,2.2673,,9.65,,266195,1231.0,1231.0,3109683200,11882.5,11739.9,1.18e-04,0.2769,fp8_tensorwise,250M,80,4,320,264401920,1
9491,2.4310,,11.37,,267063,1227.0,1227.0,3110010880,11883.7,11741.2,1.18e-04,0.2837,fp8_tensorwise,250M,80,4,320,264401920,1
9492,2.5091,,12.29,,262390,1248.8,1248.8,3110338560,11885.0,11742.4,1.18e-04,0.2752,fp8_tensorwise,250M,80,4,320,264401920,1
9493,2.4420,,11.50,,265274,1235.3,1235.3,3110666240,11886.2,11743.6,1.17e-04,0.2871,fp8_tensorwise,250M,80,4,320,264401920,1
9494,2.6041,,13.52,,266052,1231.6,1231.6,3110993920,11887.4,11744.9,1.17e-04,0.2997,fp8_tensorwise,250M,80,4,320,264401920,1
9495,2.4848,,12.00,,264670,1238.1,1238.1,3111321600,11888.7,11746.1,1.17e-04,0.2662,fp8_tensorwise,250M,80,4,320,264401920,1
9496,2.6001,,13.46,,266400,1230.0,1230.0,3111649280,11889.9,11747.3,1.17e-04,0.2875,fp8_tensorwise,250M,80,4,320,264401920,1
9497,2.5757,,13.14,,266380,1230.1,1230.1,3111976960,11891.1,11748.6,1.17e-04,0.2756,fp8_tensorwise,250M,80,4,320,264401920,1
9498,2.5084,,12.29,,264566,1238.6,1238.6,3112304640,11892.4,11749.8,1.17e-04,0.2602,fp8_tensorwise,250M,80,4,320,264401920,1
9499,2.5282,,12.53,,265524,1234.1,1234.1,3112632320,11893.6,11751.1,1.17e-04,0.2740,fp8_tensorwise,250M,80,4,320,264401920,1
9500,2.5865,2.6345,13.28,13.94,267288,1225.9,1225.9,3112960000,11894.8,11752.3,1.17e-04,0.2816,fp8_tensorwise,250M,80,4,320,264401920,1
9501,2.6016,,13.49,,267220,1226.3,1226.3,3113287680,11902.5,11753.5,1.17e-04,0.2802,fp8_tensorwise,250M,80,4,320,264401920,1
9502,2.5277,,12.52,,267205,1226.3,1226.3,3113615360,11903.7,11754.7,1.17e-04,0.2752,fp8_tensorwise,250M,80,4,320,264401920,1
9503,2.5935,,13.38,,267763,1223.8,1223.8,3113943040,11904.9,11756.0,1.17e-04,0.2812,fp8_tensorwise,250M,80,4,320,264401920,1
9504,2.5415,,12.70,,264025,1241.1,1241.1,3114270720,11906.2,11757.2,1.17e-04,0.2713,fp8_tensorwise,250M,80,4,320,264401920,1
9505,2.5455,,12.75,,267118,1226.7,1226.7,3114598400,11907.4,11758.4,1.17e-04,0.2688,fp8_tensorwise,250M,80,4,320,264401920,1
9506,2.6229,,13.78,,267513,1224.9,1224.9,3114926080,11908.6,11759.6,1.17e-04,0.2714,fp8_tensorwise,250M,80,4,320,264401920,1
9507,2.5092,,12.29,,265626,1233.6,1233.6,3115253760,11909.9,11760.9,1.17e-04,0.2715,fp8_tensorwise,250M,80,4,320,264401920,1
9508,2.4263,,11.32,,266001,1231.9,1231.9,3115581440,11911.1,11762.1,1.17e-04,0.2554,fp8_tensorwise,250M,80,4,320,264401920,1
9509,2.5936,,13.38,,267104,1226.8,1226.8,3115909120,11912.3,11763.3,1.17e-04,0.2725,fp8_tensorwise,250M,80,4,320,264401920,1
9510,2.5947,,13.39,,265965,1232.0,1232.0,3116236800,11913.6,11764.6,1.17e-04,0.2744,fp8_tensorwise,250M,80,4,320,264401920,1
9511,2.4677,,11.80,,266627,1229.0,1229.0,3116564480,11914.8,11765.8,1.17e-04,0.2620,fp8_tensorwise,250M,80,4,320,264401920,1
9512,2.5182,,12.41,,266676,1228.8,1228.8,3116892160,11916.0,11767.0,1.17e-04,0.2800,fp8_tensorwise,250M,80,4,320,264401920,1
9513,2.5528,,12.84,,267308,1225.9,1225.9,3117219840,11917.2,11768.3,1.17e-04,0.2761,fp8_tensorwise,250M,80,4,320,264401920,1
9514,2.4674,,11.79,,266176,1231.1,1231.1,3117547520,11918.5,11769.5,1.17e-04,0.2771,fp8_tensorwise,250M,80,4,320,264401920,1
9515,2.5832,,13.24,,267014,1227.2,1227.2,3117875200,11919.7,11770.7,1.17e-04,0.2768,fp8_tensorwise,250M,80,4,320,264401920,1
9516,2.5480,,12.78,,266435,1229.9,1229.9,3118202880,11920.9,11771.9,1.17e-04,0.2699,fp8_tensorwise,250M,80,4,320,264401920,1
9517,2.4275,,11.33,,265131,1235.9,1235.9,3118530560,11922.2,11773.2,1.17e-04,0.2728,fp8_tensorwise,250M,80,4,320,264401920,1
9518,2.4303,,11.36,,266776,1228.3,1228.3,3118858240,11923.4,11774.4,1.17e-04,0.2716,fp8_tensorwise,250M,80,4,320,264401920,1
9519,2.6561,,14.24,,265945,1232.1,1232.1,3119185920,11924.6,11775.6,1.17e-04,0.2888,fp8_tensorwise,250M,80,4,320,264401920,1
9520,2.6618,,14.32,,265439,1234.5,1234.5,3119513600,11925.9,11776.9,1.17e-04,0.2717,fp8_tensorwise,250M,80,4,320,264401920,1
9521,2.5013,,12.20,,266319,1230.4,1230.4,3119841280,11927.1,11778.1,1.17e-04,0.2669,fp8_tensorwise,250M,80,4,320,264401920,1
9522,2.5079,,12.28,,265881,1232.4,1232.4,3120168960,11928.3,11779.3,1.17e-04,0.2718,fp8_tensorwise,250M,80,4,320,264401920,1
9523,2.5470,,12.77,,265287,1235.2,1235.2,3120496640,11929.6,11780.6,1.17e-04,0.2658,fp8_tensorwise,250M,80,4,320,264401920,1
9524,2.5940,,13.38,,266816,1228.1,1228.1,3120824320,11930.8,11781.8,1.17e-04,0.2792,fp8_tensorwise,250M,80,4,320,264401920,1
9525,2.5482,,12.78,,264606,1238.4,1238.4,3121152000,11932.0,11783.0,1.17e-04,0.2712,fp8_tensorwise,250M,80,4,320,264401920,1
9526,2.5715,,13.09,,265914,1232.3,1232.3,3121479680,11933.3,11784.3,1.17e-04,0.2637,fp8_tensorwise,250M,80,4,320,264401920,1
9527,2.5487,,12.79,,266445,1229.8,1229.8,3121807360,11934.5,11785.5,1.17e-04,0.2767,fp8_tensorwise,250M,80,4,320,264401920,1
9528,2.5389,,12.67,,267818,1223.5,1223.5,3122135040,11935.7,11786.7,1.17e-04,0.2791,fp8_tensorwise,250M,80,4,320,264401920,1
9529,2.4594,,11.70,,266871,1227.9,1227.9,3122462720,11936.9,11788.0,1.17e-04,0.2700,fp8_tensorwise,250M,80,4,320,264401920,1
9530,2.4805,,11.95,,265664,1233.4,1233.4,3122790400,11938.2,11789.2,1.17e-04,0.2639,fp8_tensorwise,250M,80,4,320,264401920,1
9531,2.5344,,12.61,,266657,1228.8,1228.8,3123118080,11939.4,11790.4,1.16e-04,0.2710,fp8_tensorwise,250M,80,4,320,264401920,1
9532,2.5618,,12.96,,266786,1228.2,1228.2,3123445760,11940.6,11791.6,1.16e-04,0.2696,fp8_tensorwise,250M,80,4,320,264401920,1
9533,2.5209,,12.44,,264956,1236.7,1236.7,3123773440,11941.9,11792.9,1.16e-04,0.2708,fp8_tensorwise,250M,80,4,320,264401920,1
9534,2.5359,,12.63,,265826,1232.7,1232.7,3124101120,11943.1,11794.1,1.16e-04,0.2792,fp8_tensorwise,250M,80,4,320,264401920,1
9535,2.5264,,12.51,,267056,1227.0,1227.0,3124428800,11944.3,11795.3,1.16e-04,0.2710,fp8_tensorwise,250M,80,4,320,264401920,1
9536,2.3697,,10.69,,265817,1232.7,1232.7,3124756480,11945.6,11796.6,1.16e-04,0.2648,fp8_tensorwise,250M,80,4,320,264401920,1
9537,2.5362,,12.63,,266739,1228.5,1228.5,3125084160,11946.8,11797.8,1.16e-04,0.3067,fp8_tensorwise,250M,80,4,320,264401920,1
9538,2.4852,,12.00,,267860,1223.3,1223.3,3125411840,11948.0,11799.0,1.16e-04,0.2768,fp8_tensorwise,250M,80,4,320,264401920,1
9539,2.4532,,11.63,,266086,1231.5,1231.5,3125739520,11949.2,11800.3,1.16e-04,0.2734,fp8_tensorwise,250M,80,4,320,264401920,1
9540,2.5788,,13.18,,266349,1230.3,1230.3,3126067200,11950.5,11801.5,1.16e-04,0.2789,fp8_tensorwise,250M,80,4,320,264401920,1
9541,2.6195,,13.73,,267423,1225.3,1225.3,3126394880,11951.7,11802.7,1.16e-04,0.2816,fp8_tensorwise,250M,80,4,320,264401920,1
9542,2.4955,,12.13,,267288,1225.9,1225.9,3126722560,11952.9,11803.9,1.16e-04,0.2803,fp8_tensorwise,250M,80,4,320,264401920,1
9543,2.5401,,12.68,,266034,1231.7,1231.7,3127050240,11954.2,11805.2,1.16e-04,0.2723,fp8_tensorwise,250M,80,4,320,264401920,1
9544,2.5547,,12.87,,265611,1233.7,1233.7,3127377920,11955.4,11806.4,1.16e-04,0.2739,fp8_tensorwise,250M,80,4,320,264401920,1
9545,2.6649,,14.37,,266023,1231.8,1231.8,3127705600,11956.6,11807.6,1.16e-04,0.2947,fp8_tensorwise,250M,80,4,320,264401920,1
9546,2.6709,,14.45,,266816,1228.1,1228.1,3128033280,11957.9,11808.9,1.16e-04,0.2828,fp8_tensorwise,250M,80,4,320,264401920,1
9547,2.5107,,12.31,,265449,1234.4,1234.4,3128360960,11959.1,11810.1,1.16e-04,0.2672,fp8_tensorwise,250M,80,4,320,264401920,1
9548,2.5598,,12.93,,266786,1228.3,1228.3,3128688640,11960.3,11811.3,1.16e-04,0.2830,fp8_tensorwise,250M,80,4,320,264401920,1
9549,2.6181,,13.71,,267232,1226.2,1226.2,3129016320,11961.5,11812.5,1.16e-04,0.2919,fp8_tensorwise,250M,80,4,320,264401920,1
9550,2.5494,,12.80,,265818,1232.7,1232.7,3129344000,11962.8,11813.8,1.16e-04,0.2768,fp8_tensorwise,250M,80,4,320,264401920,1
9551,2.5630,,12.98,,266828,1228.1,1228.1,3129671680,11964.0,11815.0,1.16e-04,0.2828,fp8_tensorwise,250M,80,4,320,264401920,1
9552,2.5225,,12.46,,266788,1228.2,1228.2,3129999360,11965.2,11816.2,1.16e-04,0.2737,fp8_tensorwise,250M,80,4,320,264401920,1
9553,2.5447,,12.74,,266129,1231.3,1231.3,3130327040,11966.5,11817.5,1.16e-04,0.2912,fp8_tensorwise,250M,80,4,320,264401920,1
9554,2.4369,,11.44,,266955,1227.5,1227.5,3130654720,11967.7,11818.7,1.16e-04,0.2838,fp8_tensorwise,250M,80,4,320,264401920,1
9555,2.5487,,12.79,,266515,1229.5,1229.5,3130982400,11968.9,11819.9,1.16e-04,0.2777,fp8_tensorwise,250M,80,4,320,264401920,1
9556,2.5237,,12.47,,267288,1225.9,1225.9,3131310080,11970.1,11821.2,1.16e-04,0.2965,fp8_tensorwise,250M,80,4,320,264401920,1
9557,2.5271,,12.52,,264789,1237.5,1237.5,3131637760,11971.4,11822.4,1.16e-04,0.2814,fp8_tensorwise,250M,80,4,320,264401920,1
9558,2.5759,,13.14,,266194,1231.0,1231.0,3131965440,11972.6,11823.6,1.16e-04,0.2816,fp8_tensorwise,250M,80,4,320,264401920,1
9559,2.5816,,13.22,,267767,1223.8,1223.8,3132293120,11973.8,11824.8,1.16e-04,0.2945,fp8_tensorwise,250M,80,4,320,264401920,1
9560,2.4636,,11.75,,265057,1236.3,1236.3,3132620800,11975.1,11826.1,1.16e-04,0.2650,fp8_tensorwise,250M,80,4,320,264401920,1
9561,2.4892,,12.05,,267752,1223.8,1223.8,3132948480,11976.3,11827.3,1.16e-04,0.2894,fp8_tensorwise,250M,80,4,320,264401920,1
9562,2.5849,,13.26,,266301,1230.5,1230.5,3133276160,11977.5,11828.5,1.16e-04,0.2747,fp8_tensorwise,250M,80,4,320,264401920,1
9563,2.5781,,13.17,,266771,1228.3,1228.3,3133603840,11978.8,11829.8,1.16e-04,0.2742,fp8_tensorwise,250M,80,4,320,264401920,1
9564,2.4649,,11.76,,265901,1232.3,1232.3,3133931520,11980.0,11831.0,1.16e-04,0.2571,fp8_tensorwise,250M,80,4,320,264401920,1
9565,2.6014,,13.48,,267639,1224.3,1224.3,3134259200,11981.2,11832.2,1.16e-04,0.2766,fp8_tensorwise,250M,80,4,320,264401920,1
9566,2.5580,,12.91,,266496,1229.6,1229.6,3134586880,11982.4,11833.5,1.16e-04,0.2774,fp8_tensorwise,250M,80,4,320,264401920,1
9567,2.6265,,13.82,,264365,1239.5,1239.5,3134914560,11983.7,11834.7,1.16e-04,0.2814,fp8_tensorwise,250M,80,4,320,264401920,1
9568,2.5639,,12.99,,266491,1229.6,1229.6,3135242240,11984.9,11835.9,1.16e-04,0.2876,fp8_tensorwise,250M,80,4,320,264401920,1
9569,2.5852,,13.27,,267551,1224.7,1224.7,3135569920,11986.1,11837.1,1.15e-04,0.2859,fp8_tensorwise,250M,80,4,320,264401920,1
9570,2.5927,,13.37,,265854,1232.6,1232.6,3135897600,11987.4,11838.4,1.15e-04,0.2820,fp8_tensorwise,250M,80,4,320,264401920,1
9571,2.5251,,12.49,,266652,1228.9,1228.9,3136225280,11988.6,11839.6,1.15e-04,0.2792,fp8_tensorwise,250M,80,4,320,264401920,1
9572,2.5588,,12.92,,266049,1231.7,1231.7,3136552960,11989.8,11840.8,1.15e-04,0.2710,fp8_tensorwise,250M,80,4,320,264401920,1
9573,2.5694,,13.06,,266709,1228.6,1228.6,3136880640,11991.1,11842.1,1.15e-04,0.2971,fp8_tensorwise,250M,80,4,320,264401920,1
9574,2.3923,,10.94,,266401,1230.0,1230.0,3137208320,11992.3,11843.3,1.15e-04,0.2735,fp8_tensorwise,250M,80,4,320,264401920,1
9575,2.4141,,11.18,,266505,1229.5,1229.5,3137536000,11993.5,11844.5,1.15e-04,0.2743,fp8_tensorwise,250M,80,4,320,264401920,1
9576,2.6150,,13.67,,265772,1232.9,1232.9,3137863680,11994.8,11845.8,1.15e-04,0.2803,fp8_tensorwise,250M,80,4,320,264401920,1
9577,2.3727,,10.73,,265516,1234.1,1234.1,3138191360,11996.0,11847.0,1.15e-04,0.2679,fp8_tensorwise,250M,80,4,320,264401920,1
9578,2.5337,,12.60,,265907,1232.3,1232.3,3138519040,11997.2,11848.2,1.15e-04,0.2792,fp8_tensorwise,250M,80,4,320,264401920,1
9579,2.5965,,13.42,,267373,1225.6,1225.6,3138846720,11998.4,11849.5,1.15e-04,0.2996,fp8_tensorwise,250M,80,4,320,264401920,1
9580,2.5062,,12.26,,265759,1233.0,1233.0,3139174400,11999.7,11850.7,1.15e-04,0.2680,fp8_tensorwise,250M,80,4,320,264401920,1
9581,2.5299,,12.55,,266737,1228.5,1228.5,3139502080,12000.9,11851.9,1.15e-04,0.2697,fp8_tensorwise,250M,80,4,320,264401920,1
9582,2.6349,,13.94,,266808,1228.2,1228.2,3139829760,12002.1,11853.1,1.15e-04,0.2786,fp8_tensorwise,250M,80,4,320,264401920,1
9583,2.5968,,13.42,,266396,1230.0,1230.0,3140157440,12003.4,11854.4,1.15e-04,0.2714,fp8_tensorwise,250M,80,4,320,264401920,1
9584,2.6792,,14.57,,266867,1227.9,1227.9,3140485120,12004.6,11855.6,1.15e-04,0.2788,fp8_tensorwise,250M,80,4,320,264401920,1
9585,2.5012,,12.20,,266601,1229.1,1229.1,3140812800,12005.8,11856.8,1.15e-04,0.2798,fp8_tensorwise,250M,80,4,320,264401920,1
9586,2.5394,,12.67,,266827,1228.1,1228.1,3141140480,12007.1,11858.1,1.15e-04,0.2648,fp8_tensorwise,250M,80,4,320,264401920,1
9587,2.5284,,12.53,,265326,1235.0,1235.0,3141468160,12008.3,11859.3,1.15e-04,0.2759,fp8_tensorwise,250M,80,4,320,264401920,1
9588,2.4481,,11.57,,265240,1235.4,1235.4,3141795840,12009.5,11860.5,1.15e-04,0.2702,fp8_tensorwise,250M,80,4,320,264401920,1
9589,2.5201,,12.43,,267759,1223.8,1223.8,3142123520,12010.7,11861.7,1.15e-04,0.2801,fp8_tensorwise,250M,80,4,320,264401920,1
9590,2.4950,,12.12,,265307,1235.1,1235.1,3142451200,12012.0,11863.0,1.15e-04,0.2760,fp8_tensorwise,250M,80,4,320,264401920,1
9591,2.5387,,12.66,,265808,1232.8,1232.8,3142778880,12013.2,11864.2,1.15e-04,0.2775,fp8_tensorwise,250M,80,4,320,264401920,1
9592,2.6151,,13.67,,267114,1226.7,1226.7,3143106560,12014.4,11865.4,1.15e-04,0.2729,fp8_tensorwise,250M,80,4,320,264401920,1
