step,train_loss,val_loss,perplexity,val_perplexity,tokens_per_sec,step_time_ms,train_time_ms,total_tokens,elapsed_time,train_time_total,lr,grad_norm,mode,model_size,batch_size,grad_accum,effective_batch,num_params
186,6.0146,,409.36,,449614,4372.8,4372.8,365690880,826.0,826.0,2.92e-04,0.4062,fp8_tensorwise,125M,96,20,1920,143248128
187,6.0158,,409.85,,450793,4361.4,4361.4,367656960,830.4,830.4,2.92e-04,0.5060,fp8_tensorwise,125M,96,20,1920,143248128
188,5.9751,,393.52,,449101,4377.8,4377.8,369623040,834.8,834.8,2.92e-04,0.9112,fp8_tensorwise,125M,96,20,1920,143248128
189,6.0965,,444.29,,449211,4376.7,4376.7,371589120,839.2,839.1,2.92e-04,1.7817,fp8_tensorwise,125M,96,20,1920,143248128
190,5.9964,,401.99,,449026,4378.5,4378.5,373555200,843.5,843.5,2.92e-04,0.5449,fp8_tensorwise,125M,96,20,1920,143248128
191,6.0217,,412.29,,450198,4367.1,4367.1,375521280,847.9,847.9,2.92e-04,1.1041,fp8_tensorwise,125M,96,20,1920,143248128
192,5.9849,,397.39,,450549,4363.7,4363.7,377487360,852.3,852.3,2.91e-04,1.8406,fp8_tensorwise,125M,96,20,1920,143248128
193,5.9541,,385.35,,450279,4366.4,4366.4,379453440,856.6,856.6,2.91e-04,0.7141,fp8_tensorwise,125M,96,20,1920,143248128
194,6.0507,,424.41,,450468,4364.5,4364.5,381419520,861.0,861.0,2.91e-04,1.5977,fp8_tensorwise,125M,96,20,1920,143248128
195,5.9768,,394.17,,449597,4373.0,4373.0,383385600,865.4,865.4,2.91e-04,1.3219,fp8_tensorwise,125M,96,20,1920,143248128
196,5.9859,,397.79,,449983,4369.2,4369.2,385351680,869.7,869.7,2.91e-04,1.0336,fp8_tensorwise,125M,96,20,1920,143248128
197,5.9501,,383.78,,450132,4367.8,4367.8,387317760,874.1,874.1,2.91e-04,0.7223,fp8_tensorwise,125M,96,20,1920,143248128
198,5.9432,,381.14,,449904,4370.0,4370.0,389283840,878.5,878.5,2.91e-04,1.2982,fp8_tensorwise,125M,96,20,1920,143248128
199,5.9239,,373.86,,450602,4363.2,4363.2,391249920,882.8,882.8,2.91e-04,1.1072,fp8_tensorwise,125M,96,20,1920,143248128
200,5.9754,5.9614,393.64,388.16,450369,4365.5,4365.5,393216000,887.2,887.2,2.91e-04,0.9909,fp8_tensorwise,125M,96,20,1920,143248128
201,5.9288,,375.70,,450884,4360.5,4360.5,395182080,913.4,891.6,2.90e-04,1.2124,fp8_tensorwise,125M,96,20,1920,143248128
202,5.9630,,388.76,,449702,4372.0,4372.0,397148160,917.8,895.9,2.90e-04,0.8535,fp8_tensorwise,125M,96,20,1920,143248128
203,5.8930,,362.49,,448960,4379.2,4379.2,399114240,922.2,900.3,2.90e-04,0.8073,fp8_tensorwise,125M,96,20,1920,143248128
204,5.9424,,380.83,,427174,4602.5,4602.5,401080320,926.8,904.9,2.90e-04,0.6935,fp8_tensorwise,125M,96,20,1920,143248128
205,5.9066,,367.47,,449183,4377.0,4377.0,403046400,931.2,909.3,2.90e-04,0.7070,fp8_tensorwise,125M,96,20,1920,143248128
206,5.9422,,380.78,,448517,4383.5,4383.5,405012480,935.5,913.7,2.90e-04,0.6271,fp8_tensorwise,125M,96,20,1920,143248128
207,5.8697,,354.13,,448726,4381.5,4381.5,406978560,939.9,918.0,2.90e-04,0.8582,fp8_tensorwise,125M,96,20,1920,143248128
208,5.8954,,363.36,,449349,4375.4,4375.4,408944640,944.3,922.4,2.90e-04,1.2794,fp8_tensorwise,125M,96,20,1920,143248128
209,5.9345,,377.85,,448825,4380.5,4380.5,410910720,948.7,926.8,2.90e-04,1.2201,fp8_tensorwise,125M,96,20,1920,143248128
210,5.9283,,375.52,,448820,4380.6,4380.6,412876800,953.1,931.2,2.89e-04,1.3640,fp8_tensorwise,125M,96,20,1920,143248128
211,5.8707,,354.49,,448449,4384.2,4384.2,414842880,957.4,935.6,2.89e-04,0.7102,fp8_tensorwise,125M,96,20,1920,143248128
212,5.8886,,360.89,,447293,4395.5,4395.5,416808960,961.8,940.0,2.89e-04,0.7669,fp8_tensorwise,125M,96,20,1920,143248128
213,5.9411,,380.36,,448935,4379.4,4379.4,418775040,966.2,944.3,2.89e-04,1.1225,fp8_tensorwise,125M,96,20,1920,143248128
214,5.9190,,372.03,,448721,4381.5,4381.5,420741120,970.6,948.7,2.89e-04,0.8963,fp8_tensorwise,125M,96,20,1920,143248128
215,5.8930,,362.49,,448194,4386.7,4386.7,422707200,975.0,953.1,2.89e-04,1.1818,fp8_tensorwise,125M,96,20,1920,143248128
216,5.9024,,365.90,,447405,4394.4,4394.4,424673280,979.4,957.5,2.89e-04,1.0721,fp8_tensorwise,125M,96,20,1920,143248128
217,5.7928,,327.92,,447168,4396.7,4396.7,426639360,983.8,961.9,2.89e-04,0.6592,fp8_tensorwise,125M,96,20,1920,143248128
218,5.8639,,352.08,,446681,4401.5,4401.5,428605440,988.2,966.3,2.88e-04,0.4569,fp8_tensorwise,125M,96,20,1920,143248128
219,5.8653,,352.58,,446215,4406.1,4406.1,430571520,992.6,970.7,2.88e-04,0.4740,fp8_tensorwise,125M,96,20,1920,143248128
220,5.8360,,342.41,,448025,4388.3,4388.3,432537600,997.0,975.1,2.88e-04,0.4836,fp8_tensorwise,125M,96,20,1920,143248128
221,5.8487,,346.78,,447384,4394.6,4394.6,434503680,1001.4,979.5,2.88e-04,0.6438,fp8_tensorwise,125M,96,20,1920,143248128
222,5.8210,,337.32,,447609,4392.4,4392.4,436469760,1005.8,983.9,2.88e-04,1.1426,fp8_tensorwise,125M,96,20,1920,143248128
223,5.8311,,340.73,,447179,4396.6,4396.6,438435840,1010.2,988.3,2.88e-04,1.2913,fp8_tensorwise,125M,96,20,1920,143248128
224,5.7809,,324.05,,446846,4399.9,4399.9,440401920,1014.6,992.7,2.88e-04,1.0327,fp8_tensorwise,125M,96,20,1920,143248128
225,5.8381,,343.13,,447308,4395.4,4395.4,442368000,1018.9,997.1,2.88e-04,2.9898,fp8_tensorwise,125M,96,20,1920,143248128
226,5.8633,,351.88,,446272,4405.6,4405.6,444334080,1023.4,1001.5,2.88e-04,1.3859,fp8_tensorwise,125M,96,20,1920,143248128
227,5.8944,,363.02,,447868,4389.9,4389.9,446300160,1027.7,1005.9,2.87e-04,3.8621,fp8_tensorwise,125M,96,20,1920,143248128
228,5.8641,,352.17,,447791,4390.6,4390.6,448266240,1032.1,1010.3,2.87e-04,3.2579,fp8_tensorwise,125M,96,20,1920,143248128
229,5.7800,,323.76,,447318,4395.3,4395.3,450232320,1036.5,1014.7,2.87e-04,1.5156,fp8_tensorwise,125M,96,20,1920,143248128
230,5.8821,,358.58,,447727,4391.2,4391.2,452198400,1040.9,1019.1,2.87e-04,1.5878,fp8_tensorwise,125M,96,20,1920,143248128
231,5.8318,,340.97,,447712,4391.4,4391.4,454164480,1045.3,1023.4,2.87e-04,1.4426,fp8_tensorwise,125M,96,20,1920,143248128
232,5.7235,,305.99,,447092,4397.5,4397.5,456130560,1049.7,1027.8,2.87e-04,1.1828,fp8_tensorwise,125M,96,20,1920,143248128
233,5.8699,,354.21,,447435,4394.1,4394.1,458096640,1054.1,1032.2,2.87e-04,1.9771,fp8_tensorwise,125M,96,20,1920,143248128
234,5.8328,,341.30,,447940,4389.2,4389.2,460062720,1058.5,1036.6,2.86e-04,1.1185,fp8_tensorwise,125M,96,20,1920,143248128
235,5.8190,,336.63,,447932,4389.2,4389.2,462028800,1062.9,1041.0,2.86e-04,2.3342,fp8_tensorwise,125M,96,20,1920,143248128
236,5.8188,,336.58,,448772,4381.0,4381.0,463994880,1067.3,1045.4,2.86e-04,1.9285,fp8_tensorwise,125M,96,20,1920,143248128
237,5.8093,,333.37,,448084,4387.7,4387.7,465960960,1071.7,1049.8,2.86e-04,2.3661,fp8_tensorwise,125M,96,20,1920,143248128
238,5.7295,,307.82,,448496,4383.7,4383.7,467927040,1076.0,1054.2,2.86e-04,1.1004,fp8_tensorwise,125M,96,20,1920,143248128
239,5.8548,,348.90,,447007,4398.3,4398.3,469893120,1080.4,1058.6,2.86e-04,2.5216,fp8_tensorwise,125M,96,20,1920,143248128
240,5.8909,,361.75,,447074,4397.7,4397.7,471859200,1084.8,1063.0,2.86e-04,2.0057,fp8_tensorwise,125M,96,20,1920,143248128
241,5.8530,,348.28,,447035,4398.0,4398.0,473825280,1089.2,1067.4,2.86e-04,1.8435,fp8_tensorwise,125M,96,20,1920,143248128
242,5.8349,,342.02,,447498,4393.5,4393.5,475791360,1093.6,1071.8,2.85e-04,1.3548,fp8_tensorwise,125M,96,20,1920,143248128
243,5.8562,,349.41,,447555,4392.9,4392.9,477757440,1098.0,1076.1,2.85e-04,2.0734,fp8_tensorwise,125M,96,20,1920,143248128
244,5.7516,,314.70,,449050,4378.3,4378.3,479723520,1102.4,1080.5,2.85e-04,1.3940,fp8_tensorwise,125M,96,20,1920,143248128
245,5.8668,,353.10,,447309,4395.3,4395.3,481689600,1106.8,1084.9,2.85e-04,1.6709,fp8_tensorwise,125M,96,20,1920,143248128
246,5.7667,,319.50,,448144,4387.2,4387.2,483655680,1111.2,1089.3,2.85e-04,1.0884,fp8_tensorwise,125M,96,20,1920,143248128
247,5.8306,,340.57,,446533,4403.0,4403.0,485621760,1115.6,1093.7,2.85e-04,1.3275,fp8_tensorwise,125M,96,20,1920,143248128
248,5.7899,,326.99,,446303,4405.3,4405.3,487587840,1120.0,1098.1,2.85e-04,0.8576,fp8_tensorwise,125M,96,20,1920,143248128
249,5.7517,,314.74,,446276,4405.5,4405.5,489553920,1124.4,1102.5,2.84e-04,1.2646,fp8_tensorwise,125M,96,20,1920,143248128
250,5.7489,,313.84,,446644,4401.9,4401.9,491520000,1128.8,1106.9,2.84e-04,0.5301,fp8_tensorwise,125M,96,20,1920,143248128
251,5.7652,,319.01,,447617,4392.3,4392.3,493486080,1133.2,1111.3,2.84e-04,1.0827,fp8_tensorwise,125M,96,20,1920,143248128
252,5.7007,,299.06,,447735,4391.2,4391.2,495452160,1137.6,1115.7,2.84e-04,0.6023,fp8_tensorwise,125M,96,20,1920,143248128
253,5.7645,,318.77,,447170,4396.7,4396.7,497418240,1142.0,1120.1,2.84e-04,0.7766,fp8_tensorwise,125M,96,20,1920,143248128
254,5.7533,,315.23,,447636,4392.1,4392.1,499384320,1146.4,1124.5,2.84e-04,0.7984,fp8_tensorwise,125M,96,20,1920,143248128
255,5.7176,,304.16,,426052,4614.6,4614.6,501350400,1151.0,1129.1,2.84e-04,0.4754,fp8_tensorwise,125M,96,20,1920,143248128
256,5.7378,,310.37,,447792,4390.6,4390.6,503316480,1155.4,1133.5,2.83e-04,0.7334,fp8_tensorwise,125M,96,20,1920,143248128
257,5.7393,,310.85,,447721,4391.3,4391.3,505282560,1159.8,1137.9,2.83e-04,0.5600,fp8_tensorwise,125M,96,20,1920,143248128
258,5.7266,,306.92,,448928,4379.5,4379.5,507248640,1164.1,1142.3,2.83e-04,0.5734,fp8_tensorwise,125M,96,20,1920,143248128
259,5.7592,,317.11,,449655,4372.4,4372.4,509214720,1168.5,1146.6,2.83e-04,0.5933,fp8_tensorwise,125M,96,20,1920,143248128
260,5.7567,,316.32,,448517,4383.5,4383.5,511180800,1172.9,1151.0,2.83e-04,0.8332,fp8_tensorwise,125M,96,20,1920,143248128
261,5.8104,,333.74,,448396,4384.7,4384.7,513146880,1177.3,1155.4,2.83e-04,1.2959,fp8_tensorwise,125M,96,20,1920,143248128
262,5.7653,,319.04,,447533,4393.1,4393.1,515112960,1181.7,1159.8,2.83e-04,0.9548,fp8_tensorwise,125M,96,20,1920,143248128
263,5.6988,,298.52,,446932,4399.1,4399.1,517079040,1186.1,1164.2,2.82e-04,0.7775,fp8_tensorwise,125M,96,20,1920,143248128
264,5.7331,,308.93,,447778,4390.7,4390.7,519045120,1190.5,1168.6,2.82e-04,0.4551,fp8_tensorwise,125M,96,20,1920,143248128
265,5.7291,,307.69,,447868,4389.9,4389.9,521011200,1194.9,1173.0,2.82e-04,0.5116,fp8_tensorwise,125M,96,20,1920,143248128
266,5.6445,,282.74,,448593,4382.8,4382.8,522977280,1199.2,1177.4,2.82e-04,0.7907,fp8_tensorwise,125M,96,20,1920,143248128
267,5.7075,,301.12,,448819,4380.6,4380.6,524943360,1203.6,1181.7,2.82e-04,0.6738,fp8_tensorwise,125M,96,20,1920,143248128
268,5.7398,,311.01,,449132,4377.5,4377.5,526909440,1208.0,1186.1,2.82e-04,0.7024,fp8_tensorwise,125M,96,20,1920,143248128
269,5.7046,,300.25,,449355,4375.3,4375.3,528875520,1212.4,1190.5,2.82e-04,0.6155,fp8_tensorwise,125M,96,20,1920,143248128
270,5.7017,,299.38,,447822,4390.3,4390.3,530841600,1216.8,1194.9,2.81e-04,0.4226,fp8_tensorwise,125M,96,20,1920,143248128
271,5.6508,,284.51,,448803,4380.7,4380.7,532807680,1221.1,1199.3,2.81e-04,0.4962,fp8_tensorwise,125M,96,20,1920,143248128
272,5.6825,,293.70,,447303,4395.4,4395.4,534773760,1225.5,1203.7,2.81e-04,0.7419,fp8_tensorwise,125M,96,20,1920,143248128
273,5.7329,,308.85,,448157,4387.0,4387.0,536739840,1229.9,1208.1,2.81e-04,0.8714,fp8_tensorwise,125M,96,20,1920,143248128
274,5.6465,,283.30,,448529,4383.4,4383.4,538705920,1234.3,1212.4,2.81e-04,1.2200,fp8_tensorwise,125M,96,20,1920,143248128
275,5.6696,,289.92,,448463,4384.0,4384.0,540672000,1238.7,1216.8,2.81e-04,0.8798,fp8_tensorwise,125M,96,20,1920,143248128
276,5.6364,,280.44,,447963,4388.9,4388.9,542638080,1243.1,1221.2,2.81e-04,0.5844,fp8_tensorwise,125M,96,20,1920,143248128
277,5.6754,,291.60,,447483,4393.6,4393.6,544604160,1247.5,1225.6,2.80e-04,0.6908,fp8_tensorwise,125M,96,20,1920,143248128
278,5.6130,,273.96,,447877,4389.8,4389.8,546570240,1251.9,1230.0,2.80e-04,0.9092,fp8_tensorwise,125M,96,20,1920,143248128
279,5.6187,,275.54,,447795,4390.6,4390.6,548536320,1256.3,1234.4,2.80e-04,1.1462,fp8_tensorwise,125M,96,20,1920,143248128
280,5.6237,,276.92,,448189,4386.7,4386.7,550502400,1260.6,1238.8,2.80e-04,0.7654,fp8_tensorwise,125M,96,20,1920,143248128
281,5.6819,,293.50,,448120,4387.4,4387.4,552468480,1265.0,1243.2,2.80e-04,0.9006,fp8_tensorwise,125M,96,20,1920,143248128
282,5.7460,,312.94,,448102,4387.6,4387.6,554434560,1269.4,1247.5,2.80e-04,0.9880,fp8_tensorwise,125M,96,20,1920,143248128
283,5.6711,,290.35,,449215,4376.7,4376.7,556400640,1273.8,1251.9,2.79e-04,0.7601,fp8_tensorwise,125M,96,20,1920,143248128
284,5.6491,,284.03,,447347,4395.0,4395.0,558366720,1278.2,1256.3,2.79e-04,0.6923,fp8_tensorwise,125M,96,20,1920,143248128
285,5.5952,,269.13,,449237,4376.5,4376.5,560332800,1282.6,1260.7,2.79e-04,0.6214,fp8_tensorwise,125M,96,20,1920,143248128
286,5.5735,,263.35,,448885,4379.9,4379.9,562298880,1286.9,1265.1,2.79e-04,0.7194,fp8_tensorwise,125M,96,20,1920,143248128
287,5.6304,,278.77,,448739,4381.3,4381.3,564264960,1291.3,1269.5,2.79e-04,0.5888,fp8_tensorwise,125M,96,20,1920,143248128
288,5.5683,,261.99,,448199,4386.6,4386.6,566231040,1295.7,1273.8,2.79e-04,0.4525,fp8_tensorwise,125M,96,20,1920,143248128
289,5.5563,,258.85,,448153,4387.1,4387.1,568197120,1300.1,1278.2,2.78e-04,0.5906,fp8_tensorwise,125M,96,20,1920,143248128
290,5.6098,,273.08,,448881,4380.0,4380.0,570163200,1304.5,1282.6,2.78e-04,0.7358,fp8_tensorwise,125M,96,20,1920,143248128
291,5.6035,,271.38,,447625,4392.2,4392.2,572129280,1308.9,1287.0,2.78e-04,0.9954,fp8_tensorwise,125M,96,20,1920,143248128
292,5.6645,,288.46,,448001,4388.6,4388.6,574095360,1313.3,1291.4,2.78e-04,1.4438,fp8_tensorwise,125M,96,20,1920,143248128
293,5.5991,,270.19,,449467,4374.2,4374.2,576061440,1317.6,1295.8,2.78e-04,1.1379,fp8_tensorwise,125M,96,20,1920,143248128
294,5.5358,,253.60,,449126,4377.6,4377.6,578027520,1322.0,1300.1,2.78e-04,1.0892,fp8_tensorwise,125M,96,20,1920,143248128
295,5.5752,,263.81,,448839,4380.4,4380.4,579993600,1326.4,1304.5,2.78e-04,0.9636,fp8_tensorwise,125M,96,20,1920,143248128
296,5.6144,,274.36,,448648,4382.2,4382.2,581959680,1330.8,1308.9,2.77e-04,1.1270,fp8_tensorwise,125M,96,20,1920,143248128
297,5.6152,,274.57,,448695,4381.8,4381.8,583925760,1335.2,1313.3,2.77e-04,1.0055,fp8_tensorwise,125M,96,20,1920,143248128
298,5.5853,,266.49,,448309,4385.6,4385.6,585891840,1339.5,1317.7,2.77e-04,0.8660,fp8_tensorwise,125M,96,20,1920,143248128
299,5.5969,,269.59,,447678,4391.7,4391.7,587857920,1343.9,1322.1,2.77e-04,0.9134,fp8_tensorwise,125M,96,20,1920,143248128
300,5.5789,,264.79,,448130,4387.3,4387.3,589824000,1348.3,1326.5,2.77e-04,0.8677,fp8_tensorwise,125M,96,20,1920,143248128
301,5.5667,,261.57,,449062,4378.2,4378.2,591790080,1352.7,1330.8,2.77e-04,1.2534,fp8_tensorwise,125M,96,20,1920,143248128
302,5.5009,,244.91,,448870,4380.1,4380.1,593756160,1357.1,1335.2,2.76e-04,0.6147,fp8_tensorwise,125M,96,20,1920,143248128
303,5.5706,,262.60,,447658,4391.9,4391.9,595722240,1361.5,1339.6,2.76e-04,0.7795,fp8_tensorwise,125M,96,20,1920,143248128
304,5.5492,,257.04,,447567,4392.8,4392.8,597688320,1365.9,1344.0,2.76e-04,1.0717,fp8_tensorwise,125M,96,20,1920,143248128
305,5.5629,,260.58,,447348,4395.0,4395.0,599654400,1370.3,1348.4,2.76e-04,0.8890,fp8_tensorwise,125M,96,20,1920,143248128
306,5.5637,,260.79,,422313,4655.5,4655.5,601620480,1374.9,1353.0,2.76e-04,0.9835,fp8_tensorwise,125M,96,20,1920,143248128
307,5.5527,,257.93,,448264,4386.0,4386.0,603586560,1379.3,1357.4,2.75e-04,1.1952,fp8_tensorwise,125M,96,20,1920,143248128
308,5.5790,,264.80,,447948,4389.1,4389.1,605552640,1383.7,1361.8,2.75e-04,0.7756,fp8_tensorwise,125M,96,20,1920,143248128
309,5.6508,,284.51,,447119,4397.2,4397.2,607518720,1388.1,1366.2,2.75e-04,0.5683,fp8_tensorwise,125M,96,20,1920,143248128
310,5.5807,,265.25,,448957,4379.2,4379.2,609484800,1392.5,1370.6,2.75e-04,0.6146,fp8_tensorwise,125M,96,20,1920,143248128
311,5.5044,,245.77,,448175,4386.9,4386.9,611450880,1396.9,1375.0,2.75e-04,0.9403,fp8_tensorwise,125M,96,20,1920,143248128
312,5.6109,,273.39,,448544,4383.2,4383.2,613416960,1401.2,1379.4,2.75e-04,1.1406,fp8_tensorwise,125M,96,20,1920,143248128
313,5.5109,,247.38,,448672,4382.0,4382.0,615383040,1405.6,1383.7,2.74e-04,0.7001,fp8_tensorwise,125M,96,20,1920,143248128
314,5.5472,,256.51,,448831,4380.5,4380.5,617349120,1410.0,1388.1,2.74e-04,0.5305,fp8_tensorwise,125M,96,20,1920,143248128
315,5.5226,,250.27,,448847,4380.3,4380.3,619315200,1414.4,1392.5,2.74e-04,0.7852,fp8_tensorwise,125M,96,20,1920,143248128
316,5.4800,,239.85,,449232,4376.5,4376.5,621281280,1418.8,1396.9,2.74e-04,0.8585,fp8_tensorwise,125M,96,20,1920,143248128
317,5.5840,,266.12,,448473,4383.9,4383.9,623247360,1423.1,1401.3,2.74e-04,0.9299,fp8_tensorwise,125M,96,20,1920,143248128
318,5.5372,,253.97,,448565,4383.0,4383.0,625213440,1427.5,1405.7,2.74e-04,1.1777,fp8_tensorwise,125M,96,20,1920,143248128
319,5.5279,,251.61,,447939,4389.2,4389.2,627179520,1431.9,1410.0,2.73e-04,0.9462,fp8_tensorwise,125M,96,20,1920,143248128
320,5.5571,,259.07,,447137,4397.0,4397.0,629145600,1436.3,1414.4,2.73e-04,0.7763,fp8_tensorwise,125M,96,20,1920,143248128
321,5.4681,,237.01,,449088,4377.9,4377.9,631111680,1440.7,1418.8,2.73e-04,0.8012,fp8_tensorwise,125M,96,20,1920,143248128
322,5.5001,,244.73,,448508,4383.6,4383.6,633077760,1445.1,1423.2,2.73e-04,0.7295,fp8_tensorwise,125M,96,20,1920,143248128
323,5.5244,,250.75,,448414,4384.5,4384.5,635043840,1449.5,1427.6,2.73e-04,0.5442,fp8_tensorwise,125M,96,20,1920,143248128
324,5.4990,,244.45,,449506,4373.9,4373.9,637009920,1453.8,1432.0,2.73e-04,0.5998,fp8_tensorwise,125M,96,20,1920,143248128
325,5.4355,,229.41,,448918,4379.6,4379.6,638976000,1458.2,1436.3,2.72e-04,0.4557,fp8_tensorwise,125M,96,20,1920,143248128
326,5.4356,,229.43,,448718,4381.6,4381.6,640942080,1462.6,1440.7,2.72e-04,0.5583,fp8_tensorwise,125M,96,20,1920,143248128
327,5.4963,,243.78,,448500,4383.7,4383.7,642908160,1467.0,1445.1,2.72e-04,0.5389,fp8_tensorwise,125M,96,20,1920,143248128
328,5.4501,,232.79,,449160,4377.2,4377.2,644874240,1471.4,1449.5,2.72e-04,0.4705,fp8_tensorwise,125M,96,20,1920,143248128
329,5.4792,,239.66,,449501,4373.9,4373.9,646840320,1475.7,1453.9,2.72e-04,0.6562,fp8_tensorwise,125M,96,20,1920,143248128
330,5.4007,,221.56,,448714,4381.6,4381.6,648806400,1480.1,1458.2,2.71e-04,0.8822,fp8_tensorwise,125M,96,20,1920,143248128
331,5.4589,,234.84,,448650,4382.2,4382.2,650772480,1484.5,1462.6,2.71e-04,1.2758,fp8_tensorwise,125M,96,20,1920,143248128
332,5.4331,,228.85,,448906,4379.7,4379.7,652738560,1488.9,1467.0,2.71e-04,0.8471,fp8_tensorwise,125M,96,20,1920,143248128
333,5.4320,,228.60,,448364,4385.0,4385.0,654704640,1493.3,1471.4,2.71e-04,0.8364,fp8_tensorwise,125M,96,20,1920,143248128
334,5.4829,,240.53,,446828,4400.1,4400.1,656670720,1497.7,1475.8,2.71e-04,0.9806,fp8_tensorwise,125M,96,20,1920,143248128
335,5.4662,,236.57,,448138,4387.2,4387.2,658636800,1502.0,1480.2,2.71e-04,1.3814,fp8_tensorwise,125M,96,20,1920,143248128
336,5.4444,,231.46,,448525,4383.4,4383.4,660602880,1506.4,1484.6,2.70e-04,0.6128,fp8_tensorwise,125M,96,20,1920,143248128
337,5.4554,,234.01,,448192,4386.7,4386.7,662568960,1510.8,1488.9,2.70e-04,1.2855,fp8_tensorwise,125M,96,20,1920,143248128
338,5.3837,,217.82,,448284,4385.8,4385.8,664535040,1515.2,1493.3,2.70e-04,0.8146,fp8_tensorwise,125M,96,20,1920,143248128
339,5.4335,,228.95,,447388,4394.6,4394.6,666501120,1519.6,1497.7,2.70e-04,1.3299,fp8_tensorwise,125M,96,20,1920,143248128
340,5.3567,,212.02,,447392,4394.5,4394.5,668467200,1524.0,1502.1,2.70e-04,0.7466,fp8_tensorwise,125M,96,20,1920,143248128
341,5.3978,,220.93,,448231,4386.3,4386.3,670433280,1528.4,1506.5,2.69e-04,0.9832,fp8_tensorwise,125M,96,20,1920,143248128
342,5.4389,,230.20,,447199,4396.4,4396.4,672399360,1532.8,1510.9,2.69e-04,0.9227,fp8_tensorwise,125M,96,20,1920,143248128
343,5.3519,,211.01,,447670,4391.8,4391.8,674365440,1537.2,1515.3,2.69e-04,1.1905,fp8_tensorwise,125M,96,20,1920,143248128
344,5.4102,,223.68,,448404,4384.6,4384.6,676331520,1541.5,1519.7,2.69e-04,0.5793,fp8_tensorwise,125M,96,20,1920,143248128
345,5.3705,,214.98,,448889,4379.9,4379.9,678297600,1545.9,1524.1,2.69e-04,0.9988,fp8_tensorwise,125M,96,20,1920,143248128
346,5.3756,,216.08,,448197,4386.6,4386.6,680263680,1550.3,1528.4,2.68e-04,0.9645,fp8_tensorwise,125M,96,20,1920,143248128
347,5.4109,,223.83,,447799,4390.5,4390.5,682229760,1554.7,1532.8,2.68e-04,0.8251,fp8_tensorwise,125M,96,20,1920,143248128
348,5.3696,,214.77,,447766,4390.9,4390.9,684195840,1559.1,1537.2,2.68e-04,0.5737,fp8_tensorwise,125M,96,20,1920,143248128
349,5.3373,,207.94,,447282,4395.6,4395.6,686161920,1563.5,1541.6,2.68e-04,0.7404,fp8_tensorwise,125M,96,20,1920,143248128
350,5.4157,,224.91,,448015,4388.4,4388.4,688128000,1567.9,1546.0,2.68e-04,0.7253,fp8_tensorwise,125M,96,20,1920,143248128
351,5.3813,,217.31,,447084,4397.6,4397.6,690094080,1572.3,1550.4,2.67e-04,0.6306,fp8_tensorwise,125M,96,20,1920,143248128
352,5.4083,,223.25,,447535,4393.1,4393.1,692060160,1576.7,1554.8,2.67e-04,0.8456,fp8_tensorwise,125M,96,20,1920,143248128
353,5.2975,,199.83,,448440,4384.3,4384.3,694026240,1581.1,1559.2,2.67e-04,0.8326,fp8_tensorwise,125M,96,20,1920,143248128
354,5.4059,,222.71,,448113,4387.5,4387.5,695992320,1585.4,1563.6,2.67e-04,1.1638,fp8_tensorwise,125M,96,20,1920,143248128
355,5.3465,,209.88,,447821,4390.3,4390.3,697958400,1589.8,1568.0,2.67e-04,1.1669,fp8_tensorwise,125M,96,20,1920,143248128
356,5.3417,,208.87,,423374,4643.8,4643.8,699924480,1594.5,1572.6,2.67e-04,0.6216,fp8_tensorwise,125M,96,20,1920,143248128
357,5.3687,,214.59,,446390,4404.4,4404.4,701890560,1598.9,1577.0,2.66e-04,0.6229,fp8_tensorwise,125M,96,20,1920,143248128
358,5.3363,,207.74,,447545,4393.0,4393.0,703856640,1603.3,1581.4,2.66e-04,0.6249,fp8_tensorwise,125M,96,20,1920,143248128
359,5.3478,,210.15,,448005,4388.5,4388.5,705822720,1607.7,1585.8,2.66e-04,1.0376,fp8_tensorwise,125M,96,20,1920,143248128
360,5.4268,,227.41,,448680,4381.9,4381.9,707788800,1612.0,1590.2,2.66e-04,1.0182,fp8_tensorwise,125M,96,20,1920,143248128
361,5.4042,,222.34,,448087,4387.7,4387.7,709754880,1616.4,1594.6,2.66e-04,0.7267,fp8_tensorwise,125M,96,20,1920,143248128
362,5.3713,,215.14,,448619,4382.5,4382.5,711720960,1620.8,1598.9,2.65e-04,0.7496,fp8_tensorwise,125M,96,20,1920,143248128
363,5.2892,,198.19,,447623,4392.3,4392.3,713687040,1625.2,1603.3,2.65e-04,0.8276,fp8_tensorwise,125M,96,20,1920,143248128
364,5.3615,,213.04,,448491,4383.8,4383.8,715653120,1629.6,1607.7,2.65e-04,1.2571,fp8_tensorwise,125M,96,20,1920,143248128
365,5.3546,,211.58,,448467,4384.0,4384.0,717619200,1634.0,1612.1,2.65e-04,0.7783,fp8_tensorwise,125M,96,20,1920,143248128
366,5.3221,,204.81,,449022,4378.6,4378.6,719585280,1638.4,1616.5,2.65e-04,0.6717,fp8_tensorwise,125M,96,20,1920,143248128
367,5.3583,,212.37,,448836,4380.4,4380.4,721551360,1642.7,1620.9,2.64e-04,0.9666,fp8_tensorwise,125M,96,20,1920,143248128
368,5.3518,,210.99,,448498,4383.7,4383.7,723517440,1647.1,1625.2,2.64e-04,1.0198,fp8_tensorwise,125M,96,20,1920,143248128
