step,train_loss,val_loss,perplexity,val_perplexity,tokens_per_sec,step_time_ms,train_time_ms,total_tokens,elapsed_time,train_time_total,lr,grad_norm,mode,model_size,batch_size,num_params
6964,4.9343,,138.98,,4611,7106.9,7106.9,228196352,51485.9,49911.4,3.66e-04,1.8383,bf16,1.5B,32,1564837888
6965,5.1290,,168.84,,4588,7141.8,7141.8,228229120,51493.0,49918.5,3.66e-04,2.5071,bf16,1.5B,32,1564837888
6966,5.0133,,150.40,,4609,7109.2,7109.2,228261888,51500.1,49925.6,3.66e-04,2.0088,bf16,1.5B,32,1564837888
6967,5.1359,,170.02,,4575,7162.7,7162.7,228294656,51507.3,49932.8,3.66e-04,2.8298,bf16,1.5B,32,1564837888
6968,5.0554,,156.87,,4581,7153.8,7153.8,228327424,51514.5,49940.0,3.66e-04,2.3095,bf16,1.5B,32,1564837888
6969,5.2459,,189.79,,4597,7127.8,7127.8,228360192,51521.6,49947.1,3.66e-04,2.4267,bf16,1.5B,32,1564837888
6970,4.8964,,133.81,,4613,7103.6,7103.6,228392960,51528.7,49954.2,3.66e-04,3.6307,bf16,1.5B,32,1564837888
6971,5.1578,,173.78,,4601,7122.2,7122.2,228425728,51535.8,49961.3,3.66e-04,3.0756,bf16,1.5B,32,1564837888
6972,5.0531,,156.51,,4616,7099.3,7099.3,228458496,51542.9,49968.4,3.66e-04,2.5703,bf16,1.5B,32,1564837888
6973,5.1091,,165.52,,4597,7127.7,7127.7,228491264,51550.0,49975.5,3.66e-04,2.4751,bf16,1.5B,32,1564837888
6974,5.0795,,160.70,,4603,7118.4,7118.4,228524032,51557.2,49982.7,3.66e-04,3.3508,bf16,1.5B,32,1564837888
6975,4.8691,,130.20,,4605,7115.1,7115.1,228556800,51564.3,49989.8,3.66e-04,2.4587,bf16,1.5B,32,1564837888
6976,5.0882,,162.09,,4587,7143.5,7143.5,228589568,51571.4,49996.9,3.66e-04,2.2747,bf16,1.5B,32,1564837888
6977,5.1092,,165.54,,4583,7150.2,7150.2,228622336,51578.6,50004.1,3.66e-04,4.7332,bf16,1.5B,32,1564837888
6978,4.9412,,139.94,,4592,7136.2,7136.2,228655104,51585.7,50011.2,3.66e-04,2.3760,bf16,1.5B,32,1564837888
6979,5.2830,,196.97,,4601,7121.2,7121.2,228687872,51592.8,50018.3,3.65e-04,2.1646,bf16,1.5B,32,1564837888
6980,4.9974,,148.03,,4609,7109.1,7109.1,228720640,51599.9,50025.4,3.65e-04,2.9466,bf16,1.5B,32,1564837888
6981,5.0632,,158.10,,4610,7108.4,7108.4,228753408,51607.0,50032.5,3.65e-04,2.1616,bf16,1.5B,32,1564837888
6982,5.1294,,168.91,,4604,7117.3,7117.3,228786176,51614.2,50039.7,3.65e-04,2.3787,bf16,1.5B,32,1564837888
6983,5.1277,,168.63,,4608,7110.7,7110.7,228818944,51621.3,50046.8,3.65e-04,2.0226,bf16,1.5B,32,1564837888
6984,5.2103,,183.16,,4608,7111.0,7111.0,228851712,51628.4,50053.9,3.65e-04,3.0101,bf16,1.5B,32,1564837888
6985,5.1721,,176.28,,4597,7128.2,7128.2,228884480,51635.5,50061.0,3.65e-04,2.9752,bf16,1.5B,32,1564837888
6986,5.2191,,184.77,,4610,7107.6,7107.6,228917248,51642.6,50068.1,3.65e-04,2.7129,bf16,1.5B,32,1564837888
6987,5.0551,,156.83,,4602,7120.7,7120.7,228950016,51649.7,50075.2,3.65e-04,2.1414,bf16,1.5B,32,1564837888
6988,5.0979,,163.67,,4589,7140.7,7140.7,228982784,51656.9,50082.4,3.65e-04,4.7907,bf16,1.5B,32,1564837888
6989,4.9921,,147.25,,4597,7127.9,7127.9,229015552,51664.0,50089.5,3.65e-04,5.1076,bf16,1.5B,32,1564837888
6990,5.0746,,159.90,,4599,7125.4,7125.4,229048320,51671.1,50096.6,3.65e-04,2.6250,bf16,1.5B,32,1564837888
6991,4.9716,,144.26,,4599,7125.3,7125.3,229081088,51678.3,50103.8,3.65e-04,4.5861,bf16,1.5B,32,1564837888
6992,5.0221,,151.73,,4600,7123.6,7123.6,229113856,51685.4,50110.9,3.65e-04,3.8330,bf16,1.5B,32,1564837888
6993,4.8588,,128.86,,4595,7131.7,7131.7,229146624,51692.5,50118.0,3.65e-04,2.6335,bf16,1.5B,32,1564837888
6994,4.9281,,138.12,,4607,7113.1,7113.1,229179392,51699.6,50125.1,3.65e-04,2.7281,bf16,1.5B,32,1564837888
6995,5.0388,,154.28,,4599,7124.5,7124.5,229212160,51706.8,50132.3,3.65e-04,2.1474,bf16,1.5B,32,1564837888
6996,4.7972,,121.17,,4607,7112.5,7112.5,229244928,51713.9,50139.4,3.65e-04,1.9782,bf16,1.5B,32,1564837888
6997,5.0557,,156.92,,4599,7124.7,7124.7,229277696,51721.0,50146.5,3.64e-04,2.3253,bf16,1.5B,32,1564837888
6998,5.4212,,226.15,,4592,7136.6,7136.6,229310464,51728.1,50153.6,3.64e-04,2.2405,bf16,1.5B,32,1564837888
6999,5.3752,,215.98,,4593,7134.8,7134.8,229343232,51735.3,50160.8,3.64e-04,2.5212,bf16,1.5B,32,1564837888
7000,5.1839,5.0745,178.38,159.90,4605,7115.9,7115.9,229376000,51742.4,50167.9,3.64e-04,3.4621,bf16,1.5B,32,1564837888
7001,5.1286,,168.78,,4616,7098.5,7098.5,229408768,51870.7,50175.0,3.64e-04,2.8437,bf16,1.5B,32,1564837888
7002,5.0291,,152.80,,4606,7114.5,7114.5,229441536,51877.9,50182.1,3.64e-04,2.9242,bf16,1.5B,32,1564837888
7003,5.1583,,173.87,,4602,7120.9,7120.9,229474304,51885.0,50189.2,3.64e-04,3.9897,bf16,1.5B,32,1564837888
7004,4.8166,,123.54,,4605,7115.4,7115.4,229507072,51892.1,50196.3,3.64e-04,3.0663,bf16,1.5B,32,1564837888
7005,4.8232,,124.36,,4607,7113.0,7113.0,229539840,51899.2,50203.4,3.64e-04,2.7892,bf16,1.5B,32,1564837888
7006,5.2077,,182.67,,4607,7112.6,7112.6,229572608,51906.3,50210.6,3.64e-04,2.5410,bf16,1.5B,32,1564837888
7007,5.0207,,151.51,,4600,7124.2,7124.2,229605376,51913.4,50217.7,3.64e-04,2.1888,bf16,1.5B,32,1564837888
7008,4.9546,,141.82,,4596,7130.2,7130.2,229638144,51920.6,50224.8,3.64e-04,2.0990,bf16,1.5B,32,1564837888
7009,4.9129,,136.03,,4581,7152.9,7152.9,229670912,51927.7,50232.0,3.64e-04,4.5632,bf16,1.5B,32,1564837888
7010,5.0454,,155.30,,4581,7153.5,7153.5,229703680,51934.9,50239.1,3.64e-04,1.9798,bf16,1.5B,32,1564837888
7011,4.9351,,139.08,,4582,7150.8,7150.8,229736448,51942.0,50246.3,3.64e-04,3.6832,bf16,1.5B,32,1564837888
7012,5.0385,,154.23,,4584,7148.1,7148.1,229769216,51949.2,50253.4,3.64e-04,2.4350,bf16,1.5B,32,1564837888
7013,4.9134,,136.10,,4562,7183.6,7183.6,229801984,51956.4,50260.6,3.64e-04,2.0644,bf16,1.5B,32,1564837888
7014,4.9667,,143.55,,4552,7198.1,7198.1,229834752,51963.6,50267.8,3.63e-04,2.2937,bf16,1.5B,32,1564837888
7015,5.0360,,153.85,,4568,7174.0,7174.0,229867520,51970.7,50275.0,3.63e-04,6.2444,bf16,1.5B,32,1564837888
7016,4.9763,,144.94,,4570,7170.8,7170.8,229900288,51977.9,50282.1,3.63e-04,2.2152,bf16,1.5B,32,1564837888
7017,5.2338,,187.51,,4577,7158.6,7158.6,229933056,51985.1,50289.3,3.63e-04,3.9252,bf16,1.5B,32,1564837888
7018,4.9030,,134.69,,4581,7152.9,7152.9,229965824,51992.2,50296.5,3.63e-04,2.1060,bf16,1.5B,32,1564837888
7019,5.1372,,170.23,,4549,7203.7,7203.7,229998592,51999.4,50303.7,3.63e-04,2.0566,bf16,1.5B,32,1564837888
7020,5.0489,,155.85,,4548,7204.9,7204.9,230031360,52006.6,50310.9,3.63e-04,1.7124,bf16,1.5B,32,1564837888
7021,5.0995,,163.94,,4598,7126.7,7126.7,230064128,52013.8,50318.0,3.63e-04,3.0197,bf16,1.5B,32,1564837888
7022,5.1966,,180.65,,4591,7136.8,7136.8,230096896,52020.9,50325.1,3.63e-04,2.1726,bf16,1.5B,32,1564837888
7023,5.0204,,151.47,,4598,7127.0,7127.0,230129664,52028.0,50332.2,3.63e-04,1.8249,bf16,1.5B,32,1564837888
7024,5.0087,,149.71,,4584,7147.6,7147.6,230162432,52035.2,50339.4,3.63e-04,3.2275,bf16,1.5B,32,1564837888
7025,4.9741,,144.62,,4581,7153.0,7153.0,230195200,52042.3,50346.6,3.63e-04,2.8213,bf16,1.5B,32,1564837888
7026,4.8845,,132.23,,4559,7188.3,7188.3,230227968,52049.5,50353.7,3.63e-04,2.1903,bf16,1.5B,32,1564837888
7027,4.8840,,132.15,,4564,7180.3,7180.3,230260736,52056.7,50360.9,3.63e-04,2.1091,bf16,1.5B,32,1564837888
7028,5.1140,,166.33,,4575,7162.9,7162.9,230293504,52063.9,50368.1,3.63e-04,2.4550,bf16,1.5B,32,1564837888
7029,4.8995,,134.22,,4581,7152.6,7152.6,230326272,52071.0,50375.2,3.63e-04,2.1719,bf16,1.5B,32,1564837888
7030,5.2072,,182.58,,4587,7144.1,7144.1,230359040,52078.2,50382.4,3.63e-04,2.4316,bf16,1.5B,32,1564837888
7031,4.9504,,141.23,,4585,7146.0,7146.0,230391808,52085.3,50389.5,3.63e-04,2.3711,bf16,1.5B,32,1564837888
7032,4.8164,,123.52,,4561,7184.8,7184.8,230424576,52092.5,50396.7,3.62e-04,2.7072,bf16,1.5B,32,1564837888
7033,4.9701,,144.04,,4562,7182.2,7182.2,230457344,52099.7,50403.9,3.62e-04,3.2772,bf16,1.5B,32,1564837888
7034,5.0133,,150.40,,4580,7153.9,7153.9,230490112,52106.8,50411.0,3.62e-04,2.5891,bf16,1.5B,32,1564837888
7035,4.9608,,142.70,,4589,7140.2,7140.2,230522880,52114.0,50418.2,3.62e-04,2.0210,bf16,1.5B,32,1564837888
7036,5.2271,,186.25,,4580,7155.4,7155.4,230555648,52121.1,50425.3,3.62e-04,2.7013,bf16,1.5B,32,1564837888
7037,5.2820,,196.76,,4590,7138.6,7138.6,230588416,52128.3,50432.5,3.62e-04,2.2378,bf16,1.5B,32,1564837888
7038,5.0461,,155.42,,4591,7137.2,7137.2,230621184,52135.4,50439.6,3.62e-04,1.8558,bf16,1.5B,32,1564837888
7039,4.9329,,138.78,,4603,7118.4,7118.4,230653952,52142.5,50446.7,3.62e-04,2.2887,bf16,1.5B,32,1564837888
7040,5.0561,,156.97,,4581,7153.0,7153.0,230686720,52149.7,50453.9,3.62e-04,3.2613,bf16,1.5B,32,1564837888
7041,4.8880,,132.69,,4588,7141.4,7141.4,230719488,52156.8,50461.0,3.62e-04,2.3018,bf16,1.5B,32,1564837888
7042,5.1902,,179.51,,4581,7153.2,7153.2,230752256,52164.0,50468.2,3.62e-04,1.9945,bf16,1.5B,32,1564837888
7043,4.9739,,144.59,,4582,7151.0,7151.0,230785024,52171.1,50475.3,3.62e-04,2.1197,bf16,1.5B,32,1564837888
7044,5.2211,,185.14,,4556,7192.3,7192.3,230817792,52178.3,50482.5,3.62e-04,2.8421,bf16,1.5B,32,1564837888
7045,5.2113,,183.32,,4589,7140.7,7140.7,230850560,52185.5,50489.7,3.62e-04,2.1736,bf16,1.5B,32,1564837888
7046,5.1132,,166.21,,4595,7131.7,7131.7,230883328,52192.6,50496.8,3.62e-04,3.4336,bf16,1.5B,32,1564837888
7047,4.9366,,139.30,,4571,7169.3,7169.3,230916096,52199.8,50504.0,3.62e-04,1.8778,bf16,1.5B,32,1564837888
7048,4.9374,,139.40,,4584,7148.9,7148.9,230948864,52206.9,50511.1,3.62e-04,2.1652,bf16,1.5B,32,1564837888
7049,5.0534,,156.56,,4587,7144.3,7144.3,230981632,52214.0,50518.3,3.62e-04,1.7507,bf16,1.5B,32,1564837888
7050,4.8287,,125.05,,4597,7127.9,7127.9,231014400,52221.2,50525.4,3.61e-04,1.9267,bf16,1.5B,32,1564837888
7051,4.9965,,147.90,,4585,7146.1,7146.1,231047168,52228.3,50532.5,3.61e-04,2.9827,bf16,1.5B,32,1564837888
7052,5.1467,,171.86,,4585,7147.3,7147.3,231079936,52235.5,50539.7,3.61e-04,2.4586,bf16,1.5B,32,1564837888
7053,5.1205,,167.42,,4586,7145.9,7145.9,231112704,52242.6,50546.8,3.61e-04,1.7979,bf16,1.5B,32,1564837888
7054,4.7657,,117.41,,4579,7155.9,7155.9,231145472,52249.8,50554.0,3.61e-04,3.3773,bf16,1.5B,32,1564837888
7055,4.7314,,113.46,,4578,7158.3,7158.3,231178240,52256.9,50561.1,3.61e-04,2.3777,bf16,1.5B,32,1564837888
7056,4.9024,,134.61,,4571,7168.0,7168.0,231211008,52264.1,50568.3,3.61e-04,2.3021,bf16,1.5B,32,1564837888
7057,5.0414,,154.69,,4581,7152.6,7152.6,231243776,52271.3,50575.5,3.61e-04,1.8180,bf16,1.5B,32,1564837888
7058,5.0414,,154.69,,4589,7140.1,7140.1,231276544,52278.4,50582.6,3.61e-04,2.1977,bf16,1.5B,32,1564837888
7059,5.0269,,152.46,,4595,7131.4,7131.4,231309312,52285.5,50589.7,3.61e-04,2.9726,bf16,1.5B,32,1564837888
7060,5.1306,,169.12,,4583,7149.4,7149.4,231342080,52292.7,50596.9,3.61e-04,1.9815,bf16,1.5B,32,1564837888
7061,4.9970,,147.96,,4588,7141.8,7141.8,231374848,52299.8,50604.0,3.61e-04,2.1739,bf16,1.5B,32,1564837888
7062,5.0046,,149.10,,4589,7140.3,7140.3,231407616,52307.0,50611.2,3.61e-04,4.5968,bf16,1.5B,32,1564837888
7063,4.9119,,135.89,,4582,7151.0,7151.0,231440384,52314.1,50618.3,3.61e-04,1.9741,bf16,1.5B,32,1564837888
7064,4.9917,,147.18,,4602,7120.6,7120.6,231473152,52321.2,50625.4,3.61e-04,4.2891,bf16,1.5B,32,1564837888
7065,5.0124,,150.26,,4589,7140.1,7140.1,231505920,52328.4,50632.6,3.61e-04,1.8908,bf16,1.5B,32,1564837888
7066,5.1584,,173.88,,4597,7128.4,7128.4,231538688,52335.5,50639.7,3.61e-04,2.1013,bf16,1.5B,32,1564837888
7067,4.9621,,142.89,,4592,7135.2,7135.2,231571456,52342.6,50646.8,3.60e-04,2.6226,bf16,1.5B,32,1564837888
7068,4.9211,,137.15,,4587,7144.0,7144.0,231604224,52349.8,50654.0,3.60e-04,1.8576,bf16,1.5B,32,1564837888
7069,4.9112,,135.80,,4613,7104.1,7104.1,231636992,52356.9,50661.1,3.60e-04,3.2818,bf16,1.5B,32,1564837888
7070,5.0178,,151.08,,4610,7108.6,7108.6,231669760,52364.0,50668.2,3.60e-04,2.6642,bf16,1.5B,32,1564837888
7071,5.0114,,150.12,,4619,7093.9,7093.9,231702528,52371.1,50675.3,3.60e-04,2.8732,bf16,1.5B,32,1564837888
7072,5.0830,,161.25,,4607,7113.4,7113.4,231735296,52378.2,50682.4,3.60e-04,2.3410,bf16,1.5B,32,1564837888
7073,4.9138,,136.16,,4621,7091.6,7091.6,231768064,52385.3,50689.5,3.60e-04,2.0614,bf16,1.5B,32,1564837888
7074,4.9955,,147.75,,4615,7099.7,7099.7,231800832,52392.4,50696.6,3.60e-04,3.6731,bf16,1.5B,32,1564837888
7075,4.9906,,147.02,,4593,7134.2,7134.2,231833600,52399.5,50703.7,3.60e-04,4.9821,bf16,1.5B,32,1564837888
7076,5.0850,,161.57,,4603,7119.5,7119.5,231866368,52406.6,50710.9,3.60e-04,5.8955,bf16,1.5B,32,1564837888
7077,5.0550,,156.80,,4619,7094.5,7094.5,231899136,52413.7,50717.9,3.60e-04,2.0979,bf16,1.5B,32,1564837888
7078,4.9897,,146.89,,4603,7118.2,7118.2,231931904,52420.9,50725.1,3.60e-04,2.7425,bf16,1.5B,32,1564837888
7079,4.9967,,147.93,,4610,7108.3,7108.3,231964672,52428.0,50732.2,3.60e-04,2.9971,bf16,1.5B,32,1564837888
7080,5.2124,,183.53,,4611,7106.2,7106.2,231997440,52435.1,50739.3,3.60e-04,2.3533,bf16,1.5B,32,1564837888
7081,4.9971,,147.98,,4600,7123.6,7123.6,232030208,52442.2,50746.4,3.60e-04,3.7768,bf16,1.5B,32,1564837888
7082,4.9805,,145.55,,4601,7122.3,7122.3,232062976,52449.3,50753.5,3.60e-04,11.0973,bf16,1.5B,32,1564837888
7083,4.8440,,126.97,,4625,7085.4,7085.4,232095744,52456.4,50760.6,3.60e-04,2.4375,bf16,1.5B,32,1564837888
7084,4.8734,,130.77,,4620,7092.7,7092.7,232128512,52463.5,50767.7,3.60e-04,2.1268,bf16,1.5B,32,1564837888
7085,4.9978,,148.09,,4633,7072.1,7072.1,232161280,52470.6,50774.8,3.59e-04,2.2806,bf16,1.5B,32,1564837888
7086,4.7041,,110.40,,4613,7102.9,7102.9,232194048,52477.7,50781.9,3.59e-04,2.1324,bf16,1.5B,32,1564837888
7087,5.3211,,204.61,,4623,7087.9,7087.9,232226816,52484.8,50789.0,3.59e-04,2.2522,bf16,1.5B,32,1564837888
7088,5.1629,,174.68,,4616,7098.7,7098.7,232259584,52491.9,50796.1,3.59e-04,2.9953,bf16,1.5B,32,1564837888
7089,5.0587,,157.38,,4606,7114.6,7114.6,232292352,52499.0,50803.2,3.59e-04,2.4086,bf16,1.5B,32,1564837888
7090,4.9118,,135.89,,4619,7094.7,7094.7,232325120,52506.1,50810.3,3.59e-04,2.4640,bf16,1.5B,32,1564837888
7091,4.9153,,136.36,,4603,7119.2,7119.2,232357888,52513.2,50817.4,3.59e-04,3.5633,bf16,1.5B,32,1564837888
7092,5.0447,,155.20,,4584,7148.1,7148.1,232390656,52520.3,50824.5,3.59e-04,2.6619,bf16,1.5B,32,1564837888
7093,5.0675,,158.78,,4581,7152.5,7152.5,232423424,52527.5,50831.7,3.59e-04,2.8585,bf16,1.5B,32,1564837888
7094,4.7795,,119.04,,4601,7121.4,7121.4,232456192,52534.6,50838.8,3.59e-04,2.5043,bf16,1.5B,32,1564837888
7095,4.9963,,147.87,,4614,7101.7,7101.7,232488960,52541.7,50845.9,3.59e-04,3.0853,bf16,1.5B,32,1564837888
7096,5.1445,,171.49,,4596,7129.2,7129.2,232521728,52548.8,50853.0,3.59e-04,2.2690,bf16,1.5B,32,1564837888
7097,4.9321,,138.67,,4604,7117.0,7117.0,232554496,52556.0,50860.2,3.59e-04,4.0716,bf16,1.5B,32,1564837888
7098,5.1137,,166.28,,4579,7155.9,7155.9,232587264,52563.1,50867.3,3.59e-04,1.8511,bf16,1.5B,32,1564837888
7099,5.1445,,171.48,,4588,7142.0,7142.0,232620032,52570.3,50874.5,3.59e-04,8.8010,bf16,1.5B,32,1564837888
7100,5.2628,,193.03,,4608,7110.5,7110.5,232652800,52577.4,50881.6,3.59e-04,2.9934,bf16,1.5B,32,1564837888
7101,4.9017,,134.52,,4608,7110.8,7110.8,232685568,52584.5,50888.7,3.59e-04,2.3963,bf16,1.5B,32,1564837888
7102,4.8905,,133.02,,4623,7088.3,7088.3,232718336,52591.6,50895.8,3.58e-04,2.1412,bf16,1.5B,32,1564837888
7103,5.0589,,157.42,,4625,7085.6,7085.6,232751104,52598.7,50902.9,3.58e-04,2.3065,bf16,1.5B,32,1564837888
7104,4.9657,,143.41,,4622,7089.8,7089.8,232783872,52605.7,50909.9,3.58e-04,2.3190,bf16,1.5B,32,1564837888
7105,5.0015,,148.63,,4615,7099.8,7099.8,232816640,52612.8,50917.0,3.58e-04,1.9811,bf16,1.5B,32,1564837888
7106,4.9461,,140.62,,4592,7136.0,7136.0,232849408,52620.0,50924.2,3.58e-04,5.2838,bf16,1.5B,32,1564837888
7107,5.1532,,172.98,,4621,7090.7,7090.7,232882176,52627.1,50931.3,3.58e-04,4.6852,bf16,1.5B,32,1564837888
7108,5.5507,,257.41,,4618,7095.7,7095.7,232914944,52634.2,50938.4,3.58e-04,3.7505,bf16,1.5B,32,1564837888
7109,4.9269,,137.95,,4600,7123.8,7123.8,232947712,52641.3,50945.5,3.58e-04,1.8119,bf16,1.5B,32,1564837888
7110,5.0316,,153.18,,4594,7133.4,7133.4,232980480,52648.4,50952.6,3.58e-04,3.1896,bf16,1.5B,32,1564837888
7111,5.0928,,162.85,,4617,7096.7,7096.7,233013248,52655.5,50959.7,3.58e-04,5.8219,bf16,1.5B,32,1564837888
7112,5.0398,,154.44,,4611,7106.0,7106.0,233046016,52662.6,50966.8,3.58e-04,3.9299,bf16,1.5B,32,1564837888
7113,5.2173,,184.44,,4605,7116.5,7116.5,233078784,52669.8,50973.9,3.58e-04,2.3624,bf16,1.5B,32,1564837888
7114,5.2192,,184.78,,4589,7140.0,7140.0,233111552,52676.9,50981.1,3.58e-04,2.1168,bf16,1.5B,32,1564837888
7115,5.1647,,174.99,,4584,7147.8,7147.8,233144320,52684.0,50988.2,3.58e-04,2.9047,bf16,1.5B,32,1564837888
7116,5.0370,,154.01,,4592,7136.4,7136.4,233177088,52691.2,50995.4,3.58e-04,3.1525,bf16,1.5B,32,1564837888
7117,5.2226,,185.42,,4596,7129.5,7129.5,233209856,52698.3,51002.5,3.58e-04,2.4249,bf16,1.5B,32,1564837888
7118,5.1985,,181.00,,4609,7110.3,7110.3,233242624,52705.4,51009.6,3.58e-04,5.3242,bf16,1.5B,32,1564837888
7119,5.0408,,154.59,,4618,7096.3,7096.3,233275392,52712.5,51016.7,3.58e-04,2.4480,bf16,1.5B,32,1564837888
7120,4.8445,,127.05,,4614,7102.1,7102.1,233308160,52719.6,51023.8,3.57e-04,2.2923,bf16,1.5B,32,1564837888
7121,5.1076,,165.27,,4612,7105.4,7105.4,233340928,52726.7,51030.9,3.57e-04,2.6777,bf16,1.5B,32,1564837888
7122,4.9889,,146.77,,4619,7093.9,7093.9,233373696,52733.8,51038.0,3.57e-04,3.4195,bf16,1.5B,32,1564837888
7123,5.1344,,169.75,,4611,7106.1,7106.1,233406464,52740.9,51045.1,3.57e-04,2.0764,bf16,1.5B,32,1564837888
7124,4.9427,,140.15,,4602,7120.7,7120.7,233439232,52748.0,51052.2,3.57e-04,1.7550,bf16,1.5B,32,1564837888
7125,5.1447,,171.53,,4591,7137.9,7137.9,233472000,52755.2,51059.4,3.57e-04,3.4674,bf16,1.5B,32,1564837888
7126,5.0550,,156.80,,4603,7119.1,7119.1,233504768,52762.3,51066.5,3.57e-04,3.3088,bf16,1.5B,32,1564837888
7127,5.0615,,157.83,,4613,7102.7,7102.7,233537536,52769.4,51073.6,3.57e-04,2.1622,bf16,1.5B,32,1564837888
7128,5.6020,,270.97,,4606,7113.9,7113.9,233570304,52776.5,51080.7,3.57e-04,3.9570,bf16,1.5B,32,1564837888
7129,5.0602,,157.63,,4619,7094.9,7094.9,233603072,52783.6,51087.8,3.57e-04,2.0997,bf16,1.5B,32,1564837888
7130,4.8540,,128.25,,4592,7136.1,7136.1,233635840,52790.8,51094.9,3.57e-04,2.9926,bf16,1.5B,32,1564837888
7131,5.0116,,150.14,,4601,7122.6,7122.6,233668608,52797.9,51102.1,3.57e-04,2.8689,bf16,1.5B,32,1564837888
7132,4.8224,,124.26,,4597,7127.4,7127.4,233701376,52805.0,51109.2,3.57e-04,1.8962,bf16,1.5B,32,1564837888
7133,4.8614,,129.21,,4614,7102.5,7102.5,233734144,52812.1,51116.3,3.57e-04,2.7738,bf16,1.5B,32,1564837888
7134,5.0260,,152.33,,4569,7172.4,7172.4,233766912,52819.3,51123.5,3.57e-04,2.2911,bf16,1.5B,32,1564837888
7135,4.9407,,139.87,,4564,7179.0,7179.0,233799680,52826.5,51130.6,3.57e-04,2.0214,bf16,1.5B,32,1564837888
7136,4.8499,,127.73,,4585,7147.3,7147.3,233832448,52833.6,51137.8,3.57e-04,2.3615,bf16,1.5B,32,1564837888
7137,5.0020,,148.70,,4574,7163.3,7163.3,233865216,52840.8,51145.0,3.56e-04,3.1251,bf16,1.5B,32,1564837888
7138,4.9919,,147.22,,4572,7166.7,7166.7,233897984,52847.9,51152.1,3.56e-04,1.9934,bf16,1.5B,32,1564837888
7139,5.0331,,153.41,,4601,7121.4,7121.4,233930752,52855.1,51159.2,3.56e-04,2.0323,bf16,1.5B,32,1564837888
7140,5.0942,,163.07,,4603,7119.0,7119.0,233963520,52862.2,51166.4,3.56e-04,2.3739,bf16,1.5B,32,1564837888
7141,5.0114,,150.11,,4584,7148.9,7148.9,233996288,52869.3,51173.5,3.56e-04,3.6757,bf16,1.5B,32,1564837888
7142,4.9337,,138.90,,4602,7120.3,7120.3,234029056,52876.4,51180.6,3.56e-04,3.0128,bf16,1.5B,32,1564837888
7143,5.0223,,151.76,,4601,7121.9,7121.9,234061824,52883.6,51187.7,3.56e-04,3.1322,bf16,1.5B,32,1564837888
7144,5.0564,,157.02,,4604,7117.3,7117.3,234094592,52890.7,51194.9,3.56e-04,2.6633,bf16,1.5B,32,1564837888
7145,4.8831,,132.04,,4596,7129.1,7129.1,234127360,52897.8,51202.0,3.56e-04,4.9165,bf16,1.5B,32,1564837888
7146,5.0522,,156.37,,4590,7139.5,7139.5,234160128,52905.0,51209.1,3.56e-04,3.7211,bf16,1.5B,32,1564837888
7147,5.0089,,149.74,,4590,7139.0,7139.0,234192896,52912.1,51216.3,3.56e-04,3.8906,bf16,1.5B,32,1564837888
7148,5.0312,,153.12,,4586,7144.8,7144.8,234225664,52919.2,51223.4,3.56e-04,2.8859,bf16,1.5B,32,1564837888
7149,5.1162,,166.71,,4600,7123.6,7123.6,234258432,52926.4,51230.5,3.56e-04,3.4204,bf16,1.5B,32,1564837888
7150,5.3188,,204.15,,4598,7127.3,7127.3,234291200,52933.5,51237.7,3.56e-04,3.9671,bf16,1.5B,32,1564837888
7151,5.0332,,153.42,,4595,7131.6,7131.6,234323968,52940.6,51244.8,3.56e-04,3.1331,bf16,1.5B,32,1564837888
7152,4.7920,,120.54,,4598,7126.1,7126.1,234356736,52947.7,51251.9,3.56e-04,2.1423,bf16,1.5B,32,1564837888
7153,4.8864,,132.48,,4598,7126.1,7126.1,234389504,52954.9,51259.1,3.56e-04,6.6068,bf16,1.5B,32,1564837888
7154,5.0283,,152.67,,4586,7145.7,7145.7,234422272,52962.0,51266.2,3.56e-04,2.6737,bf16,1.5B,32,1564837888
7155,4.8636,,129.49,,4582,7151.2,7151.2,234455040,52969.2,51273.3,3.55e-04,2.3585,bf16,1.5B,32,1564837888
7156,5.0526,,156.43,,4568,7173.0,7173.0,234487808,52976.3,51280.5,3.55e-04,3.2333,bf16,1.5B,32,1564837888
7157,4.8913,,133.12,,4604,7117.6,7117.6,234520576,52983.5,51287.6,3.55e-04,2.5027,bf16,1.5B,32,1564837888
7158,5.1049,,164.83,,4611,7105.9,7105.9,234553344,52990.6,51294.7,3.55e-04,3.1086,bf16,1.5B,32,1564837888
7159,4.8026,,121.83,,4601,7122.3,7122.3,234586112,52997.7,51301.9,3.55e-04,2.1005,bf16,1.5B,32,1564837888
7160,4.9642,,143.19,,4597,7128.4,7128.4,234618880,53004.8,51309.0,3.55e-04,2.8292,bf16,1.5B,32,1564837888
7161,5.2863,,197.61,,4604,7118.0,7118.0,234651648,53011.9,51316.1,3.55e-04,2.3391,bf16,1.5B,32,1564837888
7162,4.9393,,139.67,,4606,7113.7,7113.7,234684416,53019.1,51323.2,3.55e-04,3.1481,bf16,1.5B,32,1564837888
7163,5.0297,,152.89,,4591,7137.9,7137.9,234717184,53026.2,51330.4,3.55e-04,2.5044,bf16,1.5B,32,1564837888
7164,4.9125,,135.98,,4579,7155.8,7155.8,234749952,53033.4,51337.5,3.55e-04,1.9769,bf16,1.5B,32,1564837888
