step,train_loss,val_loss,perplexity,val_perplexity,tokens_per_sec,step_time_ms,train_time_ms,total_tokens,elapsed_time,train_time_total,lr,grad_norm,mode,model_size,batch_size,num_params
810,5.3019,,200.71,,4592,7136.2,7136.2,26542080,5904.3,5794.8,5.92e-04,0.7159,bf16,1.5B,32,1564837888
811,5.2801,,196.38,,4543,7213.4,7213.4,26574848,5911.6,5802.1,5.92e-04,0.6664,bf16,1.5B,32,1564837888
812,5.3991,,221.20,,4577,7158.7,7158.7,26607616,5918.7,5809.2,5.92e-04,0.6015,bf16,1.5B,32,1564837888
813,5.2357,,187.87,,4570,7170.4,7170.4,26640384,5925.9,5816.4,5.92e-04,0.5897,bf16,1.5B,32,1564837888
814,5.2650,,193.44,,4573,7165.8,7165.8,26673152,5933.1,5823.5,5.92e-04,0.5713,bf16,1.5B,32,1564837888
815,5.2422,,189.08,,4571,7169.4,7169.4,26705920,5940.2,5830.7,5.92e-04,0.7668,bf16,1.5B,32,1564837888
816,5.2270,,186.23,,4586,7145.8,7145.8,26738688,5947.4,5837.9,5.92e-04,0.5539,bf16,1.5B,32,1564837888
817,5.4954,,243.58,,4586,7146.0,7146.0,26771456,5954.5,5845.0,5.92e-04,0.6369,bf16,1.5B,32,1564837888
818,5.3497,,210.54,,4594,7133.5,7133.5,26804224,5961.7,5852.1,5.92e-04,0.6049,bf16,1.5B,32,1564837888
819,5.3968,,220.70,,4572,7167.1,7167.1,26836992,5968.8,5859.3,5.92e-04,0.5995,bf16,1.5B,32,1564837888
820,5.1982,,180.95,,4561,7184.6,7184.6,26869760,5976.0,5866.5,5.92e-04,0.5927,bf16,1.5B,32,1564837888
821,5.4087,,223.35,,4577,7158.5,7158.5,26902528,5983.2,5873.7,5.92e-04,2.1274,bf16,1.5B,32,1564837888
822,5.3718,,215.24,,4584,7148.0,7148.0,26935296,5990.3,5880.8,5.92e-04,0.7422,bf16,1.5B,32,1564837888
823,5.4231,,226.57,,4578,7157.0,7157.0,26968064,5997.5,5888.0,5.92e-04,0.7590,bf16,1.5B,32,1564837888
824,5.4073,,223.03,,4576,7161.5,7161.5,27000832,6004.6,5895.1,5.92e-04,0.6238,bf16,1.5B,32,1564837888
825,5.3372,,207.92,,4577,7158.8,7158.8,27033600,6011.8,5902.3,5.91e-04,0.6965,bf16,1.5B,32,1564837888
826,5.8462,,345.92,,4567,7175.1,7175.1,27066368,6019.0,5909.5,5.91e-04,0.8832,bf16,1.5B,32,1564837888
827,5.1344,,169.77,,4573,7165.2,7165.2,27099136,6026.1,5916.6,5.91e-04,0.8590,bf16,1.5B,32,1564837888
828,5.6251,,277.29,,4581,7153.4,7153.4,27131904,6033.3,5923.8,5.91e-04,0.6778,bf16,1.5B,32,1564837888
829,5.2504,,190.65,,4579,7155.9,7155.9,27164672,6040.4,5930.9,5.91e-04,0.7571,bf16,1.5B,32,1564837888
830,5.1947,,180.31,,4583,7149.4,7149.4,27197440,6047.6,5938.1,5.91e-04,0.8895,bf16,1.5B,32,1564837888
831,5.2934,,199.01,,4584,7149.1,7149.1,27230208,6054.7,5945.2,5.91e-04,0.6834,bf16,1.5B,32,1564837888
832,5.5059,,246.13,,4589,7140.9,7140.9,27262976,6061.9,5952.4,5.91e-04,0.8097,bf16,1.5B,32,1564837888
833,5.3631,,213.38,,4581,7152.6,7152.6,27295744,6069.0,5959.5,5.91e-04,0.7919,bf16,1.5B,32,1564837888
834,5.2620,,192.87,,4583,7150.0,7150.0,27328512,6076.2,5966.7,5.91e-04,0.6231,bf16,1.5B,32,1564837888
835,5.3170,,203.76,,4578,7157.0,7157.0,27361280,6083.3,5973.8,5.91e-04,0.5766,bf16,1.5B,32,1564837888
836,5.3889,,218.95,,4583,7149.9,7149.9,27394048,6090.5,5981.0,5.91e-04,0.5444,bf16,1.5B,32,1564837888
837,5.4943,,243.30,,4585,7147.2,7147.2,27426816,6097.6,5988.1,5.91e-04,0.5965,bf16,1.5B,32,1564837888
838,5.1548,,173.27,,4571,7169.4,7169.4,27459584,6104.8,5995.3,5.91e-04,0.5973,bf16,1.5B,32,1564837888
839,5.1784,,177.40,,4564,7179.3,7179.3,27492352,6112.0,6002.5,5.91e-04,0.5850,bf16,1.5B,32,1564837888
840,5.3093,,202.20,,4586,7145.3,7145.3,27525120,6119.1,6009.6,5.91e-04,0.5419,bf16,1.5B,32,1564837888
841,5.4317,,228.53,,4587,7143.4,7143.4,27557888,6126.3,6016.8,5.91e-04,0.5303,bf16,1.5B,32,1564837888
842,5.1673,,175.43,,4593,7134.4,7134.4,27590656,6133.4,6023.9,5.91e-04,0.4869,bf16,1.5B,32,1564837888
843,5.3810,,217.24,,4566,7176.3,7176.3,27623424,6140.6,6031.1,5.91e-04,0.4966,bf16,1.5B,32,1564837888
844,5.5713,,262.77,,4570,7170.1,7170.1,27656192,6147.8,6038.2,5.91e-04,0.5290,bf16,1.5B,32,1564837888
845,5.1600,,174.17,,4541,7216.0,7216.0,27688960,6155.0,6045.5,5.91e-04,0.4922,bf16,1.5B,32,1564837888
846,5.0866,,161.85,,4563,7180.5,7180.5,27721728,6162.2,6052.6,5.91e-04,0.4952,bf16,1.5B,32,1564837888
847,5.1956,,180.47,,4590,7139.2,7139.2,27754496,6169.3,6059.8,5.91e-04,0.4875,bf16,1.5B,32,1564837888
848,5.2110,,183.28,,4558,7188.4,7188.4,27787264,6176.5,6067.0,5.91e-04,0.5917,bf16,1.5B,32,1564837888
849,5.3449,,209.53,,4583,7149.8,7149.8,27820032,6183.6,6074.1,5.91e-04,0.5485,bf16,1.5B,32,1564837888
850,5.3268,,205.79,,4577,7159.1,7159.1,27852800,6190.8,6081.3,5.91e-04,0.4458,bf16,1.5B,32,1564837888
851,5.3529,,211.23,,4563,7181.0,7181.0,27885568,6198.0,6088.5,5.91e-04,0.4742,bf16,1.5B,32,1564837888
852,5.1491,,172.27,,4590,7139.3,7139.3,27918336,6205.1,6095.6,5.91e-04,0.5297,bf16,1.5B,32,1564837888
853,5.4293,,227.99,,4591,7137.1,7137.1,27951104,6212.3,6102.7,5.91e-04,0.4594,bf16,1.5B,32,1564837888
854,5.3142,,203.21,,4582,7151.5,7151.5,27983872,6219.4,6109.9,5.91e-04,0.4644,bf16,1.5B,32,1564837888
855,5.2114,,183.34,,4586,7145.0,7145.0,28016640,6226.6,6117.0,5.91e-04,0.4528,bf16,1.5B,32,1564837888
856,5.3438,,209.30,,4581,7152.6,7152.6,28049408,6233.7,6124.2,5.91e-04,0.4936,bf16,1.5B,32,1564837888
857,5.4475,,232.18,,4582,7151.1,7151.1,28082176,6240.9,6131.3,5.91e-04,0.7443,bf16,1.5B,32,1564837888
858,5.3201,,204.41,,4580,7154.0,7154.0,28114944,6248.0,6138.5,5.91e-04,0.4950,bf16,1.5B,32,1564837888
859,5.1074,,165.24,,4580,7154.5,7154.5,28147712,6255.2,6145.6,5.91e-04,0.5094,bf16,1.5B,32,1564837888
860,5.1726,,176.37,,4558,7188.8,7188.8,28180480,6262.4,6152.8,5.91e-04,0.4691,bf16,1.5B,32,1564837888
861,5.2640,,193.25,,4573,7164.8,7164.8,28213248,6269.5,6160.0,5.90e-04,0.5375,bf16,1.5B,32,1564837888
862,5.3213,,204.64,,4595,7130.8,7130.8,28246016,6276.6,6167.1,5.90e-04,0.5757,bf16,1.5B,32,1564837888
863,5.5664,,261.48,,4583,7150.6,7150.6,28278784,6283.8,6174.3,5.90e-04,0.5048,bf16,1.5B,32,1564837888
864,5.6651,,288.62,,4601,7121.7,7121.7,28311552,6290.9,6181.4,5.90e-04,0.4958,bf16,1.5B,32,1564837888
865,5.1661,,175.22,,4553,7197.5,7197.5,28344320,6298.1,6188.6,5.90e-04,0.5174,bf16,1.5B,32,1564837888
866,5.3074,,201.82,,4567,7175.5,7175.5,28377088,6305.3,6195.8,5.90e-04,0.4824,bf16,1.5B,32,1564837888
867,5.3227,,204.94,,4571,7169.0,7169.0,28409856,6312.5,6202.9,5.90e-04,0.6282,bf16,1.5B,32,1564837888
868,5.3919,,219.62,,4559,7187.9,7187.9,28442624,6319.7,6210.1,5.90e-04,0.5979,bf16,1.5B,32,1564837888
869,5.2199,,184.92,,4571,7169.2,7169.2,28475392,6326.8,6217.3,5.90e-04,0.5446,bf16,1.5B,32,1564837888
870,4.9130,,136.05,,4577,7158.9,7158.9,28508160,6334.0,6224.5,5.90e-04,0.6327,bf16,1.5B,32,1564837888
871,5.1596,,174.09,,4564,7179.2,7179.2,28540928,6341.2,6231.6,5.90e-04,0.4968,bf16,1.5B,32,1564837888
872,5.1882,,179.14,,4579,7155.8,7155.8,28573696,6348.3,6238.8,5.90e-04,0.5563,bf16,1.5B,32,1564837888
873,5.3704,,214.96,,4538,7220.2,7220.2,28606464,6355.5,6246.0,5.90e-04,0.7141,bf16,1.5B,32,1564837888
874,5.2898,,198.31,,4585,7146.6,7146.6,28639232,6362.7,6253.2,5.90e-04,0.5219,bf16,1.5B,32,1564837888
875,5.3211,,204.62,,4584,7147.9,7147.9,28672000,6369.8,6260.3,5.90e-04,0.5022,bf16,1.5B,32,1564837888
876,5.0988,,163.83,,4573,7164.9,7164.9,28704768,6377.0,6267.5,5.90e-04,0.5904,bf16,1.5B,32,1564837888
877,5.1723,,176.33,,4574,7164.1,7164.1,28737536,6384.2,6274.6,5.90e-04,0.6595,bf16,1.5B,32,1564837888
878,5.1757,,176.93,,4551,7199.6,7199.6,28770304,6391.4,6281.8,5.90e-04,0.7286,bf16,1.5B,32,1564837888
879,5.3297,,206.37,,4577,7159.8,7159.8,28803072,6398.5,6289.0,5.90e-04,0.6934,bf16,1.5B,32,1564837888
880,5.1486,,172.19,,4557,7190.7,7190.7,28835840,6405.7,6296.2,5.90e-04,0.5528,bf16,1.5B,32,1564837888
881,5.4530,,233.46,,4578,7157.2,7157.2,28868608,6412.9,6303.3,5.90e-04,0.5806,bf16,1.5B,32,1564837888
882,5.2211,,185.14,,4567,7175.5,7175.5,28901376,6420.0,6310.5,5.90e-04,0.4557,bf16,1.5B,32,1564837888
883,5.1977,,180.85,,4574,7163.5,7163.5,28934144,6427.2,6317.7,5.90e-04,0.5863,bf16,1.5B,32,1564837888
884,5.2774,,195.86,,4581,7152.9,7152.9,28966912,6434.4,6324.8,5.90e-04,0.4944,bf16,1.5B,32,1564837888
885,5.2734,,195.08,,4576,7160.9,7160.9,28999680,6441.5,6332.0,5.90e-04,0.6806,bf16,1.5B,32,1564837888
886,5.3552,,211.71,,4578,7157.0,7157.0,29032448,6448.7,6339.2,5.90e-04,0.5850,bf16,1.5B,32,1564837888
887,5.1975,,180.83,,4589,7141.1,7141.1,29065216,6455.8,6346.3,5.90e-04,0.5150,bf16,1.5B,32,1564837888
888,5.1957,,180.50,,4557,7190.8,7190.8,29097984,6463.0,6353.5,5.90e-04,0.6705,bf16,1.5B,32,1564837888
889,5.1742,,176.66,,4565,7178.7,7178.7,29130752,6470.2,6360.7,5.90e-04,0.5294,bf16,1.5B,32,1564837888
890,5.2415,,188.95,,4576,7160.7,7160.7,29163520,6477.4,6367.8,5.90e-04,0.5152,bf16,1.5B,32,1564837888
891,5.3115,,202.66,,4588,7142.4,7142.4,29196288,6484.5,6375.0,5.90e-04,0.5722,bf16,1.5B,32,1564837888
892,5.1965,,180.63,,4563,7182.0,7182.0,29229056,6491.7,6382.1,5.90e-04,0.5259,bf16,1.5B,32,1564837888
893,5.2112,,183.31,,4580,7154.9,7154.9,29261824,6498.8,6389.3,5.90e-04,0.4993,bf16,1.5B,32,1564837888
894,5.2521,,190.97,,4584,7147.8,7147.8,29294592,6506.0,6396.4,5.90e-04,0.4196,bf16,1.5B,32,1564837888
895,5.0441,,155.10,,4556,7191.9,7191.9,29327360,6513.2,6403.6,5.89e-04,0.5311,bf16,1.5B,32,1564837888
896,5.0784,,160.51,,4568,7173.2,7173.2,29360128,6520.3,6410.8,5.89e-04,0.6193,bf16,1.5B,32,1564837888
897,5.1184,,167.07,,4568,7173.0,7173.0,29392896,6527.5,6418.0,5.89e-04,0.5970,bf16,1.5B,32,1564837888
898,5.2580,,192.10,,4569,7171.9,7171.9,29425664,6534.7,6425.2,5.89e-04,0.5448,bf16,1.5B,32,1564837888
899,5.4060,,222.73,,4564,7179.9,7179.9,29458432,6541.9,6432.3,5.89e-04,0.6869,bf16,1.5B,32,1564837888
900,5.3447,,209.49,,4569,7171.4,7171.4,29491200,6549.0,6439.5,5.89e-04,0.6253,bf16,1.5B,32,1564837888
901,5.1121,,166.02,,4561,7185.1,7185.1,29523968,6556.2,6446.7,5.89e-04,0.7044,bf16,1.5B,32,1564837888
902,5.2737,,195.14,,4588,7142.4,7142.4,29556736,6563.4,6453.8,5.89e-04,0.5711,bf16,1.5B,32,1564837888
903,5.1273,,168.56,,4574,7164.0,7164.0,29589504,6570.5,6461.0,5.89e-04,0.5257,bf16,1.5B,32,1564837888
904,5.3340,,207.26,,4573,7165.5,7165.5,29622272,6577.7,6468.2,5.89e-04,0.5958,bf16,1.5B,32,1564837888
905,5.1438,,171.37,,4570,7170.7,7170.7,29655040,6584.9,6475.3,5.89e-04,0.4849,bf16,1.5B,32,1564837888
906,5.0818,,161.07,,4573,7165.5,7165.5,29687808,6592.0,6482.5,5.89e-04,0.5032,bf16,1.5B,32,1564837888
907,5.3002,,200.38,,4574,7164.1,7164.1,29720576,6599.2,6489.7,5.89e-04,0.5895,bf16,1.5B,32,1564837888
908,5.2493,,190.43,,4567,7175.5,7175.5,29753344,6606.4,6496.8,5.89e-04,0.5401,bf16,1.5B,32,1564837888
909,5.2978,,199.90,,4571,7167.9,7167.9,29786112,6613.5,6504.0,5.89e-04,0.5390,bf16,1.5B,32,1564837888
910,5.4346,,229.19,,4588,7142.6,7142.6,29818880,6620.7,6511.2,5.89e-04,0.4879,bf16,1.5B,32,1564837888
911,5.3327,,207.00,,4571,7169.2,7169.2,29851648,6627.9,6518.3,5.89e-04,0.6939,bf16,1.5B,32,1564837888
912,5.1368,,170.16,,4581,7153.4,7153.4,29884416,6635.0,6525.5,5.89e-04,0.4656,bf16,1.5B,32,1564837888
913,5.3721,,215.31,,4575,7162.4,7162.4,29917184,6642.2,6532.6,5.89e-04,0.6642,bf16,1.5B,32,1564837888
914,5.1232,,167.86,,4598,7126.0,7126.0,29949952,6649.3,6539.8,5.89e-04,0.5823,bf16,1.5B,32,1564837888
915,5.1728,,176.40,,4569,7171.3,7171.3,29982720,6656.5,6546.9,5.89e-04,0.4832,bf16,1.5B,32,1564837888
916,5.4882,,241.83,,4567,7174.6,7174.6,30015488,6663.7,6554.1,5.89e-04,0.5352,bf16,1.5B,32,1564837888
917,5.3178,,203.93,,4580,7154.7,7154.7,30048256,6670.8,6561.3,5.89e-04,0.5049,bf16,1.5B,32,1564837888
918,5.1686,,175.66,,4586,7144.8,7144.8,30081024,6678.0,6568.4,5.89e-04,0.5053,bf16,1.5B,32,1564837888
919,5.2249,,185.84,,4579,7155.5,7155.5,30113792,6685.1,6575.6,5.89e-04,0.5322,bf16,1.5B,32,1564837888
920,5.2849,,197.34,,4548,7205.0,7205.0,30146560,6692.3,6582.8,5.89e-04,0.5633,bf16,1.5B,32,1564837888
921,5.4231,,226.58,,4571,7169.0,7169.0,30179328,6699.5,6589.9,5.89e-04,0.5424,bf16,1.5B,32,1564837888
922,5.4112,,223.89,,4556,7192.7,7192.7,30212096,6706.7,6597.1,5.89e-04,0.6311,bf16,1.5B,32,1564837888
923,4.8432,,126.88,,4585,7146.8,7146.8,30244864,6713.8,6604.3,5.89e-04,0.5597,bf16,1.5B,32,1564837888
924,5.3231,,205.02,,4563,7181.2,7181.2,30277632,6721.0,6611.5,5.89e-04,0.5497,bf16,1.5B,32,1564837888
925,5.0049,,149.14,,4591,7137.6,7137.6,30310400,6728.1,6618.6,5.89e-04,0.6193,bf16,1.5B,32,1564837888
926,5.1819,,178.02,,4568,7172.8,7172.8,30343168,6735.3,6625.8,5.89e-04,0.5726,bf16,1.5B,32,1564837888
927,5.1599,,174.15,,4563,7181.9,7181.9,30375936,6742.5,6633.0,5.89e-04,0.5627,bf16,1.5B,32,1564837888
928,5.2399,,188.65,,4560,7185.4,7185.4,30408704,6749.7,6640.1,5.88e-04,0.6587,bf16,1.5B,32,1564837888
929,5.2493,,190.43,,4580,7154.1,7154.1,30441472,6756.8,6647.3,5.88e-04,0.4604,bf16,1.5B,32,1564837888
930,5.2363,,187.98,,4573,7165.5,7165.5,30474240,6764.0,6654.5,5.88e-04,0.4721,bf16,1.5B,32,1564837888
931,5.2704,,194.49,,4552,7199.2,7199.2,30507008,6771.2,6661.7,5.88e-04,0.5961,bf16,1.5B,32,1564837888
932,5.2660,,193.63,,4568,7173.4,7173.4,30539776,6778.4,6668.8,5.88e-04,0.4881,bf16,1.5B,32,1564837888
933,5.1427,,171.17,,4558,7188.4,7188.4,30572544,6785.6,6676.0,5.88e-04,0.4745,bf16,1.5B,32,1564837888
934,5.0259,,152.31,,4578,7157.6,7157.6,30605312,6792.7,6683.2,5.88e-04,0.6515,bf16,1.5B,32,1564837888
935,5.3273,,205.88,,4573,7164.8,7164.8,30638080,6799.9,6690.3,5.88e-04,0.6550,bf16,1.5B,32,1564837888
936,5.2314,,187.05,,4583,7149.4,7149.4,30670848,6807.0,6697.5,5.88e-04,0.5803,bf16,1.5B,32,1564837888
937,5.1764,,177.04,,4594,7132.9,7132.9,30703616,6814.2,6704.6,5.88e-04,0.5115,bf16,1.5B,32,1564837888
938,4.9288,,138.22,,4578,7157.5,7157.5,30736384,6821.3,6711.8,5.88e-04,0.5894,bf16,1.5B,32,1564837888
939,5.2642,,193.28,,4562,7183.1,7183.1,30769152,6828.5,6719.0,5.88e-04,0.8256,bf16,1.5B,32,1564837888
940,5.3481,,210.20,,4592,7135.8,7135.8,30801920,6835.6,6726.1,5.88e-04,0.6443,bf16,1.5B,32,1564837888
941,5.0636,,158.16,,4576,7161.5,7161.5,30834688,6842.8,6733.3,5.88e-04,0.6066,bf16,1.5B,32,1564837888
942,5.2195,,184.85,,4572,7167.2,7167.2,30867456,6850.0,6740.4,5.88e-04,0.6530,bf16,1.5B,32,1564837888
943,5.3905,,219.31,,4569,7171.8,7171.8,30900224,6857.1,6747.6,5.88e-04,0.6642,bf16,1.5B,32,1564837888
944,5.2809,,196.54,,4580,7154.1,7154.1,30932992,6864.3,6754.8,5.88e-04,0.6486,bf16,1.5B,32,1564837888
945,5.2186,,184.68,,4576,7161.3,7161.3,30965760,6871.5,6761.9,5.88e-04,0.5111,bf16,1.5B,32,1564837888
946,5.2743,,195.25,,4564,7179.1,7179.1,30998528,6878.6,6769.1,5.88e-04,0.6858,bf16,1.5B,32,1564837888
947,5.3947,,220.23,,4581,7152.5,7152.5,31031296,6885.8,6776.2,5.88e-04,0.6890,bf16,1.5B,32,1564837888
948,5.2021,,181.66,,4591,7137.4,7137.4,31064064,6892.9,6783.4,5.88e-04,0.5131,bf16,1.5B,32,1564837888
949,5.3129,,202.93,,4587,7144.4,7144.4,31096832,6900.1,6790.5,5.88e-04,0.5914,bf16,1.5B,32,1564837888
950,5.1252,,168.21,,4583,7149.3,7149.3,31129600,6907.2,6797.7,5.88e-04,0.5798,bf16,1.5B,32,1564837888
951,5.2115,,183.36,,4589,7140.1,7140.1,31162368,6914.4,6804.8,5.88e-04,0.4981,bf16,1.5B,32,1564837888
952,5.0879,,162.05,,4589,7140.5,7140.5,31195136,6921.5,6812.0,5.88e-04,0.5097,bf16,1.5B,32,1564837888
953,5.3165,,203.66,,4585,7147.0,7147.0,31227904,6928.7,6819.1,5.88e-04,0.5634,bf16,1.5B,32,1564837888
954,5.1886,,179.22,,4586,7145.3,7145.3,31260672,6935.8,6826.3,5.88e-04,0.5397,bf16,1.5B,32,1564837888
955,5.2101,,183.12,,4583,7149.9,7149.9,31293440,6942.9,6833.4,5.88e-04,0.4590,bf16,1.5B,32,1564837888
956,5.3566,,212.01,,4577,7159.2,7159.2,31326208,6950.1,6840.6,5.88e-04,0.5572,bf16,1.5B,32,1564837888
957,4.8838,,132.13,,4573,7165.0,7165.0,31358976,6957.3,6847.7,5.88e-04,0.5408,bf16,1.5B,32,1564837888
958,4.9997,,148.36,,4550,7201.5,7201.5,31391744,6964.5,6854.9,5.88e-04,0.6599,bf16,1.5B,32,1564837888
959,5.0173,,151.01,,4577,7159.1,7159.1,31424512,6971.6,6862.1,5.87e-04,0.5170,bf16,1.5B,32,1564837888
960,5.1112,,165.86,,4602,7119.7,7119.7,31457280,6978.8,6869.2,5.87e-04,0.5225,bf16,1.5B,32,1564837888
961,5.2156,,184.12,,4562,7182.9,7182.9,31490048,6985.9,6876.4,5.87e-04,0.4906,bf16,1.5B,32,1564837888
962,5.1366,,170.14,,4583,7150.2,7150.2,31522816,6993.1,6883.5,5.87e-04,0.6615,bf16,1.5B,32,1564837888
963,5.1166,,166.76,,4562,7183.3,7183.3,31555584,7000.3,6890.7,5.87e-04,0.5454,bf16,1.5B,32,1564837888
964,5.0732,,159.69,,4583,7150.5,7150.5,31588352,7007.4,6897.9,5.87e-04,0.4645,bf16,1.5B,32,1564837888
965,5.3267,,205.77,,4581,7153.8,7153.8,31621120,7014.6,6905.0,5.87e-04,0.5419,bf16,1.5B,32,1564837888
966,5.1694,,175.81,,4564,7179.4,7179.4,31653888,7021.8,6912.2,5.87e-04,0.5581,bf16,1.5B,32,1564837888
967,5.2400,,188.66,,4578,7158.3,7158.3,31686656,7028.9,6919.4,5.87e-04,0.7367,bf16,1.5B,32,1564837888
968,5.3018,,200.70,,4572,7167.1,7167.1,31719424,7036.1,6926.5,5.87e-04,0.5757,bf16,1.5B,32,1564837888
969,5.5536,,258.15,,4578,7157.2,7157.2,31752192,7043.2,6933.7,5.87e-04,0.6914,bf16,1.5B,32,1564837888
970,5.2254,,185.93,,4551,7199.9,7199.9,31784960,7050.4,6940.9,5.87e-04,0.4977,bf16,1.5B,32,1564837888
971,5.1262,,168.38,,4583,7150.7,7150.7,31817728,7057.6,6948.0,5.87e-04,0.7429,bf16,1.5B,32,1564837888
972,5.3024,,200.83,,4573,7165.6,7165.6,31850496,7064.8,6955.2,5.87e-04,0.5735,bf16,1.5B,32,1564837888
973,5.2158,,184.16,,4580,7153.9,7153.9,31883264,7071.9,6962.4,5.87e-04,0.5806,bf16,1.5B,32,1564837888
974,5.0554,,156.87,,4579,7156.2,7156.2,31916032,7079.1,6969.5,5.87e-04,0.5687,bf16,1.5B,32,1564837888
975,5.2659,,193.61,,4564,7179.7,7179.7,31948800,7086.2,6976.7,5.87e-04,0.5211,bf16,1.5B,32,1564837888
976,5.1280,,168.67,,4578,7157.7,7157.7,31981568,7093.4,6983.9,5.87e-04,0.5320,bf16,1.5B,32,1564837888
977,5.1972,,180.76,,4572,7167.3,7167.3,32014336,7100.6,6991.0,5.87e-04,0.5062,bf16,1.5B,32,1564837888
978,5.2376,,188.21,,4576,7160.4,7160.4,32047104,7107.7,6998.2,5.87e-04,0.5254,bf16,1.5B,32,1564837888
979,5.0937,,162.98,,4576,7161.2,7161.2,32079872,7114.9,7005.3,5.87e-04,0.5580,bf16,1.5B,32,1564837888
980,5.2147,,183.96,,4578,7157.7,7157.7,32112640,7122.1,7012.5,5.87e-04,0.6359,bf16,1.5B,32,1564837888
981,5.1094,,165.57,,4587,7143.7,7143.7,32145408,7129.2,7019.6,5.87e-04,0.5302,bf16,1.5B,32,1564837888
982,5.0917,,162.67,,4579,7156.7,7156.7,32178176,7136.4,7026.8,5.87e-04,0.5656,bf16,1.5B,32,1564837888
983,5.2475,,190.09,,4585,7146.7,7146.7,32210944,7143.5,7033.9,5.87e-04,0.4832,bf16,1.5B,32,1564837888
984,5.2970,,199.75,,4592,7135.7,7135.7,32243712,7150.6,7041.1,5.87e-04,0.5106,bf16,1.5B,32,1564837888
985,5.2781,,195.99,,4584,7147.7,7147.7,32276480,7157.8,7048.2,5.87e-04,0.5338,bf16,1.5B,32,1564837888
986,4.8826,,131.98,,4566,7176.7,7176.7,32309248,7165.0,7055.4,5.87e-04,0.8294,bf16,1.5B,32,1564837888
987,5.5156,,248.55,,4551,7199.4,7199.4,32342016,7172.2,7062.6,5.87e-04,0.5371,bf16,1.5B,32,1564837888
988,5.2653,,193.50,,4568,7173.3,7173.3,32374784,7179.3,7069.8,5.87e-04,0.4711,bf16,1.5B,32,1564837888
989,5.2525,,191.05,,4582,7151.5,7151.5,32407552,7186.5,7076.9,5.86e-04,0.5231,bf16,1.5B,32,1564837888
990,5.1385,,170.46,,4568,7173.9,7173.9,32440320,7193.7,7084.1,5.86e-04,0.4901,bf16,1.5B,32,1564837888
991,5.1997,,181.21,,4584,7148.5,7148.5,32473088,7200.8,7091.3,5.86e-04,0.5282,bf16,1.5B,32,1564837888
992,5.1431,,171.24,,4575,7162.4,7162.4,32505856,7208.0,7098.4,5.86e-04,0.5071,bf16,1.5B,32,1564837888
993,5.1974,,180.80,,4587,7142.9,7142.9,32538624,7215.1,7105.6,5.86e-04,0.5246,bf16,1.5B,32,1564837888
994,4.6971,,109.62,,4582,7151.1,7151.1,32571392,7222.3,7112.7,5.86e-04,0.6031,bf16,1.5B,32,1564837888
995,5.2205,,185.03,,4560,7185.7,7185.7,32604160,7229.5,7119.9,5.86e-04,0.5817,bf16,1.5B,32,1564837888
996,5.0545,,156.72,,4582,7150.9,7150.9,32636928,7236.6,7127.0,5.86e-04,0.5791,bf16,1.5B,32,1564837888
997,5.2526,,191.06,,4587,7144.0,7144.0,32669696,7243.8,7134.2,5.86e-04,0.5486,bf16,1.5B,32,1564837888
998,5.2417,,188.98,,4563,7181.7,7181.7,32702464,7250.9,7141.4,5.86e-04,0.5820,bf16,1.5B,32,1564837888
999,5.1284,,168.75,,4567,7175.3,7175.3,32735232,7258.1,7148.5,5.86e-04,0.5532,bf16,1.5B,32,1564837888
1000,5.2923,5.2631,198.80,193.07,4585,7146.9,7146.9,32768000,7265.3,7155.7,5.86e-04,0.8160,bf16,1.5B,32,1564837888
1001,5.2935,,199.04,,4574,7164.4,7164.4,32800768,7380.4,7162.9,5.86e-04,0.6797,bf16,1.5B,32,1564837888
1002,5.2716,,194.73,,4587,7143.6,7143.6,32833536,7387.5,7170.0,5.86e-04,0.5108,bf16,1.5B,32,1564837888
1003,5.1751,,176.82,,4577,7159.8,7159.8,32866304,7394.7,7177.2,5.86e-04,0.5261,bf16,1.5B,32,1564837888
1004,5.1748,,176.76,,4601,7121.2,7121.2,32899072,7401.8,7184.3,5.86e-04,0.5506,bf16,1.5B,32,1564837888
1005,5.1684,,175.63,,4565,7178.7,7178.7,32931840,7409.0,7191.5,5.86e-04,0.5133,bf16,1.5B,32,1564837888
1006,5.2531,,191.16,,4592,7135.6,7135.6,32964608,7416.1,7198.6,5.86e-04,4.0669,bf16,1.5B,32,1564837888
1007,5.7735,,321.65,,4595,7131.3,7131.3,32997376,7423.3,7205.7,5.86e-04,8.4918,bf16,1.5B,32,1564837888
1008,5.2734,,195.07,,4598,7126.6,7126.6,33030144,7430.4,7212.9,5.86e-04,0.9686,bf16,1.5B,32,1564837888
1009,5.2518,,190.91,,4598,7126.1,7126.1,33062912,7437.5,7220.0,5.86e-04,0.7916,bf16,1.5B,32,1564837888
1010,5.1091,,165.53,,4612,7105.2,7105.2,33095680,7444.6,7227.1,5.86e-04,0.7893,bf16,1.5B,32,1564837888
1011,5.3021,,200.75,,4595,7131.4,7131.4,33128448,7451.8,7234.2,5.86e-04,0.6130,bf16,1.5B,32,1564837888
1012,5.0276,,152.56,,4601,7121.3,7121.3,33161216,7458.9,7241.3,5.86e-04,0.6797,bf16,1.5B,32,1564837888
1013,5.1422,,171.10,,4597,7128.7,7128.7,33193984,7466.0,7248.5,5.86e-04,0.6915,bf16,1.5B,32,1564837888
