step,train_loss,val_loss,perplexity,val_perplexity,tokens_per_sec,step_time_ms,train_time_ms,total_tokens,elapsed_time,train_time_total,lr,grad_norm,mode,model_size,batch_size,grad_accum,effective_batch,num_params
1437,3.1673,,23.74,,291239,6750.8,6750.8,2825256960,9768.5,9716.8,1.55e-04,0.2821,fp8_tensorwise,250M,80,24,1920,265450496
1438,3.2457,,25.68,,291048,6755.2,6755.2,2827223040,9775.2,9723.5,1.55e-04,0.2861,fp8_tensorwise,250M,80,24,1920,265450496
1439,3.2020,,24.58,,290996,6756.4,6756.4,2829189120,9782.0,9730.3,1.55e-04,0.2827,fp8_tensorwise,250M,80,24,1920,265450496
1440,3.1817,,24.09,,291337,6748.5,6748.5,2831155200,9788.8,9737.0,1.55e-04,0.2848,fp8_tensorwise,250M,80,24,1920,265450496
1441,3.2068,,24.70,,291825,6737.2,6737.2,2833121280,9795.5,9743.8,1.55e-04,0.2738,fp8_tensorwise,250M,80,24,1920,265450496
1442,3.2155,,24.92,,291260,6750.3,6750.3,2835087360,9802.2,9750.5,1.55e-04,0.2606,fp8_tensorwise,250M,80,24,1920,265450496
1443,3.2489,,25.76,,291350,6748.2,6748.2,2837053440,9809.0,9757.3,1.54e-04,0.2857,fp8_tensorwise,250M,80,24,1920,265450496
1444,3.2005,,24.55,,291595,6742.5,6742.5,2839019520,9815.7,9764.0,1.54e-04,0.3085,fp8_tensorwise,250M,80,24,1920,265450496
1445,3.2821,,26.63,,291759,6738.7,6738.7,2840985600,9822.5,9770.8,1.54e-04,0.3058,fp8_tensorwise,250M,80,24,1920,265450496
1446,3.2280,,25.23,,291078,6754.5,6754.5,2842951680,9829.2,9777.5,1.54e-04,0.3469,fp8_tensorwise,250M,80,24,1920,265450496
1447,3.2311,,25.31,,290762,6761.8,6761.8,2844917760,9836.0,9784.3,1.54e-04,0.5195,fp8_tensorwise,250M,80,24,1920,265450496
1448,3.2630,,26.13,,290947,6757.5,6757.5,2846883840,9842.7,9791.0,1.54e-04,0.8096,fp8_tensorwise,250M,80,24,1920,265450496
1449,3.3053,,27.26,,290812,6760.7,6760.7,2848849920,9849.5,9797.8,1.53e-04,0.7596,fp8_tensorwise,250M,80,24,1920,265450496
1450,3.2310,,25.30,,291002,6756.2,6756.2,2850816000,9856.3,9804.5,1.53e-04,0.6294,fp8_tensorwise,250M,80,24,1920,265450496
1451,3.2245,,25.14,,291624,6741.8,6741.8,2852782080,9863.0,9811.3,1.53e-04,0.6470,fp8_tensorwise,250M,80,24,1920,265450496
1452,3.2368,,25.45,,290513,6767.6,6767.6,2854748160,9869.8,9818.1,1.53e-04,0.5767,fp8_tensorwise,250M,80,24,1920,265450496
1453,3.2116,,24.82,,290810,6760.7,6760.7,2856714240,9876.5,9824.8,1.53e-04,0.4409,fp8_tensorwise,250M,80,24,1920,265450496
1454,3.2727,,26.38,,291256,6750.3,6750.3,2858680320,9883.3,9831.6,1.53e-04,0.3850,fp8_tensorwise,250M,80,24,1920,265450496
1455,3.2249,,25.15,,291308,6749.2,6749.2,2860646400,9890.0,9838.3,1.53e-04,0.3551,fp8_tensorwise,250M,80,24,1920,265450496
1456,3.2284,,25.24,,291322,6748.8,6748.8,2862612480,9896.8,9845.1,1.52e-04,0.3000,fp8_tensorwise,250M,80,24,1920,265450496
1457,3.2170,,24.95,,291235,6750.8,6750.8,2864578560,9903.5,9851.8,1.52e-04,0.3028,fp8_tensorwise,250M,80,24,1920,265450496
1458,3.2881,,26.79,,291236,6750.8,6750.8,2866544640,9910.3,9858.6,1.52e-04,0.2933,fp8_tensorwise,250M,80,24,1920,265450496
1459,3.2520,,25.84,,291226,6751.0,6751.0,2868510720,9917.0,9865.3,1.52e-04,0.2708,fp8_tensorwise,250M,80,24,1920,265450496
1460,3.2338,,25.37,,290882,6759.0,6759.0,2870476800,9923.8,9872.1,1.52e-04,0.2653,fp8_tensorwise,250M,80,24,1920,265450496
1461,3.2307,,25.30,,291177,6752.2,6752.2,2872442880,9930.5,9878.8,1.52e-04,0.2734,fp8_tensorwise,250M,80,24,1920,265450496
1462,3.2325,,25.34,,291017,6755.9,6755.9,2874408960,9937.3,9885.6,1.51e-04,0.2476,fp8_tensorwise,250M,80,24,1920,265450496
1463,3.1854,,24.18,,291289,6749.6,6749.6,2876375040,9944.1,9892.3,1.51e-04,0.2569,fp8_tensorwise,250M,80,24,1920,265450496
1464,3.2161,,24.93,,291624,6741.8,6741.8,2878341120,9950.8,9899.1,1.51e-04,0.2696,fp8_tensorwise,250M,80,24,1920,265450496
1465,3.2195,,25.02,,292157,6729.5,6729.5,2880307200,9957.5,9905.8,1.51e-04,0.2882,fp8_tensorwise,250M,80,24,1920,265450496
1466,3.1797,,24.04,,291704,6740.0,6740.0,2882273280,9964.3,9912.5,1.51e-04,0.2864,fp8_tensorwise,250M,80,24,1920,265450496
1467,3.1471,,23.27,,291707,6739.9,6739.9,2884239360,9971.0,9919.3,1.51e-04,0.2684,fp8_tensorwise,250M,80,24,1920,265450496
1468,3.1918,,24.33,,291720,6739.6,6739.6,2886205440,9977.7,9926.0,1.50e-04,0.2587,fp8_tensorwise,250M,80,24,1920,265450496
1469,3.2172,,24.96,,291980,6733.6,6733.6,2888171520,9984.5,9932.8,1.50e-04,0.2621,fp8_tensorwise,250M,80,24,1920,265450496
1470,3.1492,,23.32,,291942,6734.5,6734.5,2890137600,9991.2,9939.5,1.50e-04,0.2569,fp8_tensorwise,250M,80,24,1920,265450496
1471,3.2162,,24.93,,292145,6729.8,6729.8,2892103680,9997.9,9946.2,1.50e-04,0.2730,fp8_tensorwise,250M,80,24,1920,265450496
1472,3.2326,,25.35,,291507,6744.5,6744.5,2894069760,10004.7,9953.0,1.50e-04,0.2896,fp8_tensorwise,250M,80,24,1920,265450496
1473,3.2407,,25.55,,291257,6750.3,6750.3,2896035840,10011.4,9959.7,1.50e-04,0.3057,fp8_tensorwise,250M,80,24,1920,265450496
1474,3.1962,,24.44,,291375,6747.6,6747.6,2898001920,10018.2,9966.5,1.49e-04,0.3151,fp8_tensorwise,250M,80,24,1920,265450496
1475,3.2209,,25.05,,282008,6971.7,6971.7,2899968000,10025.2,9973.4,1.49e-04,0.3268,fp8_tensorwise,250M,80,24,1920,265450496
1476,3.2004,,24.54,,291440,6746.1,6746.1,2901934080,10031.9,9980.2,1.49e-04,0.3417,fp8_tensorwise,250M,80,24,1920,265450496
1477,3.2437,,25.63,,291186,6752.0,6752.0,2903900160,10038.7,9986.9,1.49e-04,0.5093,fp8_tensorwise,250M,80,24,1920,265450496
1478,3.2490,,25.76,,292199,6728.6,6728.6,2905866240,10045.4,9993.7,1.49e-04,0.4624,fp8_tensorwise,250M,80,24,1920,265450496
1479,3.2897,,26.84,,291214,6751.3,6751.3,2907832320,10052.1,10000.4,1.49e-04,0.4770,fp8_tensorwise,250M,80,24,1920,265450496
1480,3.2144,,24.89,,290746,6762.2,6762.2,2909798400,10058.9,10007.2,1.49e-04,0.4600,fp8_tensorwise,250M,80,24,1920,265450496
1481,3.2432,,25.62,,291354,6748.1,6748.1,2911764480,10065.6,10013.9,1.48e-04,0.4989,fp8_tensorwise,250M,80,24,1920,265450496
1482,3.1699,,23.81,,291399,6747.0,6747.0,2913730560,10072.4,10020.7,1.48e-04,0.5045,fp8_tensorwise,250M,80,24,1920,265450496
1483,3.2144,,24.89,,291175,6752.2,6752.2,2915696640,10079.1,10027.4,1.48e-04,0.4430,fp8_tensorwise,250M,80,24,1920,265450496
1484,3.1741,,23.90,,291268,6750.1,6750.1,2917662720,10085.9,10034.2,1.48e-04,0.3710,fp8_tensorwise,250M,80,24,1920,265450496
1485,3.2092,,24.76,,290904,6758.5,6758.5,2919628800,10092.7,10040.9,1.48e-04,0.3454,fp8_tensorwise,250M,80,24,1920,265450496
1486,3.1989,,24.50,,290901,6758.6,6758.6,2921594880,10099.4,10047.7,1.48e-04,0.3339,fp8_tensorwise,250M,80,24,1920,265450496
1487,3.1243,,22.74,,290716,6762.9,6762.9,2923560960,10106.2,10054.5,1.47e-04,0.3387,fp8_tensorwise,250M,80,24,1920,265450496
1488,3.2128,,24.85,,291258,6750.3,6750.3,2925527040,10112.9,10061.2,1.47e-04,0.3022,fp8_tensorwise,250M,80,24,1920,265450496
1489,3.2370,,25.46,,290599,6765.6,6765.6,2927493120,10119.7,10068.0,1.47e-04,0.3097,fp8_tensorwise,250M,80,24,1920,265450496
1490,3.2017,,24.57,,291078,6754.5,6754.5,2929459200,10126.4,10074.7,1.47e-04,0.3019,fp8_tensorwise,250M,80,24,1920,265450496
1491,3.2002,,24.54,,290882,6759.0,6759.0,2931425280,10133.2,10081.5,1.47e-04,0.2849,fp8_tensorwise,250M,80,24,1920,265450496
1492,3.2494,,25.78,,290714,6762.9,6762.9,2933391360,10140.0,10088.2,1.47e-04,0.2683,fp8_tensorwise,250M,80,24,1920,265450496
1493,3.1556,,23.47,,291295,6749.4,6749.4,2935357440,10146.7,10095.0,1.46e-04,0.2581,fp8_tensorwise,250M,80,24,1920,265450496
1494,3.1685,,23.77,,290623,6765.0,6765.0,2937323520,10153.5,10101.8,1.46e-04,0.2666,fp8_tensorwise,250M,80,24,1920,265450496
1495,3.1657,,23.70,,291010,6756.1,6756.1,2939289600,10160.2,10108.5,1.46e-04,0.2630,fp8_tensorwise,250M,80,24,1920,265450496
1496,3.1968,,24.45,,291399,6747.0,6747.0,2941255680,10167.0,10115.3,1.46e-04,0.2579,fp8_tensorwise,250M,80,24,1920,265450496
1497,3.1958,,24.43,,291652,6741.2,6741.2,2943221760,10173.7,10122.0,1.46e-04,0.3073,fp8_tensorwise,250M,80,24,1920,265450496
1498,3.1560,,23.48,,290924,6758.0,6758.0,2945187840,10180.5,10128.8,1.46e-04,0.3308,fp8_tensorwise,250M,80,24,1920,265450496
1499,3.1243,,22.74,,290516,6767.5,6767.5,2947153920,10187.2,10135.5,1.46e-04,0.3616,fp8_tensorwise,250M,80,24,1920,265450496
1500,3.1700,,23.81,,290688,6763.5,6763.5,2949120000,10194.0,10142.3,1.45e-04,0.3877,fp8_tensorwise,250M,80,24,1920,265450496
1501,3.1555,,23.46,,291760,6738.7,6738.7,2951086080,10200.8,10149.0,1.45e-04,0.4102,fp8_tensorwise,250M,80,24,1920,265450496
1502,3.1471,,23.27,,291675,6740.6,6740.6,2953052160,10207.5,10155.8,1.45e-04,0.4335,fp8_tensorwise,250M,80,24,1920,265450496
1503,3.1802,,24.05,,291315,6749.0,6749.0,2955018240,10214.2,10162.5,1.45e-04,0.4222,fp8_tensorwise,250M,80,24,1920,265450496
1504,3.1699,,23.81,,291095,6754.1,6754.1,2956984320,10221.0,10169.3,1.45e-04,0.3972,fp8_tensorwise,250M,80,24,1920,265450496
1505,3.1905,,24.30,,291363,6747.9,6747.9,2958950400,10227.7,10176.0,1.45e-04,0.3923,fp8_tensorwise,250M,80,24,1920,265450496
1506,3.1528,,23.40,,291713,6739.8,6739.8,2960916480,10234.5,10182.8,1.44e-04,0.3543,fp8_tensorwise,250M,80,24,1920,265450496
1507,3.2210,,25.05,,291791,6738.0,6738.0,2962882560,10241.2,10189.5,1.44e-04,0.3624,fp8_tensorwise,250M,80,24,1920,265450496
1508,3.2077,,24.72,,291180,6752.1,6752.1,2964848640,10248.0,10196.3,1.44e-04,0.3560,fp8_tensorwise,250M,80,24,1920,265450496
1509,3.2071,,24.71,,290767,6761.7,6761.7,2966814720,10254.7,10203.0,1.44e-04,0.3606,fp8_tensorwise,250M,80,24,1920,265450496
1510,3.1646,,23.68,,291015,6755.9,6755.9,2968780800,10261.5,10209.8,1.44e-04,0.3593,fp8_tensorwise,250M,80,24,1920,265450496
1511,3.1959,,24.43,,291251,6750.5,6750.5,2970746880,10268.2,10216.5,1.44e-04,0.3407,fp8_tensorwise,250M,80,24,1920,265450496
1512,3.1613,,23.60,,291735,6739.3,6739.3,2972712960,10275.0,10223.3,1.43e-04,0.3586,fp8_tensorwise,250M,80,24,1920,265450496
1513,3.2383,,25.49,,291240,6750.7,6750.7,2974679040,10281.7,10230.0,1.43e-04,0.3549,fp8_tensorwise,250M,80,24,1920,265450496
1514,3.2115,,24.82,,290904,6758.5,6758.5,2976645120,10288.5,10236.8,1.43e-04,0.3761,fp8_tensorwise,250M,80,24,1920,265450496
1515,3.1954,,24.42,,291542,6743.7,6743.7,2978611200,10295.2,10243.5,1.43e-04,0.3387,fp8_tensorwise,250M,80,24,1920,265450496
1516,3.1800,,24.05,,291165,6752.5,6752.5,2980577280,10302.0,10250.3,1.43e-04,0.3262,fp8_tensorwise,250M,80,24,1920,265450496
1517,3.2066,,24.70,,291051,6755.1,6755.1,2982543360,10308.7,10257.0,1.43e-04,0.3723,fp8_tensorwise,250M,80,24,1920,265450496
1518,3.1204,,22.65,,290905,6758.5,6758.5,2984509440,10315.5,10263.8,1.43e-04,0.3732,fp8_tensorwise,250M,80,24,1920,265450496
1519,3.2537,,25.89,,291289,6749.6,6749.6,2986475520,10322.2,10270.5,1.42e-04,0.3743,fp8_tensorwise,250M,80,24,1920,265450496
1520,3.1587,,23.54,,290935,6757.8,6757.8,2988441600,10329.0,10277.3,1.42e-04,0.4030,fp8_tensorwise,250M,80,24,1920,265450496
1521,3.1991,,24.51,,291434,6746.2,6746.2,2990407680,10335.8,10284.0,1.42e-04,0.3991,fp8_tensorwise,250M,80,24,1920,265450496
1522,3.0961,,22.11,,291265,6750.1,6750.1,2992373760,10342.5,10290.8,1.42e-04,0.3378,fp8_tensorwise,250M,80,24,1920,265450496
1523,3.1580,,23.52,,290919,6758.2,6758.2,2994339840,10349.3,10297.5,1.42e-04,0.3077,fp8_tensorwise,250M,80,24,1920,265450496
1524,3.1367,,23.03,,291649,6741.3,6741.3,2996305920,10356.0,10304.3,1.42e-04,0.3072,fp8_tensorwise,250M,80,24,1920,265450496
1525,3.2091,,24.76,,280664,7005.1,7005.1,2998272000,10363.0,10311.3,1.41e-04,0.3075,fp8_tensorwise,250M,80,24,1920,265450496
1526,3.1695,,23.80,,291027,6755.7,6755.7,3000238080,10369.8,10318.0,1.41e-04,0.3001,fp8_tensorwise,250M,80,24,1920,265450496
1527,3.1786,,24.01,,290952,6757.4,6757.4,3002204160,10376.5,10324.8,1.41e-04,0.3177,fp8_tensorwise,250M,80,24,1920,265450496
1528,3.1706,,23.82,,290802,6760.9,6760.9,3004170240,10383.3,10331.6,1.41e-04,0.2973,fp8_tensorwise,250M,80,24,1920,265450496
1529,3.1749,,23.92,,290975,6756.9,6756.9,3006136320,10390.0,10338.3,1.41e-04,0.2922,fp8_tensorwise,250M,80,24,1920,265450496
1530,3.1746,,23.92,,290778,6761.4,6761.4,3008102400,10396.8,10345.1,1.41e-04,0.2910,fp8_tensorwise,250M,80,24,1920,265450496
1531,3.1868,,24.21,,290832,6760.2,6760.2,3010068480,10403.6,10351.8,1.40e-04,0.2767,fp8_tensorwise,250M,80,24,1920,265450496
1532,3.1104,,22.43,,290580,6766.1,6766.1,3012034560,10410.3,10358.6,1.40e-04,0.2707,fp8_tensorwise,250M,80,24,1920,265450496
1533,3.2005,,24.54,,290749,6762.1,6762.1,3014000640,10417.1,10365.4,1.40e-04,0.2843,fp8_tensorwise,250M,80,24,1920,265450496
1534,3.2575,,25.98,,290724,6762.7,6762.7,3015966720,10423.9,10372.1,1.40e-04,0.3154,fp8_tensorwise,250M,80,24,1920,265450496
1535,3.2218,,25.07,,290818,6760.5,6760.5,3017932800,10430.6,10378.9,1.40e-04,0.4023,fp8_tensorwise,250M,80,24,1920,265450496
1536,3.1878,,24.24,,290435,6769.4,6769.4,3019898880,10437.4,10385.7,1.40e-04,0.5084,fp8_tensorwise,250M,80,24,1920,265450496
1537,3.1585,,23.53,,290442,6769.3,6769.3,3021864960,10444.2,10392.4,1.40e-04,0.5099,fp8_tensorwise,250M,80,24,1920,265450496
1538,3.2064,,24.69,,291190,6751.9,6751.9,3023831040,10450.9,10399.2,1.39e-04,0.4524,fp8_tensorwise,250M,80,24,1920,265450496
1539,3.1600,,23.57,,290950,6757.4,6757.4,3025797120,10457.7,10405.9,1.39e-04,0.5106,fp8_tensorwise,250M,80,24,1920,265450496
1540,3.1830,,24.12,,290862,6759.5,6759.5,3027763200,10464.4,10412.7,1.39e-04,0.4003,fp8_tensorwise,250M,80,24,1920,265450496
1541,3.1188,,22.62,,290349,6771.4,6771.4,3029729280,10471.2,10419.5,1.39e-04,0.3651,fp8_tensorwise,250M,80,24,1920,265450496
1542,3.1016,,22.23,,290729,6762.6,6762.6,3031695360,10478.0,10426.2,1.39e-04,0.3520,fp8_tensorwise,250M,80,24,1920,265450496
1543,3.1958,,24.43,,291062,6754.9,6754.9,3033661440,10484.7,10433.0,1.39e-04,0.3576,fp8_tensorwise,250M,80,24,1920,265450496
1544,3.1899,,24.29,,290714,6762.9,6762.9,3035627520,10491.5,10439.7,1.38e-04,0.3604,fp8_tensorwise,250M,80,24,1920,265450496
1545,3.1710,,23.83,,290823,6760.4,6760.4,3037593600,10498.2,10446.5,1.38e-04,0.3436,fp8_tensorwise,250M,80,24,1920,265450496
1546,3.1604,,23.58,,290858,6759.6,6759.6,3039559680,10505.0,10453.3,1.38e-04,0.3383,fp8_tensorwise,250M,80,24,1920,265450496
1547,3.1317,,22.91,,291319,6748.9,6748.9,3041525760,10511.7,10460.0,1.38e-04,0.3221,fp8_tensorwise,250M,80,24,1920,265450496
1548,3.1501,,23.34,,290972,6756.9,6756.9,3043491840,10518.5,10466.8,1.38e-04,0.3072,fp8_tensorwise,250M,80,24,1920,265450496
1549,3.1495,,23.32,,291267,6750.1,6750.1,3045457920,10525.2,10473.5,1.38e-04,0.3020,fp8_tensorwise,250M,80,24,1920,265450496
1550,3.1174,,22.59,,290959,6757.2,6757.2,3047424000,10532.0,10480.3,1.37e-04,0.2912,fp8_tensorwise,250M,80,24,1920,265450496
1551,3.1650,,23.69,,290982,6756.7,6756.7,3049390080,10538.8,10487.0,1.37e-04,0.2649,fp8_tensorwise,250M,80,24,1920,265450496
1552,3.1686,,23.77,,291252,6750.4,6750.4,3051356160,10545.5,10493.8,1.37e-04,0.2847,fp8_tensorwise,250M,80,24,1920,265450496
1553,3.1962,,24.44,,291469,6745.4,6745.4,3053322240,10552.3,10500.5,1.37e-04,0.3169,fp8_tensorwise,250M,80,24,1920,265450496
1554,3.1743,,23.91,,290728,6762.6,6762.6,3055288320,10559.0,10507.3,1.37e-04,0.3315,fp8_tensorwise,250M,80,24,1920,265450496
1555,3.1323,,22.93,,291315,6749.0,6749.0,3057254400,10565.8,10514.0,1.37e-04,0.3532,fp8_tensorwise,250M,80,24,1920,265450496
1556,3.1890,,24.26,,291637,6741.5,6741.5,3059220480,10572.5,10520.8,1.37e-04,0.3851,fp8_tensorwise,250M,80,24,1920,265450496
1557,3.1366,,23.03,,291790,6738.0,6738.0,3061186560,10579.2,10527.5,1.36e-04,0.4410,fp8_tensorwise,250M,80,24,1920,265450496
1558,3.1508,,23.36,,291087,6754.3,6754.3,3063152640,10586.0,10534.3,1.36e-04,0.4424,fp8_tensorwise,250M,80,24,1920,265450496
1559,3.1810,,24.07,,290756,6762.0,6762.0,3065118720,10592.8,10541.0,1.36e-04,0.4219,fp8_tensorwise,250M,80,24,1920,265450496
1560,3.1668,,23.73,,291161,6752.6,6752.6,3067084800,10599.5,10547.8,1.36e-04,0.4347,fp8_tensorwise,250M,80,24,1920,265450496
1561,3.1328,,22.94,,291381,6747.5,6747.5,3069050880,10606.3,10554.5,1.36e-04,0.3316,fp8_tensorwise,250M,80,24,1920,265450496
1562,3.1673,,23.74,,291462,6745.6,6745.6,3071016960,10613.0,10561.3,1.36e-04,0.3525,fp8_tensorwise,250M,80,24,1920,265450496
1563,3.2204,,25.04,,291249,6750.5,6750.5,3072983040,10619.8,10568.0,1.35e-04,0.3569,fp8_tensorwise,250M,80,24,1920,265450496
1564,3.1231,,22.72,,291101,6753.9,6753.9,3074949120,10626.5,10574.8,1.35e-04,0.2931,fp8_tensorwise,250M,80,24,1920,265450496
1565,3.1147,,22.53,,290889,6758.9,6758.9,3076915200,10633.3,10581.6,1.35e-04,0.3022,fp8_tensorwise,250M,80,24,1920,265450496
1566,3.1587,,23.54,,291180,6752.1,6752.1,3078881280,10640.0,10588.3,1.35e-04,0.2948,fp8_tensorwise,250M,80,24,1920,265450496
1567,3.0969,,22.13,,291401,6747.0,6747.0,3080847360,10646.8,10595.1,1.35e-04,0.2822,fp8_tensorwise,250M,80,24,1920,265450496
1568,3.1288,,22.85,,291455,6745.7,6745.7,3082813440,10653.5,10601.8,1.35e-04,0.2866,fp8_tensorwise,250M,80,24,1920,265450496
1569,3.1930,,24.36,,291206,6751.5,6751.5,3084779520,10660.3,10608.5,1.34e-04,0.2863,fp8_tensorwise,250M,80,24,1920,265450496
1570,3.1167,,22.57,,291348,6748.2,6748.2,3086745600,10667.0,10615.3,1.34e-04,0.2782,fp8_tensorwise,250M,80,24,1920,265450496
1571,3.2031,,24.61,,291402,6747.0,6747.0,3088711680,10673.8,10622.0,1.34e-04,0.2854,fp8_tensorwise,250M,80,24,1920,265450496
1572,3.2203,,25.04,,291469,6745.4,6745.4,3090677760,10680.5,10628.8,1.34e-04,0.3160,fp8_tensorwise,250M,80,24,1920,265450496
1573,3.1192,,22.63,,291282,6749.8,6749.8,3092643840,10687.3,10635.5,1.34e-04,0.3341,fp8_tensorwise,250M,80,24,1920,265450496
1574,3.1694,,23.79,,291053,6755.1,6755.1,3094609920,10694.0,10642.3,1.34e-04,0.3492,fp8_tensorwise,250M,80,24,1920,265450496
1575,3.1722,,23.86,,291007,6756.1,6756.1,3096576000,10700.8,10649.0,1.34e-04,0.3640,fp8_tensorwise,250M,80,24,1920,265450496
1576,3.1833,,24.13,,281090,6994.5,6994.5,3098542080,10707.8,10656.0,1.33e-04,0.3962,fp8_tensorwise,250M,80,24,1920,265450496
1577,3.2217,,25.07,,291179,6752.1,6752.1,3100508160,10714.5,10662.8,1.33e-04,0.4497,fp8_tensorwise,250M,80,24,1920,265450496
1578,3.1890,,24.27,,291606,6742.2,6742.2,3102474240,10721.3,10669.5,1.33e-04,0.4422,fp8_tensorwise,250M,80,24,1920,265450496
1579,3.1522,,23.39,,291259,6750.3,6750.3,3104440320,10728.0,10676.3,1.33e-04,0.4036,fp8_tensorwise,250M,80,24,1920,265450496
1580,3.1943,,24.39,,291038,6755.4,6755.4,3106406400,10734.8,10683.0,1.33e-04,0.4023,fp8_tensorwise,250M,80,24,1920,265450496
1581,3.1279,,22.83,,291075,6754.6,6754.6,3108372480,10741.5,10689.8,1.33e-04,0.3169,fp8_tensorwise,250M,80,24,1920,265450496
1582,3.1042,,22.29,,290854,6759.7,6759.7,3110338560,10748.3,10696.6,1.32e-04,0.3237,fp8_tensorwise,250M,80,24,1920,265450496
1583,3.1256,,22.77,,290995,6756.4,6756.4,3112304640,10755.0,10703.3,1.32e-04,0.3125,fp8_tensorwise,250M,80,24,1920,265450496
1584,3.1589,,23.55,,291141,6753.0,6753.0,3114270720,10761.8,10710.1,1.32e-04,0.2985,fp8_tensorwise,250M,80,24,1920,265450496
1585,3.1340,,22.96,,291109,6753.8,6753.8,3116236800,10768.5,10716.8,1.32e-04,0.2831,fp8_tensorwise,250M,80,24,1920,265450496
1586,3.1140,,22.51,,290996,6756.4,6756.4,3118202880,10775.3,10723.6,1.32e-04,0.2727,fp8_tensorwise,250M,80,24,1920,265450496
1587,3.1154,,22.54,,291111,6753.7,6753.7,3120168960,10782.1,10730.3,1.32e-04,0.2855,fp8_tensorwise,250M,80,24,1920,265450496
1588,3.1829,,24.12,,291023,6755.7,6755.7,3122135040,10788.8,10737.1,1.32e-04,0.2903,fp8_tensorwise,250M,80,24,1920,265450496
1589,3.1176,,22.59,,290858,6759.6,6759.6,3124101120,10795.6,10743.8,1.31e-04,0.3097,fp8_tensorwise,250M,80,24,1920,265450496
1590,3.0924,,22.03,,290656,6764.3,6764.3,3126067200,10802.3,10750.6,1.31e-04,0.3136,fp8_tensorwise,250M,80,24,1920,265450496
1591,3.2000,,24.53,,291544,6743.7,6743.7,3128033280,10809.1,10757.4,1.31e-04,0.3673,fp8_tensorwise,250M,80,24,1920,265450496
1592,3.1447,,23.21,,291255,6750.4,6750.4,3129999360,10815.8,10764.1,1.31e-04,0.4664,fp8_tensorwise,250M,80,24,1920,265450496
1593,3.1451,,23.22,,291105,6753.8,6753.8,3131965440,10822.6,10770.9,1.31e-04,0.5358,fp8_tensorwise,250M,80,24,1920,265450496
1594,3.1212,,22.67,,290926,6758.0,6758.0,3133931520,10829.3,10777.6,1.31e-04,0.4467,fp8_tensorwise,250M,80,24,1920,265450496
1595,3.1953,,24.42,,290775,6761.5,6761.5,3135897600,10836.1,10784.4,1.30e-04,0.2976,fp8_tensorwise,250M,80,24,1920,265450496
1596,3.1072,,22.36,,291003,6756.2,6756.2,3137863680,10842.9,10791.1,1.30e-04,0.3777,fp8_tensorwise,250M,80,24,1920,265450496
1597,3.1191,,22.62,,290774,6761.5,6761.5,3139829760,10849.6,10797.9,1.30e-04,0.2744,fp8_tensorwise,250M,80,24,1920,265450496
1598,3.1519,,23.38,,282167,6967.8,6967.8,3141795840,10856.6,10804.9,1.30e-04,0.3295,fp8_tensorwise,250M,80,24,1920,265450496
1599,3.1910,,24.31,,291666,6740.9,6740.9,3143761920,10863.3,10811.6,1.30e-04,0.2890,fp8_tensorwise,250M,80,24,1920,265450496
1600,3.1440,3.3370,23.20,28.13,291477,6745.2,6745.2,3145728000,10870.1,10818.3,1.30e-04,0.2996,fp8_tensorwise,250M,80,24,1920,265450496
1601,3.1532,,23.41,,291228,6751.0,6751.0,3147694080,10883.3,10825.1,1.30e-04,0.3078,fp8_tensorwise,250M,80,24,1920,265450496
1602,3.1768,,23.97,,291128,6753.3,6753.3,3149660160,10890.1,10831.9,1.29e-04,0.2954,fp8_tensorwise,250M,80,24,1920,265450496
1603,3.1227,,22.71,,291685,6740.4,6740.4,3151626240,10896.8,10838.6,1.29e-04,0.2829,fp8_tensorwise,250M,80,24,1920,265450496
1604,3.1443,,23.20,,291713,6739.8,6739.8,3153592320,10903.6,10845.3,1.29e-04,0.2724,fp8_tensorwise,250M,80,24,1920,265450496
1605,3.1235,,22.72,,290485,6768.3,6768.3,3155558400,10910.4,10852.1,1.29e-04,0.2687,fp8_tensorwise,250M,80,24,1920,265450496
1606,3.1719,,23.85,,291267,6750.1,6750.1,3157524480,10917.1,10858.9,1.29e-04,0.2925,fp8_tensorwise,250M,80,24,1920,265450496
1607,3.1289,,22.85,,291668,6740.8,6740.8,3159490560,10923.8,10865.6,1.29e-04,0.3127,fp8_tensorwise,250M,80,24,1920,265450496
1608,3.1744,,23.91,,291659,6741.0,6741.0,3161456640,10930.6,10872.3,1.28e-04,0.3117,fp8_tensorwise,250M,80,24,1920,265450496
1609,3.1249,,22.76,,291365,6747.8,6747.8,3163422720,10937.3,10879.1,1.28e-04,0.3279,fp8_tensorwise,250M,80,24,1920,265450496
1610,3.1479,,23.29,,291199,6751.7,6751.7,3165388800,10944.1,10885.8,1.28e-04,0.3406,fp8_tensorwise,250M,80,24,1920,265450496
1611,3.1170,,22.58,,291720,6739.6,6739.6,3167354880,10950.8,10892.6,1.28e-04,0.3426,fp8_tensorwise,250M,80,24,1920,265450496
1612,3.0931,,22.04,,292107,6730.7,6730.7,3169320960,10957.6,10899.3,1.28e-04,0.3543,fp8_tensorwise,250M,80,24,1920,265450496
1613,3.1165,,22.57,,291781,6738.2,6738.2,3171287040,10964.3,10906.0,1.28e-04,0.3584,fp8_tensorwise,250M,80,24,1920,265450496
1614,3.1367,,23.03,,291902,6735.4,6735.4,3173253120,10971.0,10912.8,1.28e-04,0.3306,fp8_tensorwise,250M,80,24,1920,265450496
