step,train_loss,val_loss,perplexity,val_perplexity,tokens_per_sec,step_time_ms,train_time_ms,total_tokens,elapsed_time,train_time_total,lr,grad_norm,mode,model_size,batch_size,num_params
2888,4.7474,,115.28,,8565,1434.6,1434.6,35487744,4366.7,4192.0,5.99e-04,2.9168,bf16,1.5B,12,1564837888
2889,5.7220,,305.53,,8559,1435.7,1435.7,35500032,4368.2,4193.5,5.99e-04,3.4666,bf16,1.5B,12,1564837888
2890,5.8637,,352.01,,8528,1440.9,1440.9,35512320,4369.6,4194.9,5.99e-04,4.0215,bf16,1.5B,12,1564837888
2891,5.3892,,219.02,,8548,1437.5,1437.5,35524608,4371.0,4196.3,5.99e-04,4.0135,bf16,1.5B,12,1564837888
2892,4.4741,,87.72,,8566,1434.6,1434.6,35536896,4372.5,4197.8,5.99e-04,3.5961,bf16,1.5B,12,1564837888
2893,5.5285,,251.76,,8577,1432.6,1432.6,35549184,4373.9,4199.2,5.99e-04,4.4871,bf16,1.5B,12,1564837888
2894,5.3950,,220.30,,8589,1430.6,1430.6,35561472,4375.3,4200.6,5.99e-04,3.5206,bf16,1.5B,12,1564837888
2895,4.8412,,126.62,,8577,1432.6,1432.6,35573760,4376.8,4202.1,5.99e-04,4.9752,bf16,1.5B,12,1564837888
2896,5.7069,,300.94,,8594,1429.9,1429.9,35586048,4378.2,4203.5,5.99e-04,3.7894,bf16,1.5B,12,1564837888
2897,5.6668,,289.12,,8594,1429.9,1429.9,35598336,4379.6,4204.9,5.99e-04,7.0370,bf16,1.5B,12,1564837888
2898,5.0090,,149.75,,8597,1429.4,1429.4,35610624,4381.1,4206.4,5.99e-04,5.2602,bf16,1.5B,12,1564837888
2899,5.6539,,285.41,,8566,1434.5,1434.5,35622912,4382.5,4207.8,5.99e-04,4.0307,bf16,1.5B,12,1564837888
2900,4.0879,,59.61,,8509,1444.1,1444.1,35635200,4383.9,4209.2,5.99e-04,5.4456,bf16,1.5B,12,1564837888
2901,5.6901,,295.91,,8526,1441.3,1441.3,35647488,4385.4,4210.7,5.99e-04,3.1695,bf16,1.5B,12,1564837888
2902,5.1394,,170.61,,8599,1429.1,1429.1,35659776,4386.8,4212.1,5.99e-04,3.7871,bf16,1.5B,12,1564837888
2903,5.3846,,218.03,,8568,1434.2,1434.2,35672064,4388.2,4213.6,5.99e-04,2.7641,bf16,1.5B,12,1564837888
2904,5.9804,,395.59,,8510,1443.9,1443.9,35684352,4389.7,4215.0,5.99e-04,3.8449,bf16,1.5B,12,1564837888
2905,5.3855,,218.23,,8485,1448.2,1448.2,35696640,4391.1,4216.4,5.99e-04,5.6037,bf16,1.5B,12,1564837888
2906,5.2081,,182.75,,8485,1448.1,1448.1,35708928,4392.6,4217.9,5.99e-04,3.5946,bf16,1.5B,12,1564837888
2907,5.5486,,256.87,,8465,1451.7,1451.7,35721216,4394.0,4219.3,5.99e-04,3.4074,bf16,1.5B,12,1564837888
2908,4.5717,,96.71,,8494,1446.7,1446.7,35733504,4395.5,4220.8,5.99e-04,28.5332,bf16,1.5B,12,1564837888
2909,5.7616,,317.85,,8544,1438.3,1438.3,35745792,4396.9,4222.2,5.99e-04,4.0103,bf16,1.5B,12,1564837888
2910,6.0684,,431.98,,8528,1440.8,1440.8,35758080,4398.4,4223.7,5.99e-04,3.8779,bf16,1.5B,12,1564837888
2911,5.0757,,160.09,,8471,1450.6,1450.6,35770368,4399.8,4225.1,5.99e-04,3.4894,bf16,1.5B,12,1564837888
2912,5.4273,,227.53,,8537,1439.4,1439.4,35782656,4401.2,4226.6,5.99e-04,4.1239,bf16,1.5B,12,1564837888
2913,4.5118,,91.08,,8522,1441.9,1441.9,35794944,4402.7,4228.0,5.99e-04,3.5217,bf16,1.5B,12,1564837888
2914,5.1905,,179.57,,8534,1439.8,1439.8,35807232,4404.1,4229.4,5.99e-04,3.5531,bf16,1.5B,12,1564837888
2915,5.5307,,252.31,,8528,1440.9,1440.9,35819520,4405.6,4230.9,5.99e-04,2.6834,bf16,1.5B,12,1564837888
2916,6.0891,,441.02,,8506,1444.6,1444.6,35831808,4407.0,4232.3,5.99e-04,5.5019,bf16,1.5B,12,1564837888
2917,5.2171,,184.40,,8515,1443.1,1443.1,35844096,4408.5,4233.8,5.99e-04,3.5443,bf16,1.5B,12,1564837888
2918,5.5110,,247.39,,8530,1440.6,1440.6,35856384,4409.9,4235.2,5.99e-04,4.0939,bf16,1.5B,12,1564837888
2919,4.8037,,121.96,,8412,1460.8,1460.8,35868672,4411.4,4236.7,5.99e-04,3.0309,bf16,1.5B,12,1564837888
2920,5.9785,,394.84,,8415,1460.3,1460.3,35880960,4412.8,4238.1,5.99e-04,5.1664,bf16,1.5B,12,1564837888
2921,5.5987,,270.06,,8395,1463.8,1463.8,35893248,4414.3,4239.6,5.99e-04,2.6646,bf16,1.5B,12,1564837888
2922,5.2642,,193.29,,8424,1458.7,1458.7,35905536,4415.7,4241.1,5.99e-04,3.0956,bf16,1.5B,12,1564837888
2923,5.3057,,201.48,,8440,1455.9,1455.9,35917824,4417.2,4242.5,5.99e-04,3.7779,bf16,1.5B,12,1564837888
2924,4.6623,,105.88,,8477,1449.6,1449.6,35930112,4418.6,4244.0,5.99e-04,3.1930,bf16,1.5B,12,1564837888
2925,5.8262,,339.06,,8397,1463.4,1463.4,35942400,4420.1,4245.4,5.99e-04,5.6640,bf16,1.5B,12,1564837888
2926,5.5798,,265.02,,8476,1449.8,1449.8,35954688,4421.6,4246.9,5.99e-04,3.0854,bf16,1.5B,12,1564837888
2927,5.5533,,258.10,,8483,1448.5,1448.5,35966976,4423.0,4248.3,5.99e-04,4.5090,bf16,1.5B,12,1564837888
2928,5.4870,,241.54,,8472,1450.3,1450.3,35979264,4424.5,4249.8,5.99e-04,5.0985,bf16,1.5B,12,1564837888
2929,5.1089,,165.49,,8459,1452.6,1452.6,35991552,4425.9,4251.2,5.99e-04,4.0052,bf16,1.5B,12,1564837888
2930,4.5083,,90.77,,8477,1449.6,1449.6,36003840,4427.4,4252.7,5.99e-04,2.6207,bf16,1.5B,12,1564837888
2931,5.7699,,320.50,,8463,1451.9,1451.9,36016128,4428.8,4254.1,5.99e-04,3.1385,bf16,1.5B,12,1564837888
2932,5.7813,,324.19,,8441,1455.7,1455.7,36028416,4430.3,4255.6,5.99e-04,3.6113,bf16,1.5B,12,1564837888
2933,5.4500,,232.76,,8445,1455.1,1455.1,36040704,4431.7,4257.0,5.99e-04,3.2626,bf16,1.5B,12,1564837888
2934,5.6919,,296.46,,8372,1467.8,1467.8,36052992,4433.2,4258.5,5.99e-04,2.8896,bf16,1.5B,12,1564837888
2935,5.9579,,386.81,,8320,1476.9,1476.9,36065280,4434.7,4260.0,5.99e-04,2.5347,bf16,1.5B,12,1564837888
2936,5.7898,,326.94,,8361,1469.7,1469.7,36077568,4436.1,4261.4,5.99e-04,3.1739,bf16,1.5B,12,1564837888
2937,5.4057,,222.66,,8292,1481.9,1481.9,36089856,4437.6,4262.9,5.99e-04,2.8544,bf16,1.5B,12,1564837888
2938,6.1686,,477.50,,8292,1481.9,1481.9,36102144,4439.1,4264.4,5.99e-04,3.2613,bf16,1.5B,12,1564837888
2939,5.3003,,200.41,,8436,1456.6,1456.6,36114432,4440.6,4265.9,5.99e-04,4.7285,bf16,1.5B,12,1564837888
2940,6.1408,,464.41,,8442,1455.6,1455.6,36126720,4442.0,4267.3,5.99e-04,3.4763,bf16,1.5B,12,1564837888
2941,5.1729,,176.43,,8431,1457.5,1457.5,36139008,4443.5,4268.8,5.99e-04,5.5026,bf16,1.5B,12,1564837888
2942,5.9672,,390.43,,8403,1462.4,1462.4,36151296,4444.9,4270.2,5.99e-04,2.9010,bf16,1.5B,12,1564837888
2943,5.6120,,273.68,,8259,1487.9,1487.9,36163584,4446.4,4271.7,5.99e-04,2.7241,bf16,1.5B,12,1564837888
2944,5.2052,,182.22,,8304,1479.7,1479.7,36175872,4447.9,4273.2,5.99e-04,3.1811,bf16,1.5B,12,1564837888
2945,5.5907,,267.93,,8400,1462.8,1462.8,36188160,4449.4,4274.7,5.99e-04,4.3934,bf16,1.5B,12,1564837888
2946,5.4582,,234.67,,8409,1461.2,1461.2,36200448,4450.8,4276.1,5.99e-04,3.5124,bf16,1.5B,12,1564837888
2947,4.8929,,133.34,,8278,1484.4,1484.4,36212736,4452.3,4277.6,5.99e-04,3.7540,bf16,1.5B,12,1564837888
2948,5.5593,,259.65,,8414,1460.4,1460.4,36225024,4453.8,4279.1,5.99e-04,7.7695,bf16,1.5B,12,1564837888
2949,5.7632,,318.38,,8413,1460.7,1460.7,36237312,4455.2,4280.5,5.99e-04,3.4374,bf16,1.5B,12,1564837888
2950,6.0838,,438.71,,8264,1486.9,1486.9,36249600,4456.7,4282.0,5.99e-04,7.4306,bf16,1.5B,12,1564837888
2951,5.4003,,221.47,,8337,1473.9,1473.9,36261888,4458.2,4283.5,5.99e-04,3.1382,bf16,1.5B,12,1564837888
2952,5.5740,,263.50,,8423,1458.8,1458.8,36274176,4459.7,4285.0,5.99e-04,2.2573,bf16,1.5B,12,1564837888
2953,4.0438,,57.04,,8455,1453.3,1453.3,36286464,4461.1,4286.4,5.99e-04,3.0047,bf16,1.5B,12,1564837888
2954,5.6493,,284.10,,8432,1457.3,1457.3,36298752,4462.6,4287.9,5.99e-04,3.5630,bf16,1.5B,12,1564837888
2955,5.7414,,311.51,,8451,1454.0,1454.0,36311040,4464.0,4289.3,5.99e-04,3.0051,bf16,1.5B,12,1564837888
2956,5.6095,,273.00,,8383,1465.8,1465.8,36323328,4465.5,4290.8,5.99e-04,3.6154,bf16,1.5B,12,1564837888
2957,5.4709,,237.68,,8392,1464.3,1464.3,36335616,4467.0,4292.3,5.99e-04,5.6268,bf16,1.5B,12,1564837888
2958,5.9576,,386.67,,8492,1447.0,1447.0,36347904,4468.4,4293.7,5.99e-04,2.8318,bf16,1.5B,12,1564837888
2959,5.0867,,161.86,,8497,1446.1,1446.1,36360192,4469.8,4295.1,5.99e-04,7.0471,bf16,1.5B,12,1564837888
2960,4.4257,,83.57,,8510,1443.9,1443.9,36372480,4471.3,4296.6,5.99e-04,3.3304,bf16,1.5B,12,1564837888
2961,5.4533,,233.52,,8515,1443.1,1443.1,36384768,4472.7,4298.0,5.99e-04,3.2057,bf16,1.5B,12,1564837888
2962,4.5083,,90.77,,8380,1466.4,1466.4,36397056,4474.2,4299.5,5.99e-04,2.7160,bf16,1.5B,12,1564837888
2963,4.9366,,139.30,,8538,1439.3,1439.3,36409344,4475.6,4300.9,5.99e-04,2.9177,bf16,1.5B,12,1564837888
2964,5.7856,,325.58,,8474,1450.1,1450.1,36421632,4477.1,4302.4,5.99e-04,5.5462,bf16,1.5B,12,1564837888
2965,5.3118,,202.72,,8554,1436.4,1436.4,36433920,4478.5,4303.8,5.99e-04,2.5636,bf16,1.5B,12,1564837888
2966,5.3643,,213.64,,8410,1461.2,1461.2,36446208,4480.0,4305.3,5.99e-04,3.5557,bf16,1.5B,12,1564837888
2967,5.5126,,247.78,,8477,1449.6,1449.6,36458496,4481.4,4306.7,5.99e-04,2.3463,bf16,1.5B,12,1564837888
2968,5.1647,,174.98,,8488,1447.6,1447.6,36470784,4482.9,4308.2,5.99e-04,3.9182,bf16,1.5B,12,1564837888
2969,5.9404,,380.10,,8472,1450.4,1450.4,36483072,4484.3,4309.6,5.99e-04,2.8123,bf16,1.5B,12,1564837888
2970,5.7110,,302.18,,8496,1446.3,1446.3,36495360,4485.8,4311.1,5.99e-04,3.9004,bf16,1.5B,12,1564837888
2971,5.7799,,323.73,,8559,1435.7,1435.7,36507648,4487.2,4312.5,5.99e-04,3.0956,bf16,1.5B,12,1564837888
2972,5.2678,,194.00,,8498,1446.0,1446.0,36519936,4488.7,4314.0,5.99e-04,6.4370,bf16,1.5B,12,1564837888
2973,5.8370,,342.75,,8567,1434.3,1434.3,36532224,4490.1,4315.4,5.99e-04,2.8289,bf16,1.5B,12,1564837888
2974,5.7178,,304.23,,8576,1432.8,1432.8,36544512,4491.5,4316.8,5.99e-04,3.1177,bf16,1.5B,12,1564837888
2975,6.0562,,426.74,,8486,1448.1,1448.1,36556800,4493.0,4318.3,5.99e-04,3.6477,bf16,1.5B,12,1564837888
2976,5.9173,,371.40,,8563,1435.0,1435.0,36569088,4494.4,4319.7,5.99e-04,6.2452,bf16,1.5B,12,1564837888
2977,5.3968,,220.69,,8505,1444.8,1444.8,36581376,4495.9,4321.2,5.99e-04,2.9438,bf16,1.5B,12,1564837888
2978,6.1780,,482.04,,8549,1437.3,1437.3,36593664,4497.3,4322.6,5.99e-04,2.5239,bf16,1.5B,12,1564837888
2979,5.5771,,264.30,,8554,1436.5,1436.5,36605952,4498.7,4324.0,5.99e-04,2.3732,bf16,1.5B,12,1564837888
2980,4.4796,,88.20,,8580,1432.2,1432.2,36618240,4500.2,4325.5,5.99e-04,3.5192,bf16,1.5B,12,1564837888
2981,6.3093,,549.67,,8555,1436.3,1436.3,36630528,4501.6,4326.9,5.99e-04,2.4047,bf16,1.5B,12,1564837888
2982,5.2576,,192.03,,8547,1437.7,1437.7,36642816,4503.0,4328.3,5.99e-04,3.7623,bf16,1.5B,12,1564837888
2983,4.4250,,83.52,,8529,1440.8,1440.8,36655104,4504.5,4329.8,5.99e-04,3.6060,bf16,1.5B,12,1564837888
2984,5.5411,,254.95,,8540,1438.9,1438.9,36667392,4505.9,4331.2,5.99e-04,4.0941,bf16,1.5B,12,1564837888
2985,5.8988,,364.59,,8500,1445.6,1445.6,36679680,4507.4,4332.7,5.99e-04,4.8413,bf16,1.5B,12,1564837888
2986,5.1558,,173.43,,8542,1438.6,1438.6,36691968,4508.8,4334.1,5.99e-04,4.4025,bf16,1.5B,12,1564837888
2987,4.9520,,141.46,,8427,1458.3,1458.3,36704256,4510.3,4335.6,5.99e-04,3.3619,bf16,1.5B,12,1564837888
2988,5.3311,,206.66,,8534,1439.9,1439.9,36716544,4511.7,4337.0,5.99e-04,2.5807,bf16,1.5B,12,1564837888
2989,6.2542,,520.21,,8519,1442.5,1442.5,36728832,4513.1,4338.4,5.99e-04,5.9910,bf16,1.5B,12,1564837888
2990,5.0597,,157.55,,8514,1443.2,1443.2,36741120,4514.6,4339.9,5.99e-04,2.4692,bf16,1.5B,12,1564837888
2991,5.1311,,169.20,,8505,1444.8,1444.8,36753408,4516.0,4341.3,5.99e-04,4.1372,bf16,1.5B,12,1564837888
2992,4.7886,,120.14,,8497,1446.2,1446.2,36765696,4517.5,4342.8,5.99e-04,3.2100,bf16,1.5B,12,1564837888
2993,4.9892,,146.82,,8501,1445.4,1445.4,36777984,4518.9,4344.2,5.99e-04,4.0422,bf16,1.5B,12,1564837888
2994,5.2595,,192.39,,8415,1460.3,1460.3,36790272,4520.4,4345.7,5.99e-04,3.9379,bf16,1.5B,12,1564837888
2995,5.4471,,232.08,,8493,1446.9,1446.9,36802560,4521.8,4347.1,5.99e-04,5.4236,bf16,1.5B,12,1564837888
2996,5.6793,,292.73,,8471,1450.6,1450.6,36814848,4523.3,4348.6,5.99e-04,10.2820,bf16,1.5B,12,1564837888
2997,5.9197,,372.30,,8502,1445.4,1445.4,36827136,4524.7,4350.0,5.99e-04,2.8886,bf16,1.5B,12,1564837888
2998,5.2640,,193.25,,8469,1451.0,1451.0,36839424,4526.2,4351.5,5.99e-04,2.7394,bf16,1.5B,12,1564837888
2999,6.0212,,412.05,,8476,1449.8,1449.8,36851712,4527.6,4352.9,5.99e-04,2.9282,bf16,1.5B,12,1564837888
3000,4.8663,5.4474,129.84,232.15,8444,1455.2,1455.2,36864000,4529.1,4354.4,5.99e-04,6.0097,bf16,1.5B,12,1564837888
3001,4.9000,,134.29,,8623,1425.1,1425.1,36876288,4561.2,4355.8,5.99e-04,2.6381,bf16,1.5B,12,1564837888
3002,5.7358,,309.75,,8571,1433.7,1433.7,36888576,4562.6,4357.2,5.99e-04,4.7343,bf16,1.5B,12,1564837888
3003,5.3549,,211.64,,8577,1432.6,1432.6,36900864,4564.1,4358.7,5.99e-04,3.6741,bf16,1.5B,12,1564837888
3004,5.3083,,202.00,,8434,1456.9,1456.9,36913152,4565.5,4360.1,5.99e-04,3.3608,bf16,1.5B,12,1564837888
3005,5.4978,,244.15,,8550,1437.2,1437.2,36925440,4567.0,4361.6,5.99e-04,3.2778,bf16,1.5B,12,1564837888
3006,5.4650,,236.28,,8538,1439.3,1439.3,36937728,4568.4,4363.0,5.99e-04,3.3753,bf16,1.5B,12,1564837888
3007,4.6682,,106.51,,8533,1440.1,1440.1,36950016,4569.9,4364.4,5.99e-04,3.2203,bf16,1.5B,12,1564837888
3008,5.7788,,323.36,,8529,1440.8,1440.8,36962304,4571.3,4365.9,5.99e-04,3.3124,bf16,1.5B,12,1564837888
3009,5.3680,,214.43,,8447,1454.8,1454.8,36974592,4572.8,4367.3,5.99e-04,7.3607,bf16,1.5B,12,1564837888
3010,5.8607,,350.98,,8434,1457.0,1457.0,36986880,4574.2,4368.8,5.99e-04,4.2833,bf16,1.5B,12,1564837888
3011,4.9074,,135.29,,8515,1443.1,1443.1,36999168,4575.7,4370.2,5.99e-04,4.3254,bf16,1.5B,12,1564837888
3012,5.4252,,227.06,,8500,1445.7,1445.7,37011456,4577.1,4371.7,5.99e-04,3.2733,bf16,1.5B,12,1564837888
3013,5.5535,,258.15,,8481,1448.9,1448.9,37023744,4578.5,4373.1,5.99e-04,3.1438,bf16,1.5B,12,1564837888
3014,6.0207,,411.85,,8486,1448.1,1448.1,37036032,4580.0,4374.6,5.99e-04,3.7054,bf16,1.5B,12,1564837888
3015,5.4802,,239.89,,8463,1451.9,1451.9,37048320,4581.4,4376.0,5.99e-04,2.3414,bf16,1.5B,12,1564837888
3016,6.1141,,452.20,,8481,1449.0,1449.0,37060608,4582.9,4377.5,5.99e-04,3.6326,bf16,1.5B,12,1564837888
3017,5.5418,,255.13,,8366,1468.9,1468.9,37072896,4584.4,4379.0,5.99e-04,4.8099,bf16,1.5B,12,1564837888
3018,5.3634,,213.45,,8487,1447.9,1447.9,37085184,4585.8,4380.4,5.99e-04,7.3220,bf16,1.5B,12,1564837888
3019,6.1346,,461.57,,8490,1447.3,1447.3,37097472,4587.3,4381.9,5.99e-04,2.8615,bf16,1.5B,12,1564837888
3020,5.5549,,258.50,,8476,1449.7,1449.7,37109760,4588.7,4383.3,5.99e-04,2.5250,bf16,1.5B,12,1564837888
3021,5.2960,,199.54,,8460,1452.5,1452.5,37122048,4590.2,4384.8,5.99e-04,3.8290,bf16,1.5B,12,1564837888
3022,5.6642,,288.35,,8465,1451.6,1451.6,37134336,4591.6,4386.2,5.99e-04,2.9313,bf16,1.5B,12,1564837888
3023,5.3085,,202.04,,8461,1452.3,1452.3,37146624,4593.1,4387.7,5.99e-04,2.8891,bf16,1.5B,12,1564837888
3024,4.8802,,131.65,,8457,1453.0,1453.0,37158912,4594.5,4389.1,5.99e-04,3.4951,bf16,1.5B,12,1564837888
3025,5.4558,,234.12,,8476,1449.7,1449.7,37171200,4596.0,4390.6,5.99e-04,2.3560,bf16,1.5B,12,1564837888
3026,4.8788,,131.47,,8459,1452.6,1452.6,37183488,4597.4,4392.0,5.99e-04,2.2793,bf16,1.5B,12,1564837888
3027,5.0479,,155.70,,8446,1454.9,1454.9,37195776,4598.9,4393.5,5.99e-04,2.9126,bf16,1.5B,12,1564837888
3028,5.2285,,186.52,,8447,1454.8,1454.8,37208064,4600.3,4394.9,5.99e-04,3.1267,bf16,1.5B,12,1564837888
3029,4.9400,,139.77,,8459,1452.6,1452.6,37220352,4601.8,4396.4,5.99e-04,3.4295,bf16,1.5B,12,1564837888
3030,4.9538,,141.71,,8340,1473.4,1473.4,37232640,4603.3,4397.8,5.99e-04,3.9486,bf16,1.5B,12,1564837888
3031,5.2849,,197.33,,8348,1472.1,1472.1,37244928,4604.7,4399.3,5.99e-04,4.9775,bf16,1.5B,12,1564837888
3032,5.0524,,156.40,,8363,1469.4,1469.4,37257216,4606.2,4400.8,5.99e-04,3.7267,bf16,1.5B,12,1564837888
3033,5.1932,,180.04,,8363,1469.3,1469.3,37269504,4607.7,4402.3,5.99e-04,3.5866,bf16,1.5B,12,1564837888
3034,5.6363,,280.41,,8363,1469.3,1469.3,37281792,4609.1,4403.7,5.99e-04,2.9606,bf16,1.5B,12,1564837888
3035,5.8905,,361.59,,8335,1474.3,1474.3,37294080,4610.6,4405.2,5.99e-04,12.6276,bf16,1.5B,12,1564837888
3036,5.5829,,265.84,,8417,1459.9,1459.9,37306368,4612.1,4406.7,5.99e-04,2.8039,bf16,1.5B,12,1564837888
3037,5.0622,,157.93,,8455,1453.4,1453.4,37318656,4613.5,4408.1,5.99e-04,4.1543,bf16,1.5B,12,1564837888
3038,4.8316,,125.41,,8466,1451.5,1451.5,37330944,4615.0,4409.6,5.99e-04,4.6155,bf16,1.5B,12,1564837888
3039,3.5959,,36.45,,8418,1459.7,1459.7,37343232,4616.4,4411.0,5.99e-04,3.6485,bf16,1.5B,12,1564837888
3040,5.5732,,263.27,,8433,1457.2,1457.2,37355520,4617.9,4412.5,5.99e-04,6.2962,bf16,1.5B,12,1564837888
3041,5.5907,,267.94,,8370,1468.1,1468.1,37367808,4619.4,4414.0,5.99e-04,3.1340,bf16,1.5B,12,1564837888
3042,5.3081,,201.97,,8400,1462.9,1462.9,37380096,4620.8,4415.4,5.99e-04,2.9611,bf16,1.5B,12,1564837888
3043,5.5710,,262.71,,8417,1459.9,1459.9,37392384,4622.3,4416.9,5.99e-04,4.0062,bf16,1.5B,12,1564837888
3044,5.8713,,354.70,,8415,1460.3,1460.3,37404672,4623.7,4418.3,5.99e-04,4.0752,bf16,1.5B,12,1564837888
3045,5.4742,,238.47,,8502,1445.4,1445.4,37416960,4625.2,4419.8,5.99e-04,4.1819,bf16,1.5B,12,1564837888
3046,5.8313,,340.82,,8406,1461.9,1461.9,37429248,4626.7,4421.2,5.99e-04,2.5022,bf16,1.5B,12,1564837888
3047,3.6953,,40.26,,8520,1442.2,1442.2,37441536,4628.1,4422.7,5.98e-04,1.8235,bf16,1.5B,12,1564837888
3048,6.0266,,414.31,,8509,1444.2,1444.2,37453824,4629.5,4424.1,5.98e-04,3.1954,bf16,1.5B,12,1564837888
3049,4.6453,,104.10,,8517,1442.8,1442.8,37466112,4631.0,4425.6,5.98e-04,2.8450,bf16,1.5B,12,1564837888
3050,6.1788,,482.42,,8447,1454.6,1454.6,37478400,4632.4,4427.0,5.98e-04,3.0675,bf16,1.5B,12,1564837888
3051,5.1347,,169.82,,8449,1454.3,1454.3,37490688,4633.9,4428.5,5.98e-04,2.7611,bf16,1.5B,12,1564837888
3052,5.3790,,216.81,,8461,1452.4,1452.4,37502976,4635.3,4429.9,5.98e-04,2.7641,bf16,1.5B,12,1564837888
3053,5.4685,,237.10,,8560,1435.6,1435.6,37515264,4636.8,4431.4,5.98e-04,3.1767,bf16,1.5B,12,1564837888
3054,5.6132,,274.02,,8538,1439.2,1439.2,37527552,4638.2,4432.8,5.98e-04,2.6676,bf16,1.5B,12,1564837888
3055,4.9172,,136.61,,8568,1434.1,1434.1,37539840,4639.7,4434.2,5.98e-04,2.1777,bf16,1.5B,12,1564837888
3056,4.6190,,101.39,,8539,1439.1,1439.1,37552128,4641.1,4435.7,5.98e-04,2.6118,bf16,1.5B,12,1564837888
3057,4.7949,,120.89,,8543,1438.4,1438.4,37564416,4642.5,4437.1,5.98e-04,2.9209,bf16,1.5B,12,1564837888
3058,4.7600,,116.75,,8560,1435.5,1435.5,37576704,4644.0,4438.6,5.98e-04,3.7829,bf16,1.5B,12,1564837888
3059,5.0367,,153.97,,8495,1446.5,1446.5,37588992,4645.4,4440.0,5.98e-04,3.8428,bf16,1.5B,12,1564837888
3060,5.4598,,235.04,,8471,1450.6,1450.6,37601280,4646.9,4441.5,5.98e-04,2.5889,bf16,1.5B,12,1564837888
3061,5.8772,,356.80,,8499,1445.8,1445.8,37613568,4648.3,4442.9,5.98e-04,9.1660,bf16,1.5B,12,1564837888
3062,5.1052,,164.88,,8575,1433.0,1433.0,37625856,4649.7,4444.3,5.98e-04,4.1644,bf16,1.5B,12,1564837888
3063,5.0818,,161.07,,8570,1433.8,1433.8,37638144,4651.2,4445.8,5.98e-04,4.1882,bf16,1.5B,12,1564837888
3064,5.4382,,230.02,,8546,1437.9,1437.9,37650432,4652.6,4447.2,5.98e-04,2.9239,bf16,1.5B,12,1564837888
3065,4.6388,,103.42,,8562,1435.2,1435.2,37662720,4654.0,4448.6,5.98e-04,3.2138,bf16,1.5B,12,1564837888
3066,4.9656,,143.40,,8536,1439.5,1439.5,37675008,4655.5,4450.1,5.98e-04,3.4989,bf16,1.5B,12,1564837888
3067,5.6338,,279.73,,8540,1438.8,1438.8,37687296,4656.9,4451.5,5.98e-04,2.4027,bf16,1.5B,12,1564837888
3068,5.8232,,338.06,,8532,1440.2,1440.2,37699584,4658.4,4453.0,5.98e-04,5.2242,bf16,1.5B,12,1564837888
3069,5.4622,,235.61,,8512,1443.7,1443.7,37711872,4659.8,4454.4,5.98e-04,2.9773,bf16,1.5B,12,1564837888
3070,5.4313,,228.45,,8531,1440.3,1440.3,37724160,4661.3,4455.8,5.98e-04,2.7021,bf16,1.5B,12,1564837888
3071,5.3943,,220.14,,8537,1439.4,1439.4,37736448,4662.7,4457.3,5.98e-04,3.1874,bf16,1.5B,12,1564837888
3072,4.5849,,98.00,,8537,1439.4,1439.4,37748736,4664.1,4458.7,5.98e-04,3.4837,bf16,1.5B,12,1564837888
3073,6.0797,,436.90,,8539,1439.1,1439.1,37761024,4665.6,4460.2,5.98e-04,3.5755,bf16,1.5B,12,1564837888
3074,4.9130,,136.04,,8457,1453.0,1453.0,37773312,4667.0,4461.6,5.98e-04,2.6776,bf16,1.5B,12,1564837888
3075,5.7160,,303.69,,8444,1455.2,1455.2,37785600,4668.5,4463.1,5.98e-04,3.4715,bf16,1.5B,12,1564837888
3076,5.3180,,203.97,,8518,1442.5,1442.5,37797888,4669.9,4464.5,5.98e-04,2.5562,bf16,1.5B,12,1564837888
3077,5.5009,,244.91,,8506,1444.6,1444.6,37810176,4671.4,4466.0,5.98e-04,2.9544,bf16,1.5B,12,1564837888
3078,5.9640,,389.16,,8511,1443.7,1443.7,37822464,4672.8,4467.4,5.98e-04,5.0060,bf16,1.5B,12,1564837888
3079,5.3592,,212.55,,8524,1441.6,1441.6,37834752,4674.3,4468.8,5.98e-04,4.8329,bf16,1.5B,12,1564837888
3080,4.9394,,139.69,,8503,1445.2,1445.2,37847040,4675.7,4470.3,5.98e-04,5.3697,bf16,1.5B,12,1564837888
3081,4.1780,,65.24,,8514,1443.2,1443.2,37859328,4677.1,4471.7,5.98e-04,2.9521,bf16,1.5B,12,1564837888
3082,5.5075,,246.53,,8490,1447.4,1447.4,37871616,4678.6,4473.2,5.98e-04,3.6965,bf16,1.5B,12,1564837888
3083,5.0992,,163.89,,8493,1446.9,1446.9,37883904,4680.0,4474.6,5.98e-04,3.8928,bf16,1.5B,12,1564837888
3084,6.2633,,524.97,,8484,1448.3,1448.3,37896192,4681.5,4476.1,5.98e-04,3.0580,bf16,1.5B,12,1564837888
3085,5.4823,,240.40,,8476,1449.7,1449.7,37908480,4682.9,4477.5,5.98e-04,3.7361,bf16,1.5B,12,1564837888
3086,4.4338,,84.25,,8474,1450.1,1450.1,37920768,4684.4,4479.0,5.98e-04,2.7878,bf16,1.5B,12,1564837888
3087,5.4408,,230.62,,8483,1448.5,1448.5,37933056,4685.8,4480.4,5.98e-04,2.7567,bf16,1.5B,12,1564837888
3088,5.9480,,383.01,,8474,1450.1,1450.1,37945344,4687.3,4481.9,5.98e-04,3.9091,bf16,1.5B,12,1564837888
