step,train_loss,val_loss,perplexity,val_perplexity,tokens_per_sec,step_time_ms,train_time_ms,total_tokens,elapsed_time,train_time_total,lr,grad_norm,mode,model_size,batch_size,grad_accum,effective_batch,num_params
1810,2.9809,,19.70,,183938,11045.1,11045.1,3677224960,20141.6,20032.0,1.95e-04,0.2416,fp8_tensorwise,350M,64,31,1984,417514496
1811,2.9772,,19.63,,183777,11054.8,11054.8,3679256576,20152.7,20043.1,1.95e-04,0.2267,fp8_tensorwise,350M,64,31,1984,417514496
1812,3.0125,,20.34,,183474,11073.0,11073.0,3681288192,20163.7,20054.2,1.95e-04,0.2205,fp8_tensorwise,350M,64,31,1984,417514496
1813,2.9926,,19.94,,183513,11070.7,11070.7,3683319808,20174.8,20065.2,1.95e-04,0.2084,fp8_tensorwise,350M,64,31,1984,417514496
1814,2.9597,,19.29,,183135,11093.5,11093.5,3685351424,20185.9,20076.3,1.94e-04,0.2130,fp8_tensorwise,350M,64,31,1984,417514496
1815,2.9141,,18.43,,183682,11060.5,11060.5,3687383040,20197.0,20087.4,1.94e-04,0.2207,fp8_tensorwise,350M,64,31,1984,417514496
1816,2.9477,,19.06,,183359,11080.0,11080.0,3689414656,20208.1,20098.5,1.94e-04,0.2321,fp8_tensorwise,350M,64,31,1984,417514496
1817,2.9944,,19.97,,183189,11090.3,11090.3,3691446272,20219.1,20109.5,1.94e-04,0.2359,fp8_tensorwise,350M,64,31,1984,417514496
1818,2.9583,,19.27,,183399,11077.6,11077.6,3693477888,20230.2,20120.6,1.94e-04,0.2399,fp8_tensorwise,350M,64,31,1984,417514496
1819,2.9392,,18.90,,183682,11060.5,11060.5,3695509504,20241.3,20131.7,1.94e-04,0.2455,fp8_tensorwise,350M,64,31,1984,417514496
1820,2.9690,,19.47,,183569,11067.3,11067.3,3697541120,20252.3,20142.8,1.94e-04,0.2358,fp8_tensorwise,350M,64,31,1984,417514496
1821,2.9578,,19.26,,179737,11303.3,11303.3,3699572736,20263.7,20154.1,1.94e-04,0.2577,fp8_tensorwise,350M,64,31,1984,417514496
1822,2.9790,,19.67,,183809,11052.9,11052.9,3701604352,20274.7,20165.1,1.94e-04,0.3167,fp8_tensorwise,350M,64,31,1984,417514496
1823,2.9814,,19.71,,183464,11073.7,11073.7,3703635968,20285.8,20176.2,1.94e-04,0.3362,fp8_tensorwise,350M,64,31,1984,417514496
1824,3.0195,,20.48,,183473,11073.1,11073.1,3705667584,20296.9,20187.3,1.93e-04,0.3160,fp8_tensorwise,350M,64,31,1984,417514496
1825,3.0033,,20.15,,183698,11059.5,11059.5,3707699200,20307.9,20198.3,1.93e-04,0.3839,fp8_tensorwise,350M,64,31,1984,417514496
1826,2.9736,,19.56,,183489,11072.2,11072.2,3709730816,20319.0,20209.4,1.93e-04,0.3440,fp8_tensorwise,350M,64,31,1984,417514496
1827,2.9915,,19.92,,183974,11042.9,11042.9,3711762432,20330.0,20220.4,1.93e-04,0.3415,fp8_tensorwise,350M,64,31,1984,417514496
1828,3.0457,,21.03,,183832,11051.5,11051.5,3713794048,20341.1,20231.5,1.93e-04,0.3135,fp8_tensorwise,350M,64,31,1984,417514496
1829,2.8779,,17.78,,183960,11043.8,11043.8,3715825664,20352.1,20242.5,1.93e-04,0.2835,fp8_tensorwise,350M,64,31,1984,417514496
1830,2.9419,,18.95,,183723,11058.0,11058.0,3717857280,20363.2,20253.6,1.93e-04,0.2734,fp8_tensorwise,350M,64,31,1984,417514496
1831,2.9842,,19.77,,184110,11034.8,11034.8,3719888896,20374.2,20264.6,1.93e-04,0.2518,fp8_tensorwise,350M,64,31,1984,417514496
1832,2.9885,,19.86,,183767,11055.4,11055.4,3721920512,20385.3,20275.7,1.93e-04,0.2726,fp8_tensorwise,350M,64,31,1984,417514496
1833,2.9514,,19.13,,183478,11072.8,11072.8,3723952128,20396.3,20286.7,1.92e-04,0.2606,fp8_tensorwise,350M,64,31,1984,417514496
1834,2.9249,,18.63,,183797,11053.6,11053.6,3725983744,20407.4,20297.8,1.92e-04,0.2990,fp8_tensorwise,350M,64,31,1984,417514496
1835,2.9799,,19.69,,183644,11062.8,11062.8,3728015360,20418.5,20308.9,1.92e-04,0.2565,fp8_tensorwise,350M,64,31,1984,417514496
1836,2.9773,,19.63,,183784,11054.4,11054.4,3730046976,20429.5,20319.9,1.92e-04,0.2184,fp8_tensorwise,350M,64,31,1984,417514496
1837,2.9670,,19.43,,183993,11041.8,11041.8,3732078592,20440.6,20331.0,1.92e-04,0.2156,fp8_tensorwise,350M,64,31,1984,417514496
1838,2.9684,,19.46,,183840,11051.0,11051.0,3734110208,20451.6,20342.0,1.92e-04,0.2264,fp8_tensorwise,350M,64,31,1984,417514496
1839,3.0140,,20.37,,183736,11057.2,11057.2,3736141824,20462.7,20353.1,1.92e-04,0.2068,fp8_tensorwise,350M,64,31,1984,417514496
1840,2.9104,,18.36,,183367,11079.5,11079.5,3738173440,20473.7,20364.1,1.92e-04,0.2141,fp8_tensorwise,350M,64,31,1984,417514496
1841,2.9385,,18.89,,183276,11085.0,11085.0,3740205056,20484.8,20375.2,1.92e-04,0.2097,fp8_tensorwise,350M,64,31,1984,417514496
1842,2.9224,,18.59,,183632,11063.5,11063.5,3742236672,20495.9,20386.3,1.92e-04,0.2209,fp8_tensorwise,350M,64,31,1984,417514496
1843,2.9278,,18.69,,183453,11074.3,11074.3,3744268288,20507.0,20397.4,1.91e-04,0.2120,fp8_tensorwise,350M,64,31,1984,417514496
1844,2.9381,,18.88,,183792,11053.9,11053.9,3746299904,20518.0,20408.4,1.91e-04,0.2103,fp8_tensorwise,350M,64,31,1984,417514496
1845,2.9683,,19.46,,183652,11062.3,11062.3,3748331520,20529.1,20419.5,1.91e-04,0.1985,fp8_tensorwise,350M,64,31,1984,417514496
1846,2.9718,,19.53,,183569,11067.3,11067.3,3750363136,20540.1,20430.6,1.91e-04,0.2073,fp8_tensorwise,350M,64,31,1984,417514496
1847,2.9097,,18.35,,183616,11064.5,11064.5,3752394752,20551.2,20441.6,1.91e-04,0.2220,fp8_tensorwise,350M,64,31,1984,417514496
1848,2.9461,,19.03,,183750,11056.4,11056.4,3754426368,20562.3,20452.7,1.91e-04,0.2176,fp8_tensorwise,350M,64,31,1984,417514496
1849,2.8926,,18.04,,183824,11052.0,11052.0,3756457984,20573.3,20463.7,1.91e-04,0.2436,fp8_tensorwise,350M,64,31,1984,417514496
1850,2.9279,,18.69,,183982,11042.5,11042.5,3758489600,20584.4,20474.8,1.91e-04,0.2837,fp8_tensorwise,350M,64,31,1984,417514496
1851,3.0129,,20.35,,183663,11061.7,11061.7,3760521216,20595.4,20485.8,1.91e-04,0.3240,fp8_tensorwise,350M,64,31,1984,417514496
1852,2.8960,,18.10,,184058,11037.9,11037.9,3762552832,20606.5,20496.9,1.91e-04,0.3250,fp8_tensorwise,350M,64,31,1984,417514496
1853,2.8629,,17.51,,183743,11056.9,11056.9,3764584448,20617.5,20507.9,1.90e-04,0.3235,fp8_tensorwise,350M,64,31,1984,417514496
1854,2.9345,,18.81,,183354,11080.3,11080.3,3766616064,20628.6,20519.0,1.90e-04,0.3386,fp8_tensorwise,350M,64,31,1984,417514496
1855,2.9412,,18.94,,183631,11063.6,11063.6,3768647680,20639.7,20530.1,1.90e-04,0.3010,fp8_tensorwise,350M,64,31,1984,417514496
1856,2.9453,,19.02,,183731,11057.6,11057.6,3770679296,20650.7,20541.1,1.90e-04,0.2902,fp8_tensorwise,350M,64,31,1984,417514496
1857,2.9340,,18.80,,183802,11053.3,11053.3,3772710912,20661.8,20552.2,1.90e-04,0.2790,fp8_tensorwise,350M,64,31,1984,417514496
1858,2.9413,,18.94,,183754,11056.2,11056.2,3774742528,20672.8,20563.2,1.90e-04,0.2791,fp8_tensorwise,350M,64,31,1984,417514496
1859,2.9595,,19.29,,183355,11080.2,11080.2,3776774144,20683.9,20574.3,1.90e-04,0.2726,fp8_tensorwise,350M,64,31,1984,417514496
1860,2.9080,,18.32,,183344,11080.9,11080.9,3778805760,20695.0,20585.4,1.90e-04,0.2610,fp8_tensorwise,350M,64,31,1984,417514496
1861,2.9238,,18.61,,183617,11064.4,11064.4,3780837376,20706.1,20596.5,1.90e-04,0.2513,fp8_tensorwise,350M,64,31,1984,417514496
1862,2.9720,,19.53,,183416,11076.6,11076.6,3782868992,20717.1,20607.5,1.90e-04,0.2436,fp8_tensorwise,350M,64,31,1984,417514496
1863,2.9588,,19.27,,183429,11075.8,11075.8,3784900608,20728.2,20618.6,1.89e-04,0.2387,fp8_tensorwise,350M,64,31,1984,417514496
1864,2.8968,,18.12,,184051,11038.3,11038.3,3786932224,20739.2,20629.7,1.89e-04,0.2328,fp8_tensorwise,350M,64,31,1984,417514496
1865,2.9474,,19.06,,183939,11045.0,11045.0,3788963840,20750.3,20640.7,1.89e-04,0.2179,fp8_tensorwise,350M,64,31,1984,417514496
1866,2.9191,,18.52,,183774,11055.0,11055.0,3790995456,20761.3,20651.8,1.89e-04,0.2201,fp8_tensorwise,350M,64,31,1984,417514496
1867,2.9093,,18.34,,183769,11055.3,11055.3,3793027072,20772.4,20662.8,1.89e-04,0.2291,fp8_tensorwise,350M,64,31,1984,417514496
1868,2.9326,,18.78,,183384,11078.5,11078.5,3795058688,20783.5,20673.9,1.89e-04,0.2222,fp8_tensorwise,350M,64,31,1984,417514496
1869,2.9191,,18.53,,183763,11055.6,11055.6,3797090304,20794.5,20684.9,1.89e-04,0.2071,fp8_tensorwise,350M,64,31,1984,417514496
1870,3.0177,,20.44,,179499,11318.2,11318.2,3799121920,20805.9,20696.3,1.89e-04,0.2289,fp8_tensorwise,350M,64,31,1984,417514496
1871,2.9138,,18.43,,183730,11057.6,11057.6,3801153536,20816.9,20707.3,1.89e-04,0.2404,fp8_tensorwise,350M,64,31,1984,417514496
1872,2.9188,,18.52,,183787,11054.2,11054.2,3803185152,20828.0,20718.4,1.88e-04,0.2635,fp8_tensorwise,350M,64,31,1984,417514496
1873,3.0099,,20.28,,183860,11049.8,11049.8,3805216768,20839.0,20729.4,1.88e-04,0.2844,fp8_tensorwise,350M,64,31,1984,417514496
1874,2.9443,,19.00,,183591,11066.0,11066.0,3807248384,20850.1,20740.5,1.88e-04,0.3078,fp8_tensorwise,350M,64,31,1984,417514496
1875,2.9783,,19.66,,183799,11053.4,11053.4,3809280000,20861.1,20751.5,1.88e-04,0.2921,fp8_tensorwise,350M,64,31,1984,417514496
1876,2.9794,,19.68,,183907,11047.0,11047.0,3811311616,20872.2,20762.6,1.88e-04,0.2722,fp8_tensorwise,350M,64,31,1984,417514496
1877,2.9168,,18.48,,183899,11047.5,11047.5,3813343232,20883.2,20773.6,1.88e-04,0.2646,fp8_tensorwise,350M,64,31,1984,417514496
1878,2.9750,,19.59,,184071,11037.1,11037.1,3815374848,20894.3,20784.7,1.88e-04,0.2457,fp8_tensorwise,350M,64,31,1984,417514496
1879,2.9346,,18.81,,183527,11069.9,11069.9,3817406464,20905.3,20795.7,1.88e-04,0.2233,fp8_tensorwise,350M,64,31,1984,417514496
1880,2.9525,,19.15,,183737,11057.2,11057.2,3819438080,20916.4,20806.8,1.88e-04,0.2292,fp8_tensorwise,350M,64,31,1984,417514496
1881,2.9994,,20.07,,183585,11066.4,11066.4,3821469696,20927.5,20817.9,1.88e-04,0.2180,fp8_tensorwise,350M,64,31,1984,417514496
1882,2.9516,,19.14,,183313,11082.8,11082.8,3823501312,20938.5,20828.9,1.87e-04,0.2507,fp8_tensorwise,350M,64,31,1984,417514496
1883,2.9419,,18.95,,183368,11079.4,11079.4,3825532928,20949.6,20840.0,1.87e-04,0.2949,fp8_tensorwise,350M,64,31,1984,417514496
1884,2.9515,,19.13,,183276,11085.0,11085.0,3827564544,20960.7,20851.1,1.87e-04,0.3414,fp8_tensorwise,350M,64,31,1984,417514496
1885,2.9634,,19.36,,183460,11073.9,11073.9,3829596160,20971.8,20862.2,1.87e-04,0.3395,fp8_tensorwise,350M,64,31,1984,417514496
1886,2.9433,,18.98,,183413,11076.7,11076.7,3831627776,20982.9,20873.3,1.87e-04,0.3062,fp8_tensorwise,350M,64,31,1984,417514496
1887,2.9630,,19.36,,183476,11072.9,11072.9,3833659392,20993.9,20884.3,1.87e-04,0.2689,fp8_tensorwise,350M,64,31,1984,417514496
1888,2.9734,,19.56,,183246,11086.8,11086.8,3835691008,21005.0,20895.4,1.87e-04,0.2803,fp8_tensorwise,350M,64,31,1984,417514496
1889,2.8939,,18.06,,183452,11074.4,11074.4,3837722624,21016.1,20906.5,1.87e-04,0.2578,fp8_tensorwise,350M,64,31,1984,417514496
1890,2.9972,,20.03,,183623,11064.1,11064.1,3839754240,21027.2,20917.6,1.87e-04,0.2543,fp8_tensorwise,350M,64,31,1984,417514496
1891,2.9222,,18.58,,183718,11058.4,11058.4,3841785856,21038.2,20928.6,1.86e-04,0.2665,fp8_tensorwise,350M,64,31,1984,417514496
1892,2.9243,,18.62,,183472,11073.2,11073.2,3843817472,21049.3,20939.7,1.86e-04,0.2327,fp8_tensorwise,350M,64,31,1984,417514496
1893,2.9349,,18.82,,183351,11080.5,11080.5,3845849088,21060.4,20950.8,1.86e-04,0.2337,fp8_tensorwise,350M,64,31,1984,417514496
1894,2.9595,,19.29,,183463,11073.7,11073.7,3847880704,21071.4,20961.8,1.86e-04,0.2323,fp8_tensorwise,350M,64,31,1984,417514496
1895,2.9519,,19.14,,183404,11077.3,11077.3,3849912320,21082.5,20972.9,1.86e-04,0.2151,fp8_tensorwise,350M,64,31,1984,417514496
1896,2.9242,,18.62,,183372,11079.2,11079.2,3851943936,21093.6,20984.0,1.86e-04,0.2318,fp8_tensorwise,350M,64,31,1984,417514496
1897,2.9609,,19.32,,183316,11082.6,11082.6,3853975552,21104.7,20995.1,1.86e-04,0.2333,fp8_tensorwise,350M,64,31,1984,417514496
1898,2.9193,,18.53,,183506,11071.1,11071.1,3856007168,21115.8,21006.2,1.86e-04,0.2247,fp8_tensorwise,350M,64,31,1984,417514496
1899,2.9969,,20.02,,183607,11065.0,11065.0,3858038784,21126.8,21017.2,1.86e-04,0.2318,fp8_tensorwise,350M,64,31,1984,417514496
1900,2.9764,,19.62,,183197,11089.8,11089.8,3860070400,21137.9,21028.3,1.86e-04,0.2653,fp8_tensorwise,350M,64,31,1984,417514496
1901,2.9411,,18.94,,183565,11067.6,11067.6,3862102016,21149.0,21039.4,1.85e-04,0.2700,fp8_tensorwise,350M,64,31,1984,417514496
1902,2.9232,,18.60,,183606,11065.1,11065.1,3864133632,21160.0,21050.4,1.85e-04,0.2521,fp8_tensorwise,350M,64,31,1984,417514496
1903,3.0134,,20.36,,183662,11061.7,11061.7,3866165248,21171.1,21061.5,1.85e-04,0.2668,fp8_tensorwise,350M,64,31,1984,417514496
1904,2.8897,,17.99,,183852,11050.3,11050.3,3868196864,21182.2,21072.6,1.85e-04,0.2665,fp8_tensorwise,350M,64,31,1984,417514496
1905,2.9209,,18.56,,184360,11019.8,11019.8,3870228480,21193.2,21083.6,1.85e-04,0.2297,fp8_tensorwise,350M,64,31,1984,417514496
1906,2.9504,,19.11,,184079,11036.7,11036.7,3872260096,21204.2,21094.6,1.85e-04,0.2334,fp8_tensorwise,350M,64,31,1984,417514496
1907,2.9083,,18.33,,183656,11062.1,11062.1,3874291712,21215.3,21105.7,1.85e-04,0.2407,fp8_tensorwise,350M,64,31,1984,417514496
1908,2.9306,,18.74,,184021,11040.1,11040.1,3876323328,21226.3,21116.7,1.85e-04,0.2342,fp8_tensorwise,350M,64,31,1984,417514496
1909,2.9111,,18.38,,184332,11021.5,11021.5,3878354944,21237.3,21127.7,1.85e-04,0.2256,fp8_tensorwise,350M,64,31,1984,417514496
1910,2.9505,,19.12,,184342,11020.9,11020.9,3880386560,21248.4,21138.8,1.85e-04,0.2160,fp8_tensorwise,350M,64,31,1984,417514496
1911,2.9331,,18.79,,184086,11036.2,11036.2,3882418176,21259.4,21149.8,1.84e-04,0.2579,fp8_tensorwise,350M,64,31,1984,417514496
1912,2.9464,,19.04,,184021,11040.1,11040.1,3884449792,21270.4,21160.8,1.84e-04,0.2570,fp8_tensorwise,350M,64,31,1984,417514496
1913,2.9432,,18.98,,183764,11055.6,11055.6,3886481408,21281.5,21171.9,1.84e-04,0.2307,fp8_tensorwise,350M,64,31,1984,417514496
1914,2.9119,,18.39,,183787,11054.2,11054.2,3888513024,21292.5,21182.9,1.84e-04,0.2468,fp8_tensorwise,350M,64,31,1984,417514496
1915,2.9572,,19.24,,183528,11069.8,11069.8,3890544640,21303.6,21194.0,1.84e-04,0.2538,fp8_tensorwise,350M,64,31,1984,417514496
1916,2.8853,,17.91,,183295,11083.8,11083.8,3892576256,21314.7,21205.1,1.84e-04,0.2553,fp8_tensorwise,350M,64,31,1984,417514496
1917,2.9325,,18.77,,183494,11071.8,11071.8,3894607872,21325.8,21216.2,1.84e-04,0.2477,fp8_tensorwise,350M,64,31,1984,417514496
1918,2.9323,,18.77,,183589,11066.1,11066.1,3896639488,21336.8,21227.2,1.84e-04,0.2533,fp8_tensorwise,350M,64,31,1984,417514496
1919,2.9139,,18.43,,179792,11299.8,11299.8,3898671104,21348.1,21238.5,1.84e-04,0.2374,fp8_tensorwise,350M,64,31,1984,417514496
1920,2.9033,,18.23,,183847,11050.6,11050.6,3900702720,21359.2,21249.6,1.83e-04,0.2579,fp8_tensorwise,350M,64,31,1984,417514496
1921,2.9005,,18.18,,183973,11043.0,11043.0,3902734336,21370.2,21260.6,1.83e-04,0.2827,fp8_tensorwise,350M,64,31,1984,417514496
1922,2.9339,,18.80,,183731,11057.5,11057.5,3904765952,21381.3,21271.7,1.83e-04,0.2738,fp8_tensorwise,350M,64,31,1984,417514496
1923,2.9505,,19.12,,183519,11070.3,11070.3,3906797568,21392.4,21282.8,1.83e-04,0.2928,fp8_tensorwise,350M,64,31,1984,417514496
1924,2.9163,,18.47,,183619,11064.3,11064.3,3908829184,21403.4,21293.8,1.83e-04,0.3025,fp8_tensorwise,350M,64,31,1984,417514496
1925,2.8877,,17.95,,183530,11069.6,11069.6,3910860800,21414.5,21304.9,1.83e-04,0.2729,fp8_tensorwise,350M,64,31,1984,417514496
1926,3.0078,,20.24,,183271,11085.3,11085.3,3912892416,21425.6,21316.0,1.83e-04,0.2741,fp8_tensorwise,350M,64,31,1984,417514496
1927,2.9864,,19.81,,183638,11063.2,11063.2,3914924032,21436.6,21327.0,1.83e-04,0.2563,fp8_tensorwise,350M,64,31,1984,417514496
1928,2.8975,,18.13,,183508,11071.0,11071.0,3916955648,21447.7,21338.1,1.83e-04,0.2603,fp8_tensorwise,350M,64,31,1984,417514496
1929,2.9231,,18.60,,183678,11060.7,11060.7,3918987264,21458.8,21349.2,1.83e-04,0.2593,fp8_tensorwise,350M,64,31,1984,417514496
1930,2.9296,,18.72,,183829,11051.7,11051.7,3921018880,21469.8,21360.2,1.82e-04,0.2506,fp8_tensorwise,350M,64,31,1984,417514496
1931,2.8896,,17.99,,183479,11072.7,11072.7,3923050496,21480.9,21371.3,1.82e-04,0.2357,fp8_tensorwise,350M,64,31,1984,417514496
1932,2.9405,,18.93,,183777,11054.8,11054.8,3925082112,21492.0,21382.3,1.82e-04,0.2410,fp8_tensorwise,350M,64,31,1984,417514496
1933,2.9543,,19.19,,183469,11073.3,11073.3,3927113728,21503.0,21393.4,1.82e-04,0.2256,fp8_tensorwise,350M,64,31,1984,417514496
1934,2.9558,,19.22,,183150,11092.6,11092.6,3929145344,21514.1,21404.5,1.82e-04,0.2218,fp8_tensorwise,350M,64,31,1984,417514496
1935,2.9008,,18.19,,183684,11060.4,11060.4,3931176960,21525.2,21415.6,1.82e-04,0.2449,fp8_tensorwise,350M,64,31,1984,417514496
1936,2.9984,,20.05,,183750,11056.4,11056.4,3933208576,21536.2,21426.6,1.82e-04,0.2540,fp8_tensorwise,350M,64,31,1984,417514496
1937,2.9530,,19.16,,183673,11061.1,11061.1,3935240192,21547.3,21437.7,1.82e-04,0.2525,fp8_tensorwise,350M,64,31,1984,417514496
1938,2.9688,,19.47,,183764,11055.6,11055.6,3937271808,21558.4,21448.7,1.82e-04,0.2446,fp8_tensorwise,350M,64,31,1984,417514496
1939,2.8703,,17.64,,183774,11055.0,11055.0,3939303424,21569.4,21459.8,1.81e-04,0.2256,fp8_tensorwise,350M,64,31,1984,417514496
1940,2.8981,,18.14,,183635,11063.3,11063.3,3941335040,21580.5,21470.9,1.81e-04,0.2410,fp8_tensorwise,350M,64,31,1984,417514496
1941,2.9144,,18.44,,183628,11063.8,11063.8,3943366656,21591.5,21481.9,1.81e-04,0.2532,fp8_tensorwise,350M,64,31,1984,417514496
1942,2.9209,,18.56,,183521,11070.2,11070.2,3945398272,21602.6,21493.0,1.81e-04,0.2365,fp8_tensorwise,350M,64,31,1984,417514496
1943,2.9001,,18.18,,183714,11058.6,11058.6,3947429888,21613.7,21504.1,1.81e-04,0.2298,fp8_tensorwise,350M,64,31,1984,417514496
1944,2.9173,,18.49,,183992,11041.9,11041.9,3949461504,21624.7,21515.1,1.81e-04,0.2454,fp8_tensorwise,350M,64,31,1984,417514496
1945,2.9525,,19.15,,183839,11051.1,11051.1,3951493120,21635.8,21526.2,1.81e-04,0.2524,fp8_tensorwise,350M,64,31,1984,417514496
1946,2.9856,,19.80,,183931,11045.5,11045.5,3953524736,21646.8,21537.2,1.81e-04,0.2579,fp8_tensorwise,350M,64,31,1984,417514496
1947,2.8521,,17.32,,183650,11062.4,11062.4,3955556352,21657.9,21548.3,1.81e-04,0.2511,fp8_tensorwise,350M,64,31,1984,417514496
1948,2.8700,,17.64,,183740,11057.0,11057.0,3957587968,21668.9,21559.3,1.81e-04,0.2253,fp8_tensorwise,350M,64,31,1984,417514496
1949,2.9542,,19.19,,183679,11060.7,11060.7,3959619584,21680.0,21570.4,1.80e-04,0.2318,fp8_tensorwise,350M,64,31,1984,417514496
1950,2.9275,,18.68,,183641,11063.0,11063.0,3961651200,21691.0,21581.4,1.80e-04,0.2387,fp8_tensorwise,350M,64,31,1984,417514496
1951,2.9008,,18.19,,183449,11074.6,11074.6,3963682816,21702.1,21592.5,1.80e-04,0.2294,fp8_tensorwise,350M,64,31,1984,417514496
1952,2.9193,,18.53,,183764,11055.6,11055.6,3965714432,21713.2,21603.6,1.80e-04,0.2309,fp8_tensorwise,350M,64,31,1984,417514496
1953,2.9364,,18.85,,183909,11046.9,11046.9,3967746048,21724.2,21614.6,1.80e-04,0.2485,fp8_tensorwise,350M,64,31,1984,417514496
1954,2.9383,,18.88,,183804,11053.2,11053.2,3969777664,21735.3,21625.7,1.80e-04,0.2667,fp8_tensorwise,350M,64,31,1984,417514496
1955,2.9516,,19.14,,183904,11047.2,11047.2,3971809280,21746.3,21636.7,1.80e-04,0.2940,fp8_tensorwise,350M,64,31,1984,417514496
1956,2.9279,,18.69,,183626,11063.9,11063.9,3973840896,21757.4,21647.8,1.80e-04,0.3042,fp8_tensorwise,350M,64,31,1984,417514496
1957,2.8911,,18.01,,183887,11048.2,11048.2,3975872512,21768.4,21658.8,1.80e-04,0.2879,fp8_tensorwise,350M,64,31,1984,417514496
1958,2.9473,,19.05,,183613,11064.7,11064.7,3977904128,21779.5,21669.9,1.80e-04,0.2428,fp8_tensorwise,350M,64,31,1984,417514496
1959,2.9248,,18.63,,183775,11054.9,11054.9,3979935744,21790.6,21681.0,1.79e-04,0.2487,fp8_tensorwise,350M,64,31,1984,417514496
1960,2.9274,,18.68,,183730,11057.6,11057.6,3981967360,21801.6,21692.0,1.79e-04,0.2569,fp8_tensorwise,350M,64,31,1984,417514496
1961,2.9607,,19.31,,183611,11064.8,11064.8,3983998976,21812.7,21703.1,1.79e-04,0.2578,fp8_tensorwise,350M,64,31,1984,417514496
1962,2.9073,,18.31,,183555,11068.1,11068.1,3986030592,21823.7,21714.1,1.79e-04,0.2643,fp8_tensorwise,350M,64,31,1984,417514496
1963,2.9119,,18.39,,183510,11070.9,11070.9,3988062208,21834.8,21725.2,1.79e-04,0.2779,fp8_tensorwise,350M,64,31,1984,417514496
1964,2.8938,,18.06,,183797,11053.6,11053.6,3990093824,21845.9,21736.3,1.79e-04,0.2661,fp8_tensorwise,350M,64,31,1984,417514496
1965,2.8503,,17.29,,183373,11079.1,11079.1,3992125440,21856.9,21747.3,1.79e-04,0.2376,fp8_tensorwise,350M,64,31,1984,417514496
1966,2.9031,,18.23,,183488,11072.2,11072.2,3994157056,21868.0,21758.4,1.79e-04,0.2336,fp8_tensorwise,350M,64,31,1984,417514496
1967,2.9019,,18.21,,176741,11494.9,11494.9,3996188672,21879.5,21769.9,1.79e-04,0.2366,fp8_tensorwise,350M,64,31,1984,417514496
1968,2.8934,,18.05,,179588,11312.7,11312.7,3998220288,21890.8,21781.2,1.78e-04,0.2339,fp8_tensorwise,350M,64,31,1984,417514496
1969,2.8985,,18.15,,184138,11033.1,11033.1,4000251904,21901.9,21792.3,1.78e-04,0.2507,fp8_tensorwise,350M,64,31,1984,417514496
1970,2.9265,,18.66,,184311,11022.8,11022.8,4002283520,21912.9,21803.3,1.78e-04,0.2560,fp8_tensorwise,350M,64,31,1984,417514496
1971,2.9127,,18.41,,184417,11016.4,11016.4,4004315136,21923.9,21814.3,1.78e-04,0.2470,fp8_tensorwise,350M,64,31,1984,417514496
1972,2.9018,,18.21,,184517,11010.4,11010.4,4006346752,21934.9,21825.3,1.78e-04,0.2109,fp8_tensorwise,350M,64,31,1984,417514496
1973,2.9087,,18.33,,184313,11022.6,11022.6,4008378368,21945.9,21836.3,1.78e-04,0.2093,fp8_tensorwise,350M,64,31,1984,417514496
1974,2.9414,,18.94,,183668,11061.3,11061.3,4010409984,21957.0,21847.4,1.78e-04,0.2221,fp8_tensorwise,350M,64,31,1984,417514496
1975,2.9623,,19.34,,184039,11039.1,11039.1,4012441600,21968.0,21858.4,1.78e-04,0.2274,fp8_tensorwise,350M,64,31,1984,417514496
1976,2.8772,,17.76,,184035,11039.3,11039.3,4014473216,21979.1,21869.5,1.78e-04,0.2363,fp8_tensorwise,350M,64,31,1984,417514496
1977,2.8896,,17.99,,184012,11040.7,11040.7,4016504832,21990.1,21880.5,1.78e-04,0.2327,fp8_tensorwise,350M,64,31,1984,417514496
1978,2.9132,,18.42,,183904,11047.2,11047.2,4018536448,22001.2,21891.6,1.77e-04,0.2297,fp8_tensorwise,350M,64,31,1984,417514496
1979,2.8972,,18.12,,183900,11047.4,11047.4,4020568064,22012.2,21902.6,1.77e-04,0.2396,fp8_tensorwise,350M,64,31,1984,417514496
1980,2.9345,,18.81,,183842,11050.9,11050.9,4022599680,22023.3,21913.7,1.77e-04,0.2460,fp8_tensorwise,350M,64,31,1984,417514496
1981,2.8563,,17.40,,183982,11042.5,11042.5,4024631296,22034.3,21924.7,1.77e-04,0.2587,fp8_tensorwise,350M,64,31,1984,417514496
1982,2.8828,,17.87,,183437,11075.3,11075.3,4026662912,22045.4,21935.8,1.77e-04,0.2779,fp8_tensorwise,350M,64,31,1984,417514496
1983,2.9063,,18.29,,183702,11059.3,11059.3,4028694528,22056.4,21946.8,1.77e-04,0.2725,fp8_tensorwise,350M,64,31,1984,417514496
1984,2.8758,,17.74,,183709,11058.9,11058.9,4030726144,22067.5,21957.9,1.77e-04,0.2476,fp8_tensorwise,350M,64,31,1984,417514496
1985,2.9212,,18.56,,183390,11078.1,11078.1,4032757760,22078.6,21969.0,1.77e-04,0.2636,fp8_tensorwise,350M,64,31,1984,417514496
1986,2.8959,,18.10,,183569,11067.3,11067.3,4034789376,22089.6,21980.0,1.77e-04,0.2664,fp8_tensorwise,350M,64,31,1984,417514496
1987,2.9325,,18.77,,183615,11064.6,11064.6,4036820992,22100.7,21991.1,1.76e-04,0.2642,fp8_tensorwise,350M,64,31,1984,417514496
