step,train_loss,val_loss,perplexity,val_perplexity,tokens_per_sec,step_time_ms,train_time_ms,total_tokens,elapsed_time,train_time_total,lr,grad_norm,mode,model_size,batch_size,num_params
365,6.0788,,436.49,,5388,6081.9,6081.9,11960320,2309.9,2309.8,6.00e-04,0.8527,fp8_tensorwise,1.5B,32,1564837888
366,6.5807,,721.03,,5405,6062.4,6062.4,11993088,2315.9,2315.8,6.00e-04,0.8011,fp8_tensorwise,1.5B,32,1564837888
367,7.0049,,1102.03,,5389,6080.1,6080.1,12025856,2322.0,2321.9,6.00e-04,0.7526,fp8_tensorwise,1.5B,32,1564837888
368,6.5871,,725.66,,5459,6002.4,6002.4,12058624,2328.0,2327.9,6.00e-04,0.7115,fp8_tensorwise,1.5B,32,1564837888
369,6.5975,,733.24,,5396,6072.4,6072.4,12091392,2334.1,2334.0,6.00e-04,0.9705,fp8_tensorwise,1.5B,32,1564837888
370,6.6594,,780.08,,5391,6078.4,6078.4,12124160,2340.2,2340.0,6.00e-04,0.5758,fp8_tensorwise,1.5B,32,1564837888
371,6.5197,,678.40,,5429,6035.3,6035.3,12156928,2346.2,2346.1,6.00e-04,0.6972,fp8_tensorwise,1.5B,32,1564837888
372,6.6828,,798.59,,5393,6075.5,6075.5,12189696,2352.3,2352.2,6.00e-04,0.7657,fp8_tensorwise,1.5B,32,1564837888
373,6.4647,,642.08,,5400,6067.9,6067.9,12222464,2358.4,2358.2,6.00e-04,0.7711,fp8_tensorwise,1.5B,32,1564837888
374,6.6353,,761.51,,5427,6037.6,6037.6,12255232,2364.4,2364.3,6.00e-04,0.7455,fp8_tensorwise,1.5B,32,1564837888
375,6.2862,,537.10,,5389,6080.6,6080.6,12288000,2370.5,2370.3,6.00e-04,0.8508,fp8_tensorwise,1.5B,32,1564837888
376,6.6200,,749.95,,5422,6043.6,6043.6,12320768,2376.5,2376.4,6.00e-04,0.5879,fp8_tensorwise,1.5B,32,1564837888
377,6.8385,,933.11,,5425,6039.8,6039.8,12353536,2382.6,2382.4,6.00e-04,0.7949,fp8_tensorwise,1.5B,32,1564837888
378,6.4746,,648.46,,5380,6090.2,6090.2,12386304,2388.7,2388.5,6.00e-04,0.9261,fp8_tensorwise,1.5B,32,1564837888
379,6.4402,,626.54,,5450,6012.7,6012.7,12419072,2394.7,2394.5,6.00e-04,0.6440,fp8_tensorwise,1.5B,32,1564837888
380,6.3354,,564.21,,5424,6041.2,6041.2,12451840,2400.7,2400.6,6.00e-04,0.7969,fp8_tensorwise,1.5B,32,1564837888
381,6.5768,,718.22,,5383,6087.8,6087.8,12484608,2406.8,2406.7,6.00e-04,0.8223,fp8_tensorwise,1.5B,32,1564837888
382,6.6548,,776.49,,5436,6028.4,6028.4,12517376,2412.8,2412.7,6.00e-04,0.9140,fp8_tensorwise,1.5B,32,1564837888
383,6.5455,,696.10,,5353,6121.6,6121.6,12550144,2418.9,2418.8,6.00e-04,0.8670,fp8_tensorwise,1.5B,32,1564837888
384,6.5502,,699.40,,5373,6098.9,6098.9,12582912,2425.0,2424.9,6.00e-04,0.6259,fp8_tensorwise,1.5B,32,1564837888
385,6.4993,,664.68,,5436,6028.1,6028.1,12615680,2431.1,2430.9,6.00e-04,0.8039,fp8_tensorwise,1.5B,32,1564837888
386,6.5945,,731.06,,5387,6083.1,6083.1,12648448,2437.2,2437.0,6.00e-04,1.1268,fp8_tensorwise,1.5B,32,1564837888
387,6.3189,,554.98,,5438,6025.3,6025.3,12681216,2443.2,2443.0,6.00e-04,0.6660,fp8_tensorwise,1.5B,32,1564837888
388,6.2246,,505.02,,5423,6042.1,6042.1,12713984,2449.2,2449.1,6.00e-04,1.0487,fp8_tensorwise,1.5B,32,1564837888
389,6.5388,,691.44,,5378,6093.0,6093.0,12746752,2455.3,2455.2,6.00e-04,0.8417,fp8_tensorwise,1.5B,32,1564837888
390,6.5246,,681.69,,5449,6013.9,6013.9,12779520,2461.3,2461.2,6.00e-04,0.6471,fp8_tensorwise,1.5B,32,1564837888
391,6.4481,,631.52,,5395,6074.0,6074.0,12812288,2467.4,2467.3,6.00e-04,0.7030,fp8_tensorwise,1.5B,32,1564837888
392,6.1374,,462.85,,5373,6098.9,6098.9,12845056,2473.5,2473.4,6.00e-04,0.9092,fp8_tensorwise,1.5B,32,1564837888
393,6.3074,,548.63,,5451,6011.7,6011.7,12877824,2479.5,2479.4,6.00e-04,0.7711,fp8_tensorwise,1.5B,32,1564837888
394,6.5723,,715.01,,5378,6093.1,6093.1,12910592,2485.6,2485.5,6.00e-04,0.7791,fp8_tensorwise,1.5B,32,1564837888
395,6.5349,,688.76,,5381,6089.3,6089.3,12943360,2491.7,2491.6,6.00e-04,0.7903,fp8_tensorwise,1.5B,32,1564837888
396,6.5406,,692.69,,5426,6039.4,6039.4,12976128,2497.7,2497.6,6.00e-04,0.5885,fp8_tensorwise,1.5B,32,1564837888
397,6.5958,,732.00,,5400,6067.6,6067.6,13008896,2503.8,2503.7,6.00e-04,0.8882,fp8_tensorwise,1.5B,32,1564837888
398,6.5313,,686.28,,5424,6041.5,6041.5,13041664,2509.9,2509.7,6.00e-04,0.7542,fp8_tensorwise,1.5B,32,1564837888
399,6.5733,,715.73,,5417,6048.6,6048.6,13074432,2515.9,2515.8,6.00e-04,0.7406,fp8_tensorwise,1.5B,32,1564837888
400,6.2562,,521.23,,5381,6089.1,6089.1,13107200,2522.0,2521.8,6.00e-04,0.7040,fp8_tensorwise,1.5B,32,1564837888
401,6.7533,,856.85,,5443,6020.0,6020.0,13139968,2528.0,2527.9,6.00e-04,0.9531,fp8_tensorwise,1.5B,32,1564837888
402,6.6533,,775.35,,5390,6079.7,6079.7,13172736,2534.1,2533.9,6.00e-04,0.6859,fp8_tensorwise,1.5B,32,1564837888
403,6.3290,,560.57,,5373,6098.5,6098.5,13205504,2540.2,2540.0,6.00e-04,0.9213,fp8_tensorwise,1.5B,32,1564837888
404,6.5286,,684.46,,5450,6012.0,6012.0,13238272,2546.2,2546.1,6.00e-04,0.7571,fp8_tensorwise,1.5B,32,1564837888
405,6.6443,,768.42,,5393,6076.2,6076.2,13271040,2552.3,2552.1,6.00e-04,0.6626,fp8_tensorwise,1.5B,32,1564837888
406,6.4548,,635.74,,5408,6059.4,6059.4,13303808,2558.3,2558.2,6.00e-04,0.6750,fp8_tensorwise,1.5B,32,1564837888
407,6.4282,,619.05,,5428,6037.1,6037.1,13336576,2564.4,2564.2,6.00e-04,0.6638,fp8_tensorwise,1.5B,32,1564837888
408,6.5881,,726.40,,5397,6071.7,6071.7,13369344,2570.4,2570.3,6.00e-04,0.6347,fp8_tensorwise,1.5B,32,1564837888
409,6.3157,,553.21,,5432,6032.6,6032.6,13402112,2576.5,2576.3,6.00e-04,0.6366,fp8_tensorwise,1.5B,32,1564837888
410,6.3877,,594.51,,5415,6051.5,6051.5,13434880,2582.5,2582.4,6.00e-04,0.6747,fp8_tensorwise,1.5B,32,1564837888
411,6.4828,,653.80,,5374,6098.0,6098.0,13467648,2588.6,2588.5,6.00e-04,0.7848,fp8_tensorwise,1.5B,32,1564837888
412,6.5156,,675.60,,5419,6047.0,6047.0,13500416,2594.7,2594.5,6.00e-04,0.6540,fp8_tensorwise,1.5B,32,1564837888
413,6.1767,,481.40,,5382,6088.5,6088.5,13533184,2600.8,2600.6,6.00e-04,0.9171,fp8_tensorwise,1.5B,32,1564837888
414,6.6409,,765.76,,5378,6093.0,6093.0,13565952,2606.9,2606.7,6.00e-04,0.8313,fp8_tensorwise,1.5B,32,1564837888
415,6.8109,,907.65,,5388,6081.2,6081.2,13598720,2612.9,2612.8,6.00e-04,2.6331,fp8_tensorwise,1.5B,32,1564837888
416,6.4672,,643.65,,5358,6116.3,6116.3,13631488,2619.1,2618.9,6.00e-04,0.8208,fp8_tensorwise,1.5B,32,1564837888
417,6.4344,,622.91,,5447,6015.7,6015.7,13664256,2625.1,2624.9,6.00e-04,0.8386,fp8_tensorwise,1.5B,32,1564837888
418,6.4083,,606.84,,5421,6045.1,6045.1,13697024,2631.1,2631.0,6.00e-04,0.6930,fp8_tensorwise,1.5B,32,1564837888
419,6.4427,,628.11,,5377,6093.5,6093.5,13729792,2637.2,2637.1,6.00e-04,0.7849,fp8_tensorwise,1.5B,32,1564837888
420,6.3946,,598.58,,5482,5977.7,5977.7,13762560,2643.2,2643.0,6.00e-04,0.6889,fp8_tensorwise,1.5B,32,1564837888
421,6.5524,,700.90,,5408,6059.0,6059.0,13795328,2649.3,2649.1,6.00e-04,0.6573,fp8_tensorwise,1.5B,32,1564837888
422,6.6252,,753.85,,5372,6100.3,6100.3,13828096,2655.4,2655.2,6.00e-04,0.6150,fp8_tensorwise,1.5B,32,1564837888
423,6.5429,,694.29,,5458,6004.1,6004.1,13860864,2661.4,2661.2,6.00e-04,0.6886,fp8_tensorwise,1.5B,32,1564837888
424,6.3637,,580.37,,5411,6055.3,6055.3,13893632,2667.4,2667.3,6.00e-04,0.7027,fp8_tensorwise,1.5B,32,1564837888
425,6.4035,,603.94,,5386,6083.8,6083.8,13926400,2673.5,2673.3,6.00e-04,0.8073,fp8_tensorwise,1.5B,32,1564837888
426,6.3487,,571.74,,5426,6039.2,6039.2,13959168,2679.5,2679.4,6.00e-04,0.5379,fp8_tensorwise,1.5B,32,1564837888
427,6.3909,,596.41,,5401,6066.7,6066.7,13991936,2685.6,2685.4,6.00e-04,0.6353,fp8_tensorwise,1.5B,32,1564837888
428,6.4419,,627.59,,5384,6086.1,6086.1,14024704,2691.7,2691.5,6.00e-04,0.6120,fp8_tensorwise,1.5B,32,1564837888
429,6.5992,,734.48,,5396,6072.3,6072.3,14057472,2697.8,2697.6,6.00e-04,0.6604,fp8_tensorwise,1.5B,32,1564837888
430,6.4237,,616.29,,5357,6117.1,6117.1,14090240,2703.9,2703.7,6.00e-04,0.6269,fp8_tensorwise,1.5B,32,1564837888
431,6.1055,,448.33,,5440,6023.1,6023.1,14123008,2709.9,2709.7,6.00e-04,0.6322,fp8_tensorwise,1.5B,32,1564837888
432,6.1432,,465.54,,5380,6090.8,6090.8,14155776,2716.0,2715.8,6.00e-04,0.8296,fp8_tensorwise,1.5B,32,1564837888
433,6.3893,,595.44,,5406,6061.0,6061.0,14188544,2722.1,2721.9,6.00e-04,0.6103,fp8_tensorwise,1.5B,32,1564837888
434,6.3734,,586.02,,5425,6040.4,6040.4,14221312,2728.1,2727.9,6.00e-04,0.5869,fp8_tensorwise,1.5B,32,1564837888
435,6.2432,,514.48,,5384,6086.5,6086.5,14254080,2734.2,2734.0,6.00e-04,0.8231,fp8_tensorwise,1.5B,32,1564837888
436,6.2423,,514.02,,5415,6051.2,6051.2,14286848,2740.2,2740.1,6.00e-04,0.9157,fp8_tensorwise,1.5B,32,1564837888
437,6.2719,,529.48,,5398,6070.7,6070.7,14319616,2746.3,2746.1,6.00e-04,0.6098,fp8_tensorwise,1.5B,32,1564837888
438,6.2644,,525.51,,5367,6106.0,6106.0,14352384,2752.4,2752.3,6.00e-04,0.6886,fp8_tensorwise,1.5B,32,1564837888
439,6.3442,,569.19,,5448,6015.1,6015.1,14385152,2758.4,2758.3,6.00e-04,1.1560,fp8_tensorwise,1.5B,32,1564837888
440,6.4471,,630.86,,5379,6091.9,6091.9,14417920,2764.5,2764.4,6.00e-04,0.7229,fp8_tensorwise,1.5B,32,1564837888
441,6.3138,,552.12,,5371,6100.4,6100.4,14450688,2770.6,2770.5,6.00e-04,0.5772,fp8_tensorwise,1.5B,32,1564837888
442,6.4815,,652.96,,5446,6017.1,6017.1,14483456,2776.6,2776.5,6.00e-04,0.6680,fp8_tensorwise,1.5B,32,1564837888
443,6.4383,,625.37,,5365,6107.7,6107.7,14516224,2782.7,2782.6,6.00e-04,0.8152,fp8_tensorwise,1.5B,32,1564837888
444,6.3187,,554.85,,5414,6052.0,6052.0,14548992,2788.8,2788.6,6.00e-04,0.7791,fp8_tensorwise,1.5B,32,1564837888
445,6.4178,,612.62,,5383,6087.4,6087.4,14581760,2794.9,2794.7,6.00e-04,1.0257,fp8_tensorwise,1.5B,32,1564837888
446,6.3658,,581.58,,5372,6099.3,6099.3,14614528,2801.0,2800.8,6.00e-04,0.7643,fp8_tensorwise,1.5B,32,1564837888
447,6.4334,,622.30,,5483,5976.5,5976.5,14647296,2807.0,2806.8,6.00e-04,0.6723,fp8_tensorwise,1.5B,32,1564837888
448,6.4478,,631.30,,5424,6041.0,6041.0,14680064,2813.0,2812.8,6.00e-04,0.6620,fp8_tensorwise,1.5B,32,1564837888
449,6.2847,,536.33,,5396,6072.9,6072.9,14712832,2819.1,2818.9,6.00e-04,0.8522,fp8_tensorwise,1.5B,32,1564837888
450,6.4242,,616.58,,5443,6020.1,6020.1,14745600,2825.1,2824.9,6.00e-04,0.6822,fp8_tensorwise,1.5B,32,1564837888
451,6.3745,,586.68,,5404,6063.3,6063.3,14778368,2831.2,2831.0,6.00e-04,0.6456,fp8_tensorwise,1.5B,32,1564837888
452,6.3262,,559.03,,5366,6107.0,6107.0,14811136,2837.3,2837.1,6.00e-04,0.5981,fp8_tensorwise,1.5B,32,1564837888
453,6.2546,,520.42,,5403,6064.4,6064.4,14843904,2843.3,2843.2,6.00e-04,0.6165,fp8_tensorwise,1.5B,32,1564837888
454,6.5679,,711.84,,5384,6086.0,6086.0,14876672,2849.4,2849.3,6.00e-04,0.6949,fp8_tensorwise,1.5B,32,1564837888
455,6.2549,,520.57,,5426,6039.3,6039.3,14909440,2855.5,2855.3,6.00e-04,0.9340,fp8_tensorwise,1.5B,32,1564837888
456,6.3758,,587.47,,5398,6069.9,6069.9,14942208,2861.5,2861.4,6.00e-04,0.7821,fp8_tensorwise,1.5B,32,1564837888
457,6.6785,,795.12,,5380,6090.3,6090.3,14974976,2867.6,2867.5,6.00e-04,0.7700,fp8_tensorwise,1.5B,32,1564837888
458,6.5647,,709.58,,5443,6020.6,6020.6,15007744,2873.6,2873.5,6.00e-04,0.6537,fp8_tensorwise,1.5B,32,1564837888
459,6.3286,,560.36,,5393,6076.5,6076.5,15040512,2879.7,2879.6,6.00e-04,0.6635,fp8_tensorwise,1.5B,32,1564837888
460,6.3496,,572.28,,5388,6081.9,6081.9,15073280,2885.8,2885.6,6.00e-04,0.7091,fp8_tensorwise,1.5B,32,1564837888
461,6.2988,,543.91,,5449,6013.9,6013.9,15106048,2891.8,2891.6,6.00e-04,0.6047,fp8_tensorwise,1.5B,32,1564837888
462,6.3537,,574.63,,5371,6101.0,6101.0,15138816,2897.9,2897.8,6.00e-04,0.5807,fp8_tensorwise,1.5B,32,1564837888
463,6.2080,,496.71,,5368,6104.0,6104.0,15171584,2904.0,2903.9,6.00e-04,0.5834,fp8_tensorwise,1.5B,32,1564837888
464,6.2261,,505.78,,5413,6053.7,6053.7,15204352,2910.1,2909.9,6.00e-04,0.8089,fp8_tensorwise,1.5B,32,1564837888
465,6.0968,,444.44,,5401,6066.8,6066.8,15237120,2916.1,2916.0,6.00e-04,0.6514,fp8_tensorwise,1.5B,32,1564837888
466,6.2580,,522.17,,5397,6072.0,6072.0,15269888,2922.2,2922.0,6.00e-04,0.6175,fp8_tensorwise,1.5B,32,1564837888
467,6.2911,,539.76,,5395,6073.4,6073.4,15302656,2928.3,2928.1,6.00e-04,0.5872,fp8_tensorwise,1.5B,32,1564837888
468,6.4860,,655.89,,5384,6085.8,6085.8,15335424,2934.4,2934.2,6.00e-04,0.6071,fp8_tensorwise,1.5B,32,1564837888
469,6.3552,,575.47,,5451,6011.2,6011.2,15368192,2940.4,2940.2,6.00e-04,0.6713,fp8_tensorwise,1.5B,32,1564837888
470,6.0088,,406.99,,5418,6047.7,6047.7,15400960,2946.4,2946.3,6.00e-04,0.7306,fp8_tensorwise,1.5B,32,1564837888
471,6.4167,,612.00,,5386,6084.4,6084.4,15433728,2952.5,2952.3,6.00e-04,0.7601,fp8_tensorwise,1.5B,32,1564837888
472,6.3400,,566.79,,5447,6015.9,6015.9,15466496,2958.5,2958.4,6.00e-04,0.5636,fp8_tensorwise,1.5B,32,1564837888
473,6.3967,,599.84,,5394,6074.5,6074.5,15499264,2964.6,2964.4,6.00e-04,1.0990,fp8_tensorwise,1.5B,32,1564837888
474,6.4683,,644.39,,5421,6044.9,6044.9,15532032,2970.7,2970.5,6.00e-04,0.9093,fp8_tensorwise,1.5B,32,1564837888
475,6.4586,,638.15,,5434,6030.4,6030.4,15564800,2976.7,2976.5,6.00e-04,0.7140,fp8_tensorwise,1.5B,32,1564837888
476,6.2146,,500.02,,5399,6069.7,6069.7,15597568,2982.8,2982.6,6.00e-04,0.8373,fp8_tensorwise,1.5B,32,1564837888
477,6.5977,,733.44,,5402,6066.1,6066.1,15630336,2988.8,2988.7,6.00e-04,1.5934,fp8_tensorwise,1.5B,32,1564837888
478,6.4159,,611.48,,5413,6054.0,6054.0,15663104,2994.9,2994.7,6.00e-04,0.9714,fp8_tensorwise,1.5B,32,1564837888
479,6.0344,,417.55,,5380,6090.7,6090.7,15695872,3001.0,3000.8,6.00e-04,0.7404,fp8_tensorwise,1.5B,32,1564837888
480,6.4163,,611.73,,5427,6037.8,6037.8,15728640,3007.0,3006.8,6.00e-04,0.5778,fp8_tensorwise,1.5B,32,1564837888
481,6.3426,,568.25,,5392,6077.4,6077.4,15761408,3013.1,3012.9,6.00e-04,0.7469,fp8_tensorwise,1.5B,32,1564837888
482,6.3150,,552.78,,5391,6077.9,6077.9,15794176,3019.2,3019.0,6.00e-04,0.5503,fp8_tensorwise,1.5B,32,1564837888
483,6.1744,,480.28,,5411,6056.1,6056.1,15826944,3025.2,3025.0,6.00e-04,0.5402,fp8_tensorwise,1.5B,32,1564837888
484,6.2810,,534.34,,5394,6074.4,6074.4,15859712,3031.3,3031.1,6.00e-04,0.6028,fp8_tensorwise,1.5B,32,1564837888
485,6.1954,,490.47,,5416,6050.1,6050.1,15892480,3037.3,3037.2,6.00e-04,0.6752,fp8_tensorwise,1.5B,32,1564837888
486,6.2960,,542.42,,5420,6046.0,6046.0,15925248,3043.4,3043.2,6.00e-04,0.5793,fp8_tensorwise,1.5B,32,1564837888
487,6.5652,,709.94,,5397,6071.0,6071.0,15958016,3049.5,3049.3,5.99e-04,0.6162,fp8_tensorwise,1.5B,32,1564837888
488,6.9286,,1021.06,,5413,6053.3,6053.3,15990784,3055.5,3055.3,5.99e-04,0.9918,fp8_tensorwise,1.5B,32,1564837888
489,6.6936,,807.23,,5392,6077.3,6077.3,16023552,3061.6,3061.4,5.99e-04,0.8240,fp8_tensorwise,1.5B,32,1564837888
490,6.3724,,585.45,,5380,6090.9,6090.9,16056320,3067.7,3067.5,5.99e-04,0.9429,fp8_tensorwise,1.5B,32,1564837888
491,6.2990,,544.03,,5463,5998.3,5998.3,16089088,3073.7,3073.5,5.99e-04,0.6905,fp8_tensorwise,1.5B,32,1564837888
492,6.2828,,535.27,,5413,6053.3,6053.3,16121856,3079.7,3079.6,5.99e-04,0.6742,fp8_tensorwise,1.5B,32,1564837888
493,6.2237,,504.57,,5417,6049.1,6049.1,16154624,3085.8,3085.6,5.99e-04,0.6317,fp8_tensorwise,1.5B,32,1564837888
494,6.1723,,479.28,,5402,6065.3,6065.3,16187392,3091.8,3091.7,5.99e-04,0.7916,fp8_tensorwise,1.5B,32,1564837888
495,6.2265,,505.98,,5388,6081.5,6081.5,16220160,3097.9,3097.8,5.99e-04,0.7232,fp8_tensorwise,1.5B,32,1564837888
496,6.0658,,430.87,,5448,6014.2,6014.2,16252928,3103.9,3103.8,5.99e-04,0.6516,fp8_tensorwise,1.5B,32,1564837888
497,5.8020,,330.95,,5392,6076.6,6076.6,16285696,3110.0,3109.8,5.99e-04,0.6947,fp8_tensorwise,1.5B,32,1564837888
498,6.0999,,445.81,,5362,6110.9,6110.9,16318464,3116.1,3116.0,5.99e-04,0.9106,fp8_tensorwise,1.5B,32,1564837888
499,6.2496,,517.82,,5469,5991.5,5991.5,16351232,3122.1,3121.9,5.99e-04,0.7147,fp8_tensorwise,1.5B,32,1564837888
500,6.1536,6.3090,470.41,549.49,5391,6078.6,6078.6,16384000,3128.2,3128.0,5.99e-04,0.6962,fp8_tensorwise,1.5B,32,1564837888
501,6.3420,,567.96,,5438,6025.9,6025.9,16416768,3252.6,3134.1,5.99e-04,0.5896,fp8_tensorwise,1.5B,32,1564837888
502,6.1703,,478.33,,5185,6320.0,6320.0,16449536,3258.9,3140.4,5.99e-04,0.6716,fp8_tensorwise,1.5B,32,1564837888
503,6.0867,,439.95,,4079,8034.3,8034.3,16482304,3267.0,3148.4,5.99e-04,0.6298,fp8_tensorwise,1.5B,32,1564837888
504,6.3416,,567.71,,5656,5793.3,5793.3,16515072,3272.8,3154.2,5.99e-04,0.6476,fp8_tensorwise,1.5B,32,1564837888
505,6.2808,,534.22,,4063,8064.1,8064.1,16547840,3280.8,3162.3,5.99e-04,0.5495,fp8_tensorwise,1.5B,32,1564837888
506,6.0948,,443.53,,4105,7982.7,7982.7,16580608,3288.8,3170.2,5.99e-04,0.5633,fp8_tensorwise,1.5B,32,1564837888
507,6.5387,,691.41,,4577,7158.5,7158.5,16613376,3296.0,3177.4,5.99e-04,0.6505,fp8_tensorwise,1.5B,32,1564837888
508,6.2454,,515.65,,3894,8415.7,8415.7,16646144,3304.4,3185.8,5.99e-04,0.6765,fp8_tensorwise,1.5B,32,1564837888
509,6.1935,,489.56,,4730,6928.2,6928.2,16678912,3311.3,3192.7,5.99e-04,0.6449,fp8_tensorwise,1.5B,32,1564837888
510,6.3041,,546.80,,3981,8231.3,8231.3,16711680,3319.5,3201.0,5.99e-04,0.5650,fp8_tensorwise,1.5B,32,1564837888
511,6.4159,,611.49,,4627,7082.4,7082.4,16744448,3326.6,3208.1,5.99e-04,0.8368,fp8_tensorwise,1.5B,32,1564837888
512,6.3312,,561.82,,3997,8197.5,8197.5,16777216,3334.8,3216.3,5.99e-04,1.1964,fp8_tensorwise,1.5B,32,1564837888
513,6.2598,,523.13,,4240,7728.7,7728.7,16809984,3342.6,3224.0,5.99e-04,0.8502,fp8_tensorwise,1.5B,32,1564837888
514,6.2236,,504.49,,4560,7185.3,7185.3,16842752,3349.7,3231.2,5.99e-04,0.9091,fp8_tensorwise,1.5B,32,1564837888
515,6.2116,,498.51,,3918,8363.9,8363.9,16875520,3358.1,3239.5,5.99e-04,0.7183,fp8_tensorwise,1.5B,32,1564837888
516,6.2478,,516.90,,4722,6939.2,6939.2,16908288,3365.0,3246.5,5.99e-04,0.8156,fp8_tensorwise,1.5B,32,1564837888
517,6.1303,,459.58,,3961,8272.7,8272.7,16941056,3373.3,3254.8,5.99e-04,0.6311,fp8_tensorwise,1.5B,32,1564837888
518,6.2397,,512.70,,4422,7409.6,7409.6,16973824,3380.7,3262.2,5.99e-04,1.0840,fp8_tensorwise,1.5B,32,1564837888
519,6.1214,,455.49,,4301,7618.0,7618.0,17006592,3388.3,3269.8,5.99e-04,0.7664,fp8_tensorwise,1.5B,32,1564837888
520,6.1675,,476.97,,4020,8151.7,8151.7,17039360,3396.5,3277.9,5.99e-04,0.6515,fp8_tensorwise,1.5B,32,1564837888
521,6.3940,,598.24,,4831,6783.5,6783.5,17072128,3403.3,3284.7,5.99e-04,0.8315,fp8_tensorwise,1.5B,32,1564837888
522,5.9866,,398.07,,3921,8356.0,8356.0,17104896,3411.6,3293.1,5.99e-04,0.7234,fp8_tensorwise,1.5B,32,1564837888
523,6.3895,,595.59,,4718,6945.9,6945.9,17137664,3418.6,3300.0,5.99e-04,0.6512,fp8_tensorwise,1.5B,32,1564837888
524,6.1308,,459.78,,3861,8486.4,8486.4,17170432,3427.1,3308.5,5.99e-04,0.6274,fp8_tensorwise,1.5B,32,1564837888
525,6.2704,,528.70,,4535,7225.1,7225.1,17203200,3434.3,3315.7,5.99e-04,0.7622,fp8_tensorwise,1.5B,32,1564837888
526,6.1420,,465.00,,4154,7887.7,7887.7,17235968,3442.2,3323.6,5.99e-04,0.6509,fp8_tensorwise,1.5B,32,1564837888
527,6.3421,,567.99,,3922,8355.7,8355.7,17268736,3450.5,3332.0,5.99e-04,0.6255,fp8_tensorwise,1.5B,32,1564837888
528,6.2141,,499.75,,5018,6529.9,6529.9,17301504,3457.1,3338.5,5.99e-04,0.8372,fp8_tensorwise,1.5B,32,1564837888
529,6.2568,,521.54,,3907,8388.0,8388.0,17334272,3465.5,3346.9,5.99e-04,0.7643,fp8_tensorwise,1.5B,32,1564837888
530,6.1645,,475.54,,4802,6824.1,6824.1,17367040,3472.3,3353.7,5.99e-04,0.7503,fp8_tensorwise,1.5B,32,1564837888
531,6.1524,,469.83,,3927,8343.7,8343.7,17399808,3480.6,3362.1,5.99e-04,0.5754,fp8_tensorwise,1.5B,32,1564837888
532,6.3020,,545.65,,4336,7558.0,7558.0,17432576,3488.2,3369.6,5.99e-04,0.5701,fp8_tensorwise,1.5B,32,1564837888
533,5.6456,,283.03,,4527,7238.1,7238.1,17465344,3495.4,3376.9,5.99e-04,0.9104,fp8_tensorwise,1.5B,32,1564837888
534,6.3000,,544.60,,3844,8524.6,8524.6,17498112,3503.9,3385.4,5.99e-04,0.6890,fp8_tensorwise,1.5B,32,1564837888
535,6.1024,,446.94,,4696,6978.0,6978.0,17530880,3510.9,3392.4,5.99e-04,0.7044,fp8_tensorwise,1.5B,32,1564837888
536,6.1650,,475.82,,3886,8431.7,8431.7,17563648,3519.4,3400.8,5.99e-04,0.5419,fp8_tensorwise,1.5B,32,1564837888
537,6.2721,,529.58,,4879,6715.9,6715.9,17596416,3526.1,3407.5,5.99e-04,0.7956,fp8_tensorwise,1.5B,32,1564837888
538,6.2458,,515.86,,3917,8365.9,8365.9,17629184,3534.4,3415.9,5.99e-04,0.5966,fp8_tensorwise,1.5B,32,1564837888
539,6.1268,,457.96,,4294,7631.0,7631.0,17661952,3542.1,3423.5,5.99e-04,0.6067,fp8_tensorwise,1.5B,32,1564837888
540,6.2828,,535.30,,4569,7172.3,7172.3,17694720,3549.2,3430.7,5.99e-04,0.7478,fp8_tensorwise,1.5B,32,1564837888
541,6.0606,,428.63,,3878,8450.2,8450.2,17727488,3557.7,3439.1,5.99e-04,0.6795,fp8_tensorwise,1.5B,32,1564837888
542,6.2427,,514.26,,4736,6918.9,6918.9,17760256,3564.6,3446.0,5.99e-04,0.7858,fp8_tensorwise,1.5B,32,1564837888
543,6.4231,,615.90,,3967,8261.1,8261.1,17793024,3572.9,3454.3,5.99e-04,1.6001,fp8_tensorwise,1.5B,32,1564837888
544,6.2654,,526.06,,4687,6991.5,6991.5,17825792,3579.9,3461.3,5.99e-04,0.7493,fp8_tensorwise,1.5B,32,1564837888
545,6.5740,,716.20,,3994,8203.3,8203.3,17858560,3588.1,3469.5,5.99e-04,1.0017,fp8_tensorwise,1.5B,32,1564837888
546,6.2389,,512.31,,4158,7880.0,7880.0,17891328,3596.0,3477.4,5.99e-04,0.7272,fp8_tensorwise,1.5B,32,1564837888
547,6.2245,,504.99,,4614,7101.3,7101.3,17924096,3603.1,3484.5,5.99e-04,0.5985,fp8_tensorwise,1.5B,32,1564837888
548,6.1757,,480.93,,3853,8504.8,8504.8,17956864,3611.6,3493.0,5.99e-04,0.7325,fp8_tensorwise,1.5B,32,1564837888
549,6.2973,,543.11,,4814,6806.7,6806.7,17989632,3618.4,3499.8,5.99e-04,0.7186,fp8_tensorwise,1.5B,32,1564837888
550,6.2576,,521.99,,3865,8478.0,8478.0,18022400,3626.8,3508.3,5.99e-04,0.6579,fp8_tensorwise,1.5B,32,1564837888
551,6.4113,,608.69,,4046,8099.6,8099.6,18055168,3634.9,3516.4,5.99e-04,0.5295,fp8_tensorwise,1.5B,32,1564837888
